time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,43.57,0.00,0,
3,0.00,0.00,0.00,0.00,54.54,0.00,4,
5,0.00,0.00,0.00,0.00,62.04,0.00,4,
7,0.00,0.00,0.00,0.00,61.73,0.00,4,
9,0.00,0.00,0.00,0.00,61.62,0.00,4,4.00
11,0.00,0.00,0.00,0.00,58.62,0.00,4,
13,0.00,0.00,0.00,0.00,52.09,0.00,2,
15,0.00,0.00,0.00,0.00,48.34,0.00,2,
17,0.37,1.49,0.46,1.90,49.06,2.00,2,
19,1.36,5.43,0.35,3.83,42.74,1.00,2,2.62
21,1.34,5.35,0.51,5.83,44.36,1.00,2,
23,1.34,5.35,0.71,7.83,44.31,0.00,4,
25,1.86,5.02,1.04,9.83,45.92,0.00,4,
27,2.85,11.38,1.37,11.83,42.43,1.00,4,
29,2.85,11.39,0.60,6.67,41.13,1.00,4,1.67
31,2.92,11.39,0.93,8.67,37.33,0.00,4,
33,5.32,11.39,1.43,10.67,32.86,0.00,3,
35,6.51,15.06,1.93,12.67,30.13,0.00,3,
37,8.87,18.31,2.68,14.67,29.95,2.00,3,
39,6.00,11.64,3.16,14.42,31.44,2.00,3,1.99
41,5.60,11.64,2.96,11.47,30.35,1.00,3,
43,5.60,11.64,3.20,13.47,28.41,2.00,1,
45,6.72,11.64,3.71,15.47,29.74,0.00,1,
47,5.51,8.98,4.55,17.47,30.80,2.00,1,
49,4.61,13.36,3.93,19.06,29.92,1.00,1,2.03
51,5.28,16.03,3.12,21.06,27.63,0.00,1,
53,5.27,15.99,3.72,23.06,22.60,0.00,4,
55,5.35,15.99,4.61,25.06,25.12,1.00,4,
57,6.69,15.99,5.36,27.06,25.13,2.00,4,
59,6.64,15.99,4.80,29.06,26.14,1.00,4,1.14
61,7.93,15.99,5.14,31.06,25.25,0.00,4,
63,7.87,15.99,6.05,33.06,25.71,0.00,2,
65,7.95,15.99,7.05,35.06,29.32,0.00,2,
67,8.10,15.93,8.05,37.06,30.19,2.00,2,
69,4.83,11.15,5.52,23.89,27.35,1.00,2,0.65
71,4.56,11.15,6.24,24.41,26.19,1.00,2,
73,6.00,13.42,5.04,19.20,25.40,0.00,3,
75,7.59,18.14,6.07,21.20,26.91,0.00,3,
77,9.40,18.02,7.24,23.20,27.69,2.00,3,
79,6.55,10.53,6.86,22.40,26.38,3.00,3,2.35
81,6.54,10.53,6.48,24.40,25.01,2.00,3,
83,6.54,10.53,6.74,26.40,27.43,1.00,4,
85,7.75,10.53,7.41,28.40,31.67,0.00,4,
87,6.13,10.53,8.48,30.40,35.10,2.00,4,
89,4.22,10.53,7.81,32.40,37.12,2.00,4,2.36
91,5.64,10.53,7.95,34.40,37.30,0.00,4,
93,7.15,12.67,8.79,36.40,35.74,0.00,2,
95,7.10,12.49,9.66,38.40,36.20,0.00,2,
97,6.93,12.06,10.66,40.40,33.61,2.00,2,
99,5.75,17.59,11.36,42.40,31.77,2.00,2,1.08
101,8.50,17.47,11.58,44.40,29.27,1.00,2,
103,9.47,17.47,12.38,46.40,26.83,0.00,1,
105,9.93,17.47,13.62,48.40,25.42,0.00,1,
107,11.55,17.68,14.95,50.40,25.18,2.00,1,
109,12.64,17.65,10.13,38.11,27.88,2.00,1,1.56
111,14.14,22.37,7.11,26.99,28.55,2.00,1,
113,15.93,29.53,7.18,28.99,26.30,2.00,4,
115,16.03,29.94,7.56,30.99,22.57,0.00,4,
117,16.02,29.94,8.89,32.99,21.62,2.00,4,
119,15.35,29.94,8.20,34.99,20.36,1.00,4,1.58
121,16.21,29.94,9.40,36.99,17.22,1.00,4,
123,17.04,29.94,9.96,38.99,13.16,1.00,3,
125,17.77,29.94,11.41,40.99,13.68,1.00,3,
127,17.59,29.94,12.71,42.99,14.67,2.00,3,
129,17.66,29.93,11.38,26.99,12.45,2.00,3,1.43
131,13.83,17.23,12.01,27.43,16.06,2.00,3,
133,16.79,21.59,12.45,28.88,16.65,1.00,1,
135,18.94,28.43,13.59,30.88,18.32,0.00,1,
137,18.14,29.00,14.92,32.88,21.10,2.00,1,
139,16.16,28.99,14.97,34.88,25.61,2.00,1,2.01
141,11.76,18.44,14.05,36.88,22.95,1.00,1,
143,11.25,18.44,15.45,38.88,21.91,2.00,2,
145,11.79,18.44,16.51,40.88,20.08,1.00,2,
147,12.63,18.44,16.78,42.88,19.18,2.00,2,
149,8.81,18.44,12.06,37.48,20.76,1.00,2,2.29
151,8.81,18.44,10.56,39.48,21.33,2.00,2,
153,8.81,18.44,8.81,41.48,22.21,2.00,1,
155,9.42,18.44,8.96,43.48,26.58,0.00,1,
157,10.06,23.43,9.79,45.48,29.55,1.00,1,
159,11.73,25.19,9.96,47.48,29.43,1.00,1,1.90
161,12.05,25.19,10.14,49.48,30.21,1.00,1,
163,12.05,25.19,10.75,51.48,28.29,0.00,3,
165,11.97,25.19,11.41,53.48,29.51,1.00,3,
167,12.28,25.19,10.77,55.48,31.43,2.00,3,
169,13.17,25.34,6.74,48.37,28.61,2.00,3,1.67
171,12.96,25.19,6.11,50.37,24.17,1.00,3,
173,9.12,25.19,6.24,52.37,21.51,1.00,4,
175,10.82,30.19,7.04,54.37,25.46,0.00,4,
177,12.72,31.09,8.21,56.37,29.09,2.00,4,
179,13.33,31.09,9.21,56.90,28.73,2.00,4,1.85
181,10.97,18.28,9.65,50.27,28.38,2.00,4,
183,10.31,16.30,8.16,27.94,29.75,1.00,2,
185,11.65,19.35,7.69,19.47,29.89,0.00,2,
187,10.91,19.32,8.85,21.47,27.32,2.00,2,
189,8.80,19.32,8.01,20.73,23.20,1.00,2,1.35
191,11.43,19.32,7.44,22.69,18.17,1.00,2,
193,17.10,25.95,8.99,24.69,14.04,2.00,1,
195,20.80,32.60,10.08,26.69,13.74,0.00,1,
197,22.93,35.79,11.58,28.69,11.61,2.00,1,
199,24.30,36.73,12.07,30.69,12.01,2.00,1,1.75
201,22.26,36.41,12.74,32.69,10.24,2.00,1,
203,15.68,22.44,12.97,34.69,12.06,2.00,2,
205,17.80,30.92,12.05,36.69,17.18,0.00,2,
207,18.50,30.75,13.22,38.69,23.62,3.00,2,
209,19.25,30.75,11.79,40.69,24.05,2.00,2,2.16
211,15.71,18.11,11.74,42.69,24.92,1.00,2,
213,12.63,18.11,12.31,44.69,23.59,1.00,4,
215,13.52,18.11,13.01,46.69,27.83,1.00,4,
217,14.51,18.09,13.78,48.69,27.74,2.00,4,
219,10.94,19.90,13.75,50.69,25.49,2.00,4,1.77
221,9.93,23.63,13.60,52.69,23.39,2.00,4,
223,12.24,32.89,10.65,54.69,20.08,0.00,2,
225,14.01,35.59,11.56,56.69,21.13,0.00,2,
227,12.99,35.56,12.56,58.69,20.89,2.00,2,
229,13.06,35.56,11.16,60.69,19.13,2.00,2,1.10
231,14.57,35.56,11.47,62.69,18.61,1.00,2,
233,14.52,35.56,12.04,64.69,14.94,0.00,3,
235,14.52,35.56,12.71,66.69,16.29,0.00,3,
237,14.59,38.88,13.38,68.69,15.01,2.00,3,
239,13.32,41.76,10.55,60.78,18.09,2.00,3,1.80
241,15.51,45.68,7.39,41.31,21.42,1.00,3,
243,17.12,46.93,6.64,27.49,22.06,1.00,1,
245,17.50,48.60,7.25,29.49,22.81,0.00,1,
247,16.33,48.98,8.09,31.49,20.32,2.00,1,
249,13.09,36.26,7.93,31.34,20.26,1.00,1,1.45
251,14.17,36.13,8.03,29.65,17.99,2.00,1,
253,13.72,26.35,8.45,31.65,19.13,1.00,3,
255,15.73,29.02,9.40,33.65,23.05,0.00,3,
257,16.68,29.00,10.57,35.65,25.18,2.00,3,
259,14.80,28.99,11.52,36.76,24.86,2.00,3,1.99
261,9.84,17.93,11.19,36.92,24.51,2.00,3,
263,10.42,17.93,11.67,38.92,21.61,1.00,1,
265,11.19,17.93,12.96,40.92,18.72,0.00,1,
267,11.33,17.93,14.63,42.92,14.32,2.00,1,
269,8.96,17.93,15.69,44.92,10.46,2.00,1,1.31
271,10.90,22.51,14.51,46.92,7.39,1.00,1,
273,13.45,28.79,14.46,48.92,10.15,0.00,2,
275,13.90,29.15,15.96,50.92,13.06,1.00,2,
277,13.16,29.15,16.33,52.92,18.36,1.00,2,
279,12.34,29.14,16.47,54.92,20.25,2.00,2,1.54
281,11.03,23.88,14.58,56.92,21.27,1.00,2,
283,11.03,23.88,15.43,58.92,16.55,1.00,4,
285,11.27,23.88,16.20,60.92,17.57,0.00,4,
287,12.34,23.88,17.20,62.92,16.39,2.00,4,
289,10.22,20.03,14.19,61.55,15.41,2.00,4,2.22
291,6.74,17.45,12.48,46.51,16.79,1.00,4,
293,6.74,17.45,11.38,48.51,16.96,1.00,3,
295,6.62,17.45,11.06,50.51,24.53,0.00,3,
297,5.90,17.45,11.89,52.51,25.71,2.00,3,
299,8.83,17.88,8.19,31.51,24.38,1.00,3,1.71
301,9.91,22.18,6.14,31.75,23.07,1.00,3,
303,10.39,24.12,6.57,33.75,25.18,0.00,4,
305,10.39,24.11,7.07,35.75,27.00,0.00,4,
307,10.88,24.11,7.71,37.75,27.84,1.00,4,
309,12.65,28.11,8.29,39.75,32.23,1.00,4,1.44
311,13.04,23.85,8.87,41.75,34.29,1.00,4,
313,9.41,17.45,9.62,43.75,35.45,1.00,1,
315,9.40,17.45,10.01,45.75,32.64,0.00,1,
317,9.53,17.43,11.18,47.75,29.79,1.00,1,
319,8.95,12.12,11.16,47.35,27.67,1.00,1,1.17
321,11.62,15.22,12.47,49.35,24.24,1.00,1,
323,13.09,18.22,10.95,51.35,21.58,2.00,2,
325,14.43,23.62,12.21,53.35,17.47,0.00,2,
327,14.77,23.48,13.71,55.35,14.95,2.00,2,
329,16.16,23.15,10.46,20.59,14.93,2.00,2,1.52
331,14.06,22.83,10.03,22.59,12.12,2.00,2,
333,16.15,31.20,9.95,24.59,13.02,2.00,4,
335,16.11,31.03,10.24,26.59,16.94,1.00,4,
337,15.96,36.00,10.27,28.59,20.94,2.00,4,
339,14.77,42.75,10.23,28.66,22.16,2.00,4,1.69
341,14.74,42.64,8.09,30.66,20.15,0.00,4,
343,14.74,42.64,9.09,32.66,16.92,0.00,3,
345,14.74,42.64,10.09,34.66,14.17,0.00,3,
347,14.22,42.64,11.09,36.66,11.54,2.00,3,
349,13.96,42.64,10.51,33.57,13.86,2.00,3,1.18
351,15.49,42.48,9.02,26.59,16.03,2.00,3,
353,16.50,36.12,9.59,28.59,20.50,1.00,1,
355,19.23,36.12,10.84,30.59,24.79,0.00,1,
357,19.39,36.12,12.17,32.59,29.99,2.00,1,
359,16.79,36.12,12.33,32.71,29.86,2.00,1,2.57
361,14.76,35.93,12.06,31.06,30.64,2.00,1,
363,10.03,17.71,9.90,33.06,28.64,1.00,1,
365,11.84,21.12,10.30,35.06,27.15,2.00,1,
367,14.48,29.58,10.74,37.06,24.40,1.00,1,
369,14.59,29.31,10.24,39.06,18.44,2.00,1,1.55
371,15.98,29.31,11.00,41.06,15.85,0.00,1,
373,16.78,29.31,12.17,43.06,13.23,0.00,2,
375,17.96,31.79,13.34,45.06,12.94,0.00,2,
377,19.04,35.83,14.50,47.06,12.58,2.00,2,
379,19.51,35.77,14.25,48.47,12.94,2.00,2,1.08
381,20.42,35.59,12.83,50.47,14.37,1.00,2,
383,17.54,35.17,,,12.15,1.00,3,
385,17.52,35.17,,,10.84,0.00,3,
387,17.27,35.17,,,14.10,2.00,3,
389,17.27,35.16,,,17.25,2.00,3,1.68
391,14.39,30.49,,,20.32,1.00,3,
393,9.99,30.21,,,21.05,1.00,4,
395,9.69,30.21,,,28.43,1.00,4,
397,9.91,30.21,,,33.72,2.00,4,
399,10.05,30.21,,,33.89,2.00,4,2.34
401,6.20,14.79,,,29.45,1.00,4,
403,6.16,10.95,,,23.07,1.00,3,
405,9.32,16.16,,,20.91,0.00,3,
407,10.80,18.18,,,18.25,2.00,3,
409,9.47,12.01,,,16.24,1.00,3,1.29
411,12.56,18.93,,,14.90,1.00,3,
413,14.02,18.73,,,15.16,0.00,1,
415,14.82,18.70,,,21.97,0.00,1,
417,14.80,18.67,,,24.56,2.00,1,
419,13.15,22.74,,,29.90,2.00,1,2.16
421,7.26,10.95,,,32.34,2.00,1,
423,6.71,11.02,,,35.89,1.00,2,
425,6.71,10.98,,,38.86,0.00,2,
427,6.07,10.98,,,35.58,2.00,2,
429,4.57,10.98,,,29.67,2.00,2,2.18
431,5.94,10.98,,,24.69,1.00,2,
433,10.27,16.41,,,22.52,2.00,1,
435,10.71,16.26,,,19.58,0.00,1,
437,11.47,19.30,,,19.09,2.00,1,
439,12.13,19.03,,,24.94,2.00,1,2.06
441,8.45,16.24,,,23.86,1.00,1,
443,10.79,21.90,,,23.27,1.00,4,
445,12.24,28.10,,,24.18,0.00,4,
447,10.21,27.98,,,24.53,2.00,4,
449,8.36,27.98,,,25.32,2.00,4,2.00
451,8.36,27.98,,,23.16,1.00,4,
453,8.50,27.98,,,18.99,1.00,3,
455,11.59,27.98,,,24.15,1.00,3,
457,12.25,27.98,,,27.36,2.00,3,
459,6.58,22.06,,,27.86,3.00,3,2.69
461,2.83,5.28,,,20.46,1.00,3,
463,4.32,6.49,,,18.83,1.00,2,
465,5.48,11.19,,,18.43,0.00,2,
467,4.69,8.05,,,24.56,2.00,2,
469,3.94,5.44,,,22.60,2.00,2,2.88
471,3.94,5.44,,,34.64,0.00,2,
473,3.94,5.44,,,38.12,0.00,4,
475,3.89,5.34,,,50.41,0.00,4,
477,1.37,5.28,,,49.14,2.00,4,
479,2.39,5.28,,,46.68,0.00,4,1.28
481,2.58,5.28,,,39.43,0.00,4,
483,3.51,8.77,,,33.95,0.00,1,
485,4.11,10.87,,,34.79,0.00,1,
487,6.65,16.56,,,29.55,2.00,1,
489,4.66,17.63,,,24.80,2.00,1,1.36
491,6.50,17.63,,,22.84,0.00,1,
493,8.78,20.83,,,19.14,0.00,4,
495,9.88,23.62,,,17.35,0.00,4,
497,9.26,23.60,,,15.77,2.00,4,
499,9.78,23.60,,,18.75,2.00,4,1.38
501,9.90,23.60,,,17.14,0.00,4,
501,9.90,23.60,,,17.14,0.00,2,
