time,calc_time
1.00,0.15
9.00,0.07
19.00,0.06
29.00,0.07
39.00,0.06
49.00,0.06
59.00,0.06
69.00,0.05
79.00,0.06
89.00,0.06
99.00,0.06
109.00,0.05
119.00,0.05
129.00,0.06
139.00,0.06
149.00,0.06
159.00,0.07
169.00,0.05
179.00,0.06
189.00,0.06
199.00,0.06
209.00,0.06
219.00,0.07
229.00,0.06
239.00,0.06
249.00,0.05
259.00,0.06
269.00,0.23
279.00,0.06
289.00,0.06
299.00,0.06
309.00,0.07
319.00,0.06
329.00,0.09
339.00,0.07
349.00,0.06
359.00,0.07
369.00,0.07
379.00,0.05
389.00,0.05
399.00,0.06
409.00,0.05
419.00,0.06
429.00,0.08
439.00,0.08
449.00,0.07
459.00,0.06
469.00,0.07
479.00,0.05
489.00,0.06
499.00,0.06
