time,calc_time
1.00,0.21
9.00,0.10
19.00,0.09
29.00,0.09
39.00,0.08
49.00,0.08
59.00,0.08
69.00,0.08
79.00,0.09
89.00,0.11
99.00,0.09
109.00,0.07
119.00,0.09
129.00,0.09
139.00,0.17
149.00,0.08
159.00,0.09
169.00,0.08
179.00,0.09
189.00,0.07
199.00,0.09
209.00,0.08
219.00,0.08
229.00,0.09
239.00,0.07
249.00,0.09
259.00,0.09
269.00,0.08
279.00,0.09
289.00,0.10
299.00,0.09
309.00,0.08
319.00,0.10
329.00,0.10
339.00,0.09
349.00,0.09
359.00,0.09
369.00,0.08
379.00,0.09
389.00,0.09
399.00,0.09
409.00,0.09
419.00,0.08
429.00,0.11
439.00,0.10
449.00,0.10
459.00,0.08
469.00,0.09
479.00,0.15
489.00,0.09
499.00,0.09
509.00,0.10
519.00,0.11
529.00,0.30
539.00,0.11
549.00,0.09
559.00,0.10
569.00,0.10
579.00,0.10
589.00,0.10
599.00,0.09
609.00,0.10
619.00,0.10
629.00,0.09
639.00,0.10
649.00,0.10
659.00,0.10
669.00,0.09
679.00,0.10
689.00,0.09
699.00,0.10
709.00,0.13
719.00,0.09
729.00,0.09
739.00,0.12
749.00,0.09
759.00,0.10
769.00,0.09
779.00,0.14
789.00,0.10
799.00,0.10
809.00,0.11
819.00,0.09
829.00,0.10
839.00,0.09
849.00,0.11
859.00,0.13
869.00,0.09
879.00,0.08
889.00,0.09
899.00,0.09
909.00,0.10
919.00,0.09
929.00,0.08
939.00,0.10
949.00,0.09
959.00,0.09
969.00,0.09
979.00,0.10
989.00,0.08
999.00,0.09
