time,queue_length
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,0.0
19.0,0.0
21.0,0.0
23.0,0.0
25.0,0.0
27.0,0.0
29.0,0.0
31.0,0.5
33.0,3.175
35.0,5.5
37.0,8.5
39.0,8.875
41.0,7.55
43.0,4.8
45.0,2.8
47.0,4.574999999999999
49.0,4.2
51.0,2.45
53.0,3.5
55.0,4.975
57.0,4.75
59.0,3.0
61.0,3.0
63.0,3.0
65.0,2.025
67.0,0.0
69.0,0.575
71.0,1.3
73.0,0.0
75.0,1.2
77.0,0.0
79.0,1.35
81.0,1.9249999999999998
83.0,3.0999999999999996
85.0,4.225
87.0,5.675
89.0,5.875
91.0,4.975
93.0,4.975
95.0,4.875
97.0,2.575
99.0,2.575
101.0,2.575
103.0,2.525
105.0,0.1
107.0,0.075
109.0,2.55
111.0,2.55
113.0,1.425
115.0,1.25
117.0,1.25
119.0,2.05
121.0,3.6
123.0,6.55
125.0,9.899999999999999
127.0,10.399999999999999
129.0,9.525
131.0,11.625
133.0,15.825
135.0,20.775000000000002
137.0,23.25
139.0,20.7
141.0,30.675
143.0,34.099999999999994
145.0,36.525
147.0,40.2
149.0,45.05
151.0,46.625
153.0,36.324999999999996
155.0,37.375
157.0,40.175
159.0,41.724999999999994
161.0,38.75
163.0,39.275
165.0,40.225
167.0,35.75
169.0,18.425
171.0,18.425
173.0,19.700000000000003
175.0,20.950000000000003
177.0,22.65
179.0,24.325
181.0,24.95
183.0,23.15
185.0,19.325
187.0,20.875
189.0,23.175
191.0,26.9
193.0,30.2
195.0,31.8
197.0,24.974999999999998
199.0,25.424999999999997
201.0,26.349999999999998
203.0,29.324999999999996
205.0,30.049999999999997
207.0,30.025
209.0,24.825000000000003
211.0,19.45
213.0,20.825000000000003
215.0,21.775
217.0,22.174999999999997
219.0,21.375
221.0,19.875
223.0,21.325000000000003
225.0,23.200000000000003
227.0,27.674999999999997
229.0,29.824999999999996
231.0,25.675
233.0,21.599999999999998
235.0,21.775
237.0,23.625
239.0,24.700000000000003
241.0,25.174999999999997
243.0,25.174999999999997
245.0,24.125
247.0,17.775
249.0,18.65
251.0,21.950000000000003
253.0,23.674999999999997
255.0,25.5
257.0,32.1
259.0,34.575
261.0,37.175
263.0,35.375
265.0,30.825
267.0,29.225
269.0,29.225
271.0,29.225
273.0,30.5
275.0,30.900000000000002
277.0,32.05
279.0,32.574999999999996
281.0,32.574999999999996
283.0,32.574999999999996
285.0,33.975
287.0,33.65
289.0,31.325000000000003
291.0,30.975
293.0,31.025000000000002
295.0,29.65
297.0,26.125
299.0,27.0
301.0,28.85
303.0,30.424999999999997
305.0,33.525
307.0,36.75
309.0,38.25
311.0,39.900000000000006
313.0,41.725
315.0,43.45
317.0,42.25
319.0,25.8
321.0,26.700000000000003
323.0,28.674999999999997
325.0,27.35
327.0,25.925
329.0,25.425
331.0,26.6
333.0,30.925
335.0,33.825
337.0,35.625
339.0,35.224999999999994
341.0,34.775
343.0,36.725
345.0,38.7
347.0,40.1
349.0,41.349999999999994
351.0,41.1
353.0,35.25
355.0,34.375
357.0,38.075
359.0,38.974999999999994
361.0,35.8
363.0,34.699999999999996
365.0,36.875
367.0,40.15
369.0,41.5
371.0,35.4
373.0,34.8
375.0,36.275000000000006
377.0,24.450000000000003
379.0,25.075
381.0,28.85
383.0,30.225
385.0,31.625
387.0,34.4
389.0,33.35
391.0,35.225
393.0,35.825
395.0,35.825
397.0,35.825
399.0,35.8
401.0,33.875
403.0,24.625
405.0,24.625
407.0,25.6
409.0,29.05
411.0,29.3
413.0,28.45
415.0,31.075000000000003
417.0,31.025
419.0,31.025
421.0,31.025
423.0,30.625
425.0,24.725
427.0,20.225
429.0,17.325000000000003
431.0,17.975
433.0,19.1
435.0,22.450000000000003
437.0,22.675
439.0,24.049999999999997
441.0,25.85
443.0,28.325000000000003
445.0,32.7
447.0,38.224999999999994
449.0,41.25
451.0,42.425
453.0,36.875
455.0,35.55
457.0,36.525
459.0,23.425
461.0,18.175
463.0,19.525
465.0,21.725
467.0,24.825
469.0,26.825000000000003
471.0,27.775000000000002
473.0,23.675
475.0,20.925
477.0,23.825000000000003
479.0,23.85
481.0,24.650000000000002
483.0,25.7
485.0,22.5
487.0,23.525
489.0,26.125
491.0,28.574999999999996
493.0,31.85
495.0,34.525
497.0,37.224999999999994
499.0,43.75
501.0,47.150000000000006
503.0,44.725
505.0,45.375
507.0,45.5
509.0,46.574999999999996
511.0,35.825
513.0,35.225
515.0,33.8
517.0,30.55
519.0,31.974999999999998
521.0,24.125
523.0,25.625
525.0,28.25
527.0,32.400000000000006
529.0,33.35
531.0,33.775
533.0,31.174999999999997
535.0,23.125
537.0,23.099999999999998
539.0,23.099999999999998
541.0,23.275
543.0,24.825
545.0,26.224999999999998
547.0,29.35
549.0,31.950000000000003
551.0,33.575
553.0,34.975
555.0,37.0
557.0,39.199999999999996
559.0,41.7
561.0,41.6
563.0,28.25
565.0,28.25
567.0,28.25
569.0,28.25
571.0,28.25
573.0,28.25
575.0,28.25
577.0,28.925
579.0,25.625
581.0,24.6
583.0,26.574999999999996
585.0,28.950000000000003
587.0,31.825
589.0,33.5
