time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,54.60
5,0.00,0.00,0.00,0.00,0.00,62.65
7,0.00,0.00,0.00,0.00,0.00,64.70
9,0.00,0.00,0.00,0.00,0.00,62.45
11,0.00,0.00,0.00,0.00,0.00,55.70
13,0.00,0.00,0.00,0.00,0.00,47.47
15,0.00,0.00,0.00,0.00,0.00,39.15
17,0.00,0.00,1.69,0.00,0.00,42.17
19,3.89,0.00,3.69,0.00,1.09,40.83
21,4.04,0.00,5.69,0.00,0.00,40.30
23,4.04,0.00,7.69,0.00,0.00,39.86
25,3.41,0.00,9.69,0.60,0.00,43.95
27,0.00,0.00,0.00,2.60,0.00,52.92
29,0.00,0.00,0.00,4.60,0.00,48.66
31,1.10,0.00,0.00,0.99,0.00,43.57
33,5.02,0.00,0.00,2.99,0.00,38.55
35,4.95,0.30,0.00,4.99,1.10,33.44
37,4.95,5.31,0.17,6.99,3.10,29.76
39,9.22,5.11,2.17,8.99,5.10,25.12
41,15.37,5.11,4.17,10.99,7.10,20.19
43,17.99,8.93,6.17,12.99,9.10,16.04
45,17.97,11.11,8.17,14.99,11.10,11.60
47,23.00,11.10,10.17,16.99,13.10,6.54
49,24.35,11.10,12.17,18.99,15.10,2.65
51,24.35,17.77,14.17,20.99,17.10,0.56
53,24.35,21.53,16.17,22.99,19.10,0.00
55,24.35,24.16,18.17,24.99,21.10,0.00
57,24.35,24.15,20.17,26.99,23.10,0.60
59,24.35,24.15,22.17,28.99,25.10,4.81
61,24.35,22.62,24.17,30.99,19.85,13.44
63,24.35,0.00,26.17,32.99,14.10,23.10
65,24.35,0.30,28.17,34.99,12.04,29.88
67,24.35,5.26,30.17,36.99,14.04,35.76
69,22.81,5.06,32.17,30.03,16.04,37.51
71,0.00,5.06,0.00,32.03,18.04,37.80
73,0.00,5.06,0.00,28.18,20.04,39.53
75,0.00,5.06,0.57,0.03,22.04,37.11
77,0.00,5.06,2.57,2.03,24.04,33.50
79,0.63,5.06,1.30,4.03,26.04,29.01
81,14.92,5.06,3.30,6.03,28.04,28.17
83,24.54,5.06,5.30,8.03,30.04,28.93
85,24.37,5.06,7.30,10.03,32.04,23.70
87,26.12,5.06,9.30,12.03,34.04,18.64
89,34.36,5.06,11.30,14.03,36.04,25.01
91,43.66,5.06,13.30,16.03,38.04,26.83
93,43.40,5.06,15.30,16.06,40.04,24.09
95,47.08,9.39,5.67,18.06,42.04,21.58
97,57.72,18.78,7.67,18.60,44.04,18.23
99,61.73,18.63,9.67,12.15,46.04,17.11
101,24.41,18.63,11.67,12.83,48.04,18.34
103,0.00,18.63,5.16,14.83,50.04,16.14
105,0.77,18.63,7.16,11.99,52.04,14.07
107,8.20,22.23,9.16,13.99,54.04,16.70
109,13.99,24.83,11.16,15.99,56.04,15.49
111,20.74,24.82,13.16,17.99,58.04,13.24
113,22.98,30.46,15.16,19.99,60.04,10.01
115,22.97,37.52,17.16,21.99,62.04,8.97
117,22.97,43.16,19.16,23.99,64.04,6.44
119,28.98,46.34,21.16,25.99,66.04,12.19
121,29.38,49.93,23.16,27.99,30.08,12.89
123,30.61,49.90,25.16,29.99,29.98,10.12
125,35.00,49.85,27.16,31.99,27.44,6.19
127,36.24,49.29,29.16,33.99,29.44,4.59
129,41.03,38.30,31.16,35.99,31.44,6.06
131,40.93,16.30,33.16,37.99,33.44,9.05
133,40.93,22.98,35.16,39.99,35.44,9.41
135,40.93,34.81,37.16,41.99,37.44,10.27
137,40.93,36.79,39.16,23.45,39.44,13.87
139,40.92,36.79,36.19,25.45,41.44,13.02
141,39.74,36.79,40.14,27.45,43.44,14.07
143,36.64,36.79,42.14,29.45,45.44,16.69
145,14.08,39.96,44.14,31.45,40.44,17.42
147,19.25,43.40,46.14,33.45,40.06,15.17
149,27.48,42.58,48.14,35.45,41.67,11.87
151,31.75,39.88,50.14,37.45,43.67,7.65
153,36.04,16.49,52.14,39.45,45.67,3.16
155,35.99,20.97,54.14,41.45,47.67,0.39
157,35.99,36.99,56.14,43.45,49.67,0.35
159,35.99,38.18,37.74,45.45,51.67,1.16
161,35.99,38.18,39.74,47.45,53.67,4.54
163,35.92,38.18,41.74,49.45,55.67,8.99
165,35.13,38.18,43.74,51.45,57.67,12.84
167,33.39,38.18,45.74,53.45,59.67,13.24
169,31.11,38.18,47.74,55.45,61.67,13.75
171,30.20,38.18,49.74,57.45,63.67,10.81
173,30.18,38.18,51.74,59.45,65.67,12.02
175,30.18,41.69,53.74,61.45,67.67,9.81
177,31.99,44.75,55.74,63.45,69.67,7.06
179,40.94,44.73,57.74,65.45,71.67,7.63
181,42.74,44.73,59.74,67.45,73.67,8.33
183,42.74,48.38,61.74,69.45,75.67,9.45
185,42.74,53.90,63.74,71.45,77.67,8.68
187,42.74,57.67,65.74,73.45,79.67,9.99
189,42.74,57.61,67.74,0.00,81.67,9.56
191,60.68,63.88,62.20,0.00,83.67,6.27
193,67.63,68.77,50.14,0.00,85.67,4.17
195,76.18,77.32,52.14,0.00,87.67,4.35
197,75.93,77.07,54.14,0.00,79.17,4.02
199,83.30,84.43,56.14,0.00,67.71,6.37
201,83.05,84.19,58.14,0.75,56.65,8.38
203,83.05,84.19,60.14,2.75,58.65,10.90
205,83.05,84.19,62.14,4.75,60.65,14.08
207,83.05,84.19,55.77,6.75,62.65,13.00
209,82.88,84.01,57.77,8.75,64.65,9.95
211,81.48,82.62,34.09,10.75,66.65,12.35
213,3.98,39.15,34.44,12.75,68.65,15.31
215,0.00,36.92,25.20,14.75,70.65,16.50
217,0.00,36.92,27.20,16.75,72.65,16.43
219,0.00,36.92,23.56,18.75,74.65,17.70
221,0.74,36.92,24.63,20.75,76.65,17.06
223,12.74,36.92,26.63,22.75,78.65,16.25
225,25.62,36.92,28.63,24.75,80.65,14.01
227,32.65,36.92,30.63,26.75,82.65,9.88
229,41.32,36.92,32.63,28.75,84.65,6.36
231,49.58,36.92,18.01,30.75,86.65,5.97
233,56.72,36.92,20.01,32.75,88.65,9.64
235,66.04,36.92,22.01,21.54,90.65,11.99
237,69.62,36.92,20.44,23.54,92.65,12.49
239,69.59,36.92,22.44,13.52,94.65,11.79
241,69.30,36.92,18.10,15.52,96.65,13.59
243,0.00,36.92,20.10,17.52,98.65,16.64
245,0.00,36.92,11.93,19.52,100.65,18.08
247,0.00,36.92,13.93,0.00,102.65,17.45
249,0.00,36.92,14.47,0.00,104.65,16.35
251,0.00,36.92,14.82,0.00,106.65,14.53
253,0.57,36.92,7.82,0.00,108.65,14.12
255,9.63,36.92,9.82,0.00,110.65,11.75
257,11.17,36.92,11.82,1.91,112.65,5.69
259,11.16,36.92,13.82,3.91,114.65,1.26
261,21.53,39.29,15.82,5.91,116.65,3.22
263,24.32,43.18,17.82,7.91,118.65,6.56
265,24.30,43.12,19.82,9.91,120.65,9.49
267,24.30,43.12,21.82,11.91,122.65,9.90
269,24.30,43.12,23.82,13.91,124.65,10.55
271,24.30,43.12,23.31,15.91,126.65,11.03
273,23.61,43.12,25.31,17.91,128.65,13.61
275,17.30,43.12,17.95,19.91,130.65,14.33
277,6.98,43.12,19.95,21.91,132.65,12.69
279,11.91,49.10,21.95,23.91,134.65,15.81
281,11.82,68.35,23.95,25.91,125.30,18.19
283,11.82,68.42,25.95,27.91,125.98,16.16
285,11.82,70.63,27.95,29.91,111.25,17.10
287,11.82,81.80,29.95,31.91,102.97,18.19
289,11.82,87.59,31.95,33.91,102.80,18.18
291,11.82,92.04,33.95,35.91,31.95,22.55
293,11.82,96.54,35.95,37.91,18.09,21.29
295,15.59,61.86,37.95,39.91,15.34,16.82
297,17.78,0.31,39.95,41.91,17.34,11.79
299,20.03,8.95,41.95,43.91,19.34,12.65
301,23.15,11.19,43.95,14.85,21.34,12.49
303,3.26,11.17,25.59,16.85,23.34,13.43
305,0.00,15.95,4.10,18.85,25.34,19.23
307,0.00,16.83,6.10,19.67,27.34,28.01
309,0.00,16.83,8.10,14.09,29.34,25.91
311,0.00,16.83,10.10,0.00,31.34,25.11
313,0.00,17.47,12.10,0.00,33.34,22.73
315,0.00,22.57,12.70,0.00,35.34,27.18
317,0.00,22.41,0.00,0.00,37.34,29.62
319,0.00,22.41,0.00,0.00,39.34,26.01
321,0.00,22.41,0.00,1.48,41.34,23.72
323,3.25,22.41,1.38,3.48,43.34,23.21
325,10.39,22.41,3.38,5.48,45.34,21.67
327,19.48,22.41,5.38,7.48,47.34,21.36
329,22.37,22.41,7.38,9.48,49.34,20.68
331,31.99,22.41,9.38,11.48,51.34,16.71
333,33.08,22.41,11.38,13.48,53.34,11.53
335,38.81,22.41,13.38,15.48,55.34,8.22
337,48.25,22.41,15.38,17.48,57.34,5.09
339,60.40,22.41,17.38,19.48,59.34,6.68
341,71.20,22.41,19.38,21.48,61.34,9.27
343,72.37,22.41,21.38,23.48,63.34,10.39
345,72.37,22.41,23.38,25.48,65.34,10.69
347,74.49,22.41,25.38,27.48,67.34,9.46
349,78.88,22.41,27.38,20.69,69.34,9.35
351,85.86,22.41,26.25,22.69,71.34,10.91
353,92.69,22.41,24.09,24.69,73.34,11.07
355,102.24,22.41,16.59,26.69,75.34,9.27
357,103.32,22.41,18.59,23.86,77.34,12.24
359,106.72,22.41,20.59,23.19,79.34,14.42
361,114.81,22.41,22.59,24.02,81.34,18.45
363,116.30,22.41,21.84,26.02,83.34,17.32
365,116.28,25.13,23.84,0.00,85.34,16.39
367,57.72,29.72,16.31,0.00,87.34,16.51
369,0.00,29.68,18.31,0.00,89.34,16.61
371,0.00,29.68,17.26,1.45,91.34,16.40
373,0.25,29.68,18.86,3.45,93.34,16.64
375,12.96,29.68,20.86,5.45,95.34,18.09
377,21.85,32.24,22.86,7.45,91.89,21.10
379,23.00,35.17,24.86,9.45,86.65,21.70
381,29.60,30.83,26.86,11.45,76.56,24.71
383,33.61,9.00,24.54,13.45,78.56,20.58
385,36.46,14.55,26.54,15.45,80.56,21.35
387,41.22,23.44,27.78,17.45,82.56,22.01
389,40.03,25.70,24.14,19.45,84.56,16.24
391,36.23,31.50,26.14,21.45,86.56,16.17
393,19.71,31.37,28.14,23.45,88.56,14.05
395,23.48,33.69,30.14,25.45,90.56,10.49
397,35.50,38.59,32.14,27.45,92.56,8.18
399,41.20,38.53,34.14,29.45,94.56,5.19
401,52.40,38.53,36.14,31.45,96.56,3.71
403,61.30,38.53,38.14,33.45,98.56,5.43
405,63.28,38.53,40.14,35.45,100.56,4.73
407,63.28,38.53,42.14,37.45,102.56,3.86
409,65.46,38.53,44.14,39.45,104.56,5.74
411,69.04,38.53,46.14,41.45,106.56,5.65
413,68.98,38.53,39.24,43.45,108.56,9.47
415,71.49,38.53,41.24,32.01,110.56,10.41
417,74.76,38.53,25.56,34.01,112.56,13.39
419,74.71,38.53,27.56,26.89,114.56,15.59
421,78.64,64.85,22.29,28.89,116.56,15.69
423,81.27,82.41,24.29,24.09,118.56,16.92
425,20.02,49.21,15.20,26.09,120.56,15.11
427,0.00,38.53,17.20,25.45,122.56,16.92
429,0.00,38.53,19.20,24.60,124.56,12.83
431,2.14,42.10,21.20,13.70,126.56,12.59
433,9.95,45.25,23.20,15.70,91.39,13.71
435,9.78,46.75,25.20,17.70,70.36,14.27
437,15.75,52.04,27.20,19.70,60.98,19.37
439,21.56,25.57,29.20,21.70,51.31,20.19
441,22.52,2.10,31.20,23.70,48.01,17.00
443,22.52,5.59,33.20,25.70,50.01,11.35
445,28.88,13.65,35.20,27.70,52.01,6.95
447,28.96,19.16,37.20,29.70,54.01,3.00
449,32.36,19.01,39.20,31.70,56.01,1.33
451,37.72,19.01,2.16,33.70,58.01,1.19
453,41.63,19.01,4.16,35.70,60.01,1.10
455,41.58,19.01,6.16,37.70,62.01,1.58
457,41.02,19.01,8.16,39.70,64.01,1.24
459,39.55,19.01,10.16,41.70,66.01,5.39
461,37.57,19.01,12.16,43.70,68.01,5.75
463,36.39,19.01,14.16,45.70,70.01,5.98
465,36.34,19.01,16.16,47.70,72.01,5.67
467,36.34,19.01,18.16,49.70,74.01,8.34
469,36.34,19.01,20.16,51.70,76.01,11.54
471,36.34,19.01,22.16,53.70,78.01,10.39
473,42.19,19.01,24.16,55.70,80.01,8.84
475,43.36,19.01,26.16,57.70,82.01,10.34
477,43.36,19.01,28.16,59.70,84.01,7.72
