time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.70,3
3,0.00,0.00,0.00,0.00,53.50,3
5,0.00,0.00,0.00,0.00,54.65,5
7,0.00,0.00,0.00,0.00,58.93,5
9,0.00,0.00,0.00,0.00,59.26,5
11,0.00,0.00,0.00,0.00,60.06,5
13,0.00,0.00,0.00,0.00,58.65,2
15,0.00,0.00,0.07,0.42,48.81,2
17,0.00,0.00,0.08,0.61,37.29,2
19,0.64,2.54,0.62,2.61,29.23,2
21,1.59,6.35,0.57,2.90,22.01,2
23,4.29,11.98,1.75,4.90,22.51,5
25,4.25,11.82,2.77,6.90,32.29,5
27,4.25,11.82,3.34,8.90,36.55,5
29,5.57,17.08,4.35,10.90,38.95,5
31,7.34,24.19,5.36,12.90,38.73,6
33,4.20,11.62,5.40,12.81,39.39,6
35,2.49,5.19,4.16,14.81,36.17,6
37,4.57,8.67,4.90,16.81,32.25,6
39,5.01,15.31,3.69,18.81,27.41,1
41,7.23,22.75,4.40,16.74,27.63,1
43,9.96,23.69,5.06,18.74,24.61,1
45,11.27,23.69,5.67,20.74,23.95,1
47,11.14,23.68,6.70,22.74,26.98,1
49,8.66,24.26,5.89,16.62,28.43,2
51,6.94,25.43,6.09,18.62,27.05,2
53,9.64,30.66,4.65,20.62,29.84,2
55,10.87,37.82,5.71,22.62,30.53,2
57,13.59,37.71,5.34,24.62,31.97,2
59,10.93,24.11,6.09,26.62,31.31,2
61,7.32,11.03,6.78,28.62,29.65,2
63,8.60,14.22,7.62,30.62,28.31,2
65,9.45,17.59,8.21,32.62,28.39,4
67,9.61,18.23,8.94,34.62,25.72,4
69,11.61,26.63,9.52,36.62,28.27,4
71,11.50,29.79,7.74,38.62,30.90,4
73,12.42,33.74,6.65,21.48,28.96,1
75,12.95,35.87,7.07,23.48,31.85,1
77,6.67,14.82,7.24,25.48,35.70,1
79,5.60,17.49,6.80,27.48,35.52,1
81,2.35,4.91,5.13,15.63,33.82,1
83,4.55,7.60,4.83,17.63,36.03,1
85,7.08,11.57,4.76,19.63,34.06,1
87,9.07,19.05,3.99,21.63,30.18,1
89,9.02,18.85,4.95,23.63,21.17,2
91,9.81,22.01,6.60,25.63,15.48,2
93,11.03,26.90,,,15.42,2
95,12.41,32.44,,,21.29,2
97,13.78,37.90,,,22.72,2
99,14.92,37.64,,,22.95,2
101,7.77,18.06,,,23.20,2
