time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,44.34,0.00,6,
5,0.00,0.00,0.00,0.00,53.20,0.00,6,
7,0.00,0.00,0.00,0.00,61.11,0.00,6,
9,0.00,0.00,0.00,0.00,64.21,0.00,6,4.00
11,0.00,0.00,0.00,0.00,59.17,0.00,6,
13,0.00,0.00,0.00,0.00,56.45,0.00,1,
15,0.00,0.00,0.00,0.00,50.56,0.00,1,
17,0.00,0.00,0.04,0.52,49.04,0.00,1,
19,0.51,2.03,0.28,2.52,51.15,1.00,1,1.96
21,1.33,5.33,0.38,4.52,48.67,0.00,1,
23,1.32,5.28,0.60,6.52,44.30,0.00,5,
25,1.32,5.28,0.96,8.52,44.57,0.00,5,
27,2.34,5.28,1.61,10.52,43.93,1.00,5,
29,2.70,5.52,2.09,12.52,42.42,1.00,5,1.80
31,2.70,5.51,2.56,14.52,37.69,1.00,5,
33,4.06,10.95,3.34,16.52,32.49,2.00,6,
35,4.23,11.64,4.05,18.52,32.83,2.00,6,
37,4.63,8.99,4.55,20.52,30.51,1.00,6,
39,4.13,11.78,4.95,22.52,29.31,2.00,6,2.60
41,4.33,11.83,4.61,24.52,27.29,1.00,6,
43,5.90,11.83,4.69,26.52,21.79,0.00,7,
45,7.12,13.89,5.60,28.52,24.11,1.00,7,
47,9.79,18.11,5.48,30.52,26.68,2.00,7,
49,7.40,11.60,4.37,14.82,29.24,2.00,7,2.25
51,7.70,15.19,3.28,16.82,30.73,1.00,7,
53,8.23,17.28,3.28,18.82,28.44,1.00,4,
55,7.87,17.27,3.71,20.82,36.06,1.00,4,
57,6.69,17.23,3.24,22.82,43.60,2.00,4,
59,3.16,7.31,3.03,18.44,42.66,3.00,4,3.19
61,2.66,10.65,1.49,12.79,43.64,1.00,4,
63,2.74,10.44,1.01,6.53,43.30,2.00,5,
65,5.13,10.44,0.98,8.53,43.60,0.00,5,
67,5.03,7.54,1.50,10.53,44.89,1.00,5,
69,1.42,5.66,2.07,10.54,42.34,2.00,5,2.70
71,1.64,5.66,1.45,6.77,42.34,2.00,5,
73,2.01,5.66,2.08,8.77,40.05,3.00,6,
75,5.81,12.03,2.03,10.77,37.97,0.00,6,
77,5.42,11.83,3.00,12.77,36.12,2.00,6,
79,4.27,11.83,4.10,14.77,33.47,2.00,6,2.33
81,6.00,11.83,4.75,16.77,31.17,2.00,6,
83,7.39,11.90,5.72,18.77,26.82,1.00,3,
85,9.94,17.71,7.10,20.77,26.81,3.00,3,
87,9.40,19.15,7.43,22.77,24.20,3.00,3,
89,9.39,24.33,8.11,24.77,23.82,2.00,3,2.25
91,8.96,17.67,8.31,26.77,22.12,2.00,3,
93,10.19,17.67,8.98,28.77,18.66,1.00,6,
95,12.05,17.67,10.05,30.77,19.23,0.00,6,
97,13.14,17.67,11.68,32.77,23.08,2.00,6,
99,10.53,17.67,11.93,34.77,25.42,2.00,6,1.96
101,10.21,17.67,13.03,36.77,27.63,2.00,6,
103,10.67,19.70,13.40,38.77,27.05,1.00,5,
105,11.72,23.92,14.81,40.77,28.46,0.00,5,
107,13.05,23.85,16.31,42.77,26.71,2.00,5,
109,13.98,22.34,14.36,44.77,26.66,2.00,5,1.78
111,9.50,17.31,15.09,46.77,22.24,3.00,5,
113,9.96,17.31,14.45,48.77,18.47,2.00,6,
115,11.91,24.69,14.76,50.77,18.66,0.00,6,
117,16.14,38.35,16.26,52.77,17.03,1.00,6,
119,19.51,47.79,16.98,54.77,18.18,2.00,6,2.12
121,22.38,54.43,18.19,56.77,16.04,2.00,6,
123,24.50,61.13,18.04,58.77,17.04,1.00,6,
125,28.01,65.27,18.45,60.77,15.00,1.00,6,
127,28.44,66.96,19.78,62.77,12.78,1.00,6,
129,12.68,23.82,20.81,64.77,12.43,1.00,6,1.38
131,13.24,23.82,22.27,66.77,13.22,1.00,6,
133,13.24,23.82,23.48,68.77,14.41,1.00,5,
135,13.31,23.82,24.85,70.77,15.29,0.00,5,
137,16.66,27.92,26.35,72.77,18.54,2.00,5,
139,18.28,29.33,26.55,74.77,21.23,2.00,5,1.35
141,15.02,23.48,25.50,76.77,21.99,2.00,5,
143,11.43,23.48,25.93,78.77,22.24,1.00,4,
145,12.13,23.48,26.04,80.77,22.07,1.00,4,
147,14.61,23.48,26.52,82.77,22.38,2.00,4,
149,15.78,23.13,25.75,84.77,24.94,2.00,4,1.95
151,14.95,30.20,25.52,86.77,23.98,1.00,4,
153,14.89,29.96,24.68,88.77,23.48,3.00,2,
155,16.45,29.96,23.52,90.77,23.21,1.00,2,
157,18.81,29.96,24.64,92.77,23.32,1.00,2,
159,18.06,29.95,23.71,94.77,23.20,2.00,2,2.11
161,14.20,23.91,21.11,96.77,26.37,2.00,2,
163,10.70,23.91,20.56,98.77,25.92,1.00,3,
165,11.89,23.91,22.02,100.77,26.90,2.00,3,
167,12.24,23.91,22.17,102.77,25.24,3.00,3,
169,11.98,23.91,17.59,104.77,21.87,2.00,3,2.06
171,15.98,23.91,17.37,106.77,20.75,1.00,3,
173,17.50,23.91,17.99,108.77,17.97,1.00,1,
175,19.11,30.38,19.19,110.77,18.65,2.00,1,
177,20.61,36.38,19.00,112.77,16.38,1.00,1,
179,22.05,42.46,11.00,35.12,20.55,2.00,1,2.23
181,16.99,42.23,9.95,36.47,21.21,2.00,1,
183,14.47,29.46,10.34,28.26,17.42,1.00,6,
185,8.68,18.73,10.82,30.26,17.69,1.00,6,
187,11.09,18.70,11.85,32.26,20.15,2.00,6,
189,9.89,21.88,11.83,34.26,23.81,2.00,6,2.22
191,8.10,21.91,11.91,36.26,23.73,2.00,6,
193,8.35,21.91,10.22,38.26,24.90,1.00,7,
195,9.58,21.91,10.92,40.26,29.02,1.00,7,
197,10.42,21.91,10.46,41.62,31.36,1.00,7,
199,9.91,18.38,10.92,43.62,33.01,2.00,7,2.47
201,5.31,10.54,11.31,45.62,31.14,2.00,7,
203,5.77,12.34,11.72,47.62,30.80,2.00,8,
205,8.08,17.22,10.42,49.62,30.91,1.00,8,
207,7.59,17.13,11.35,51.62,28.48,4.00,8,
209,5.53,17.13,6.33,30.85,26.46,2.00,8,2.37
211,6.14,17.13,6.70,32.85,25.81,1.00,8,
213,7.48,17.13,7.11,34.85,23.69,0.00,5,
215,8.91,17.83,7.99,36.85,25.04,1.00,5,
217,10.54,22.90,7.54,38.85,25.10,1.00,5,
219,10.36,23.97,7.40,26.95,23.43,2.00,5,1.71
221,4.37,17.47,7.42,27.18,21.82,2.00,5,
223,6.03,18.52,6.53,29.18,18.66,2.00,6,
225,11.87,26.88,6.37,31.18,19.78,1.00,6,
227,14.24,31.26,7.13,33.18,27.61,2.00,6,
229,16.70,36.18,6.89,19.94,30.23,2.00,6,2.76
231,17.53,35.81,6.14,20.95,33.74,1.00,6,
233,9.00,24.22,6.25,22.95,33.27,1.00,8,
235,9.58,26.44,7.28,24.95,32.08,1.00,8,
237,12.17,31.07,6.20,18.18,29.49,1.00,8,
239,13.95,30.83,5.60,16.35,29.84,2.00,8,1.96
241,7.51,11.02,6.35,18.35,27.42,1.00,8,
243,8.25,11.16,6.66,20.35,25.19,1.00,6,
245,10.63,16.34,7.27,22.35,21.17,1.00,6,
247,11.73,17.34,7.65,24.35,23.40,2.00,6,
249,10.53,12.34,8.58,26.35,24.80,3.00,6,2.51
251,9.98,16.76,7.81,28.35,28.28,2.00,6,
253,9.95,16.64,7.85,30.35,29.19,2.00,3,
255,9.95,16.64,8.51,32.35,33.00,2.00,3,
257,8.88,16.62,8.00,34.35,33.12,2.00,3,
259,3.69,6.32,6.55,21.70,33.14,3.00,3,2.91
261,5.25,11.12,4.17,15.83,33.98,2.00,3,
263,6.48,10.98,3.57,17.83,32.40,1.00,1,
265,7.71,14.97,4.35,19.83,30.36,0.00,1,
267,7.66,17.83,5.51,21.83,29.35,2.00,1,
269,9.39,21.90,5.91,23.83,31.45,1.00,1,1.77
271,13.13,29.24,6.38,25.83,30.72,1.00,1,
273,14.41,29.94,7.06,27.83,27.90,0.00,6,
275,14.38,29.94,8.20,29.83,26.71,0.00,6,
277,15.21,29.94,9.47,31.83,25.09,3.00,6,
279,17.41,35.16,7.18,33.83,21.22,1.00,6,1.92
281,19.78,44.70,8.00,35.83,20.09,2.00,6,
283,22.48,48.92,8.63,37.83,20.49,2.00,8,
285,13.84,18.38,9.63,39.83,22.66,1.00,8,
287,13.65,18.36,10.81,41.83,27.32,1.00,8,
289,12.60,17.42,10.01,24.46,30.34,3.00,8,2.16
291,12.56,21.41,9.96,26.46,27.94,2.00,8,
293,17.02,39.24,10.29,28.46,25.02,1.00,6,
295,19.32,48.43,11.17,30.46,24.77,2.00,6,
297,19.02,47.94,9.94,32.46,20.12,1.00,6,
299,20.03,50.97,10.05,34.46,13.55,2.00,6,1.83
301,23.80,57.62,10.24,36.46,15.47,1.00,6,
303,28.78,65.55,11.82,38.46,17.85,2.00,3,
305,30.37,65.41,13.13,40.46,25.54,1.00,3,
307,18.51,24.32,14.24,42.46,30.28,2.00,3,
309,11.02,24.32,13.72,45.25,31.25,3.00,3,2.04
311,11.05,24.32,13.73,44.08,28.42,2.00,3,
313,13.12,24.32,10.78,28.96,29.69,0.00,2,
315,14.87,24.32,12.34,30.96,30.65,0.00,2,
317,16.68,25.82,14.01,32.96,27.56,2.00,2,
319,15.04,31.14,13.09,34.96,24.80,2.00,2,1.61
321,12.54,24.32,12.80,36.96,25.17,2.00,2,
323,12.92,29.49,12.70,38.96,21.93,2.00,5,
325,16.09,30.12,13.74,40.96,22.04,1.00,5,
327,18.35,35.89,15.01,42.96,20.44,3.00,5,
329,19.55,38.10,14.87,33.09,17.62,2.00,5,2.28
331,22.44,42.20,13.43,32.46,13.74,2.00,5,
333,24.95,49.62,14.56,34.46,12.74,2.00,4,
335,27.73,53.57,14.00,36.46,13.17,2.00,4,
337,19.36,28.73,12.12,37.89,14.91,3.00,4,
339,16.87,28.79,11.10,22.67,17.64,3.00,4,2.54
341,13.46,28.38,10.11,23.43,19.70,2.00,4,
343,11.81,26.86,11.10,25.43,20.95,2.00,7,
345,12.98,24.76,10.51,27.43,25.22,1.00,7,
347,12.28,24.10,10.73,24.40,29.01,2.00,7,
349,12.22,21.41,10.81,22.44,28.78,3.00,7,2.51
351,7.33,17.62,7.85,24.44,23.11,2.00,7,
353,9.94,17.62,7.31,26.44,20.71,1.00,5,
355,10.37,18.55,6.68,28.44,21.02,0.00,5,
357,10.54,18.55,7.66,30.44,22.09,2.00,5,
359,11.76,23.16,7.08,32.44,24.12,2.00,5,2.27
361,7.60,24.00,7.39,34.44,31.20,3.00,5,
363,7.60,25.05,6.32,36.44,32.63,1.00,6,
365,7.60,25.05,6.39,38.44,36.13,0.00,6,
367,7.60,25.05,7.06,40.44,36.96,1.00,6,
369,7.51,24.69,6.62,42.44,37.00,2.00,6,2.80
371,1.33,5.33,6.77,44.44,35.78,2.00,6,
373,3.24,5.33,6.12,46.44,31.17,2.00,5,
375,4.74,7.91,5.35,48.44,33.68,0.00,5,
377,4.27,11.26,6.49,50.44,33.35,2.00,5,
379,5.56,11.21,6.23,52.44,32.84,1.00,5,2.72
381,5.58,11.21,7.27,54.44,34.13,2.00,5,
383,5.58,11.21,8.09,56.44,32.05,1.00,6,
385,5.55,11.21,8.73,58.44,30.40,1.00,6,
387,4.64,12.98,9.51,60.44,28.52,3.00,6,
389,5.82,17.71,8.59,62.44,27.88,2.00,6,2.91
391,6.35,19.85,8.64,64.44,30.80,1.00,6,
393,7.51,24.49,9.12,66.44,29.21,1.00,2,
395,8.00,26.44,9.64,68.44,27.57,1.00,2,
397,9.05,30.64,10.26,70.44,25.37,1.00,2,
399,11.30,30.57,6.21,28.58,23.12,1.00,2,2.30
401,8.95,19.44,5.59,30.58,22.93,1.00,2,
403,5.71,17.27,5.06,32.58,20.66,1.00,5,
405,6.67,21.11,5.57,34.58,20.95,1.00,5,
407,8.89,29.98,5.50,36.58,24.09,1.00,5,
409,9.41,30.35,6.00,38.58,35.54,1.00,5,2.91
411,5.55,16.38,6.16,40.58,41.28,2.00,5,
413,1.39,5.57,5.33,42.58,42.68,1.00,7,
415,1.66,5.49,5.68,44.58,46.87,0.00,7,
417,2.36,5.24,6.45,46.58,48.06,2.00,7,
419,2.63,5.37,,,43.36,1.00,7,2.31
421,2.63,5.36,,,37.61,1.00,7,
423,3.89,10.22,,,33.73,0.00,4,
425,6.66,11.56,,,34.35,0.00,4,
427,8.63,16.82,,,35.75,3.00,4,
429,6.27,18.20,,,33.09,4.00,4,2.24
431,8.56,18.92,,,33.45,0.00,4,
433,11.59,24.81,,,32.43,0.00,5,
435,11.98,24.65,,,30.29,0.00,5,
437,13.52,26.81,,,28.56,2.00,5,
439,14.44,31.37,,,26.49,1.00,5,1.20
441,13.13,25.04,,,25.55,1.00,5,
443,11.43,30.73,,,27.12,1.00,6,
445,11.91,30.55,,,30.40,1.00,6,
447,12.17,30.55,,,29.54,3.00,6,
449,14.46,30.55,,,28.96,2.00,6,2.32
451,10.87,14.94,,,27.81,3.00,6,
453,10.62,17.49,,,23.64,1.00,3,
455,10.66,17.94,,,24.98,1.00,3,
457,9.83,17.92,,,23.65,2.00,3,
459,6.77,16.10,,,24.33,3.00,3,2.46
461,8.93,24.76,,,25.63,3.00,3,
463,8.88,24.56,,,26.29,1.00,8,
465,9.88,24.56,,,27.86,1.00,8,
467,11.53,24.56,,,26.73,2.00,8,
469,12.83,29.01,,,26.23,2.00,8,2.26
471,10.44,19.46,,,22.66,1.00,8,
473,7.40,13.14,,,16.70,1.00,5,
475,8.89,19.36,,,15.71,1.00,5,
477,10.22,24.68,,,17.27,2.00,5,
479,11.33,22.95,,,24.44,2.00,5,2.36
481,5.55,17.36,,,27.91,2.00,5,
483,5.55,17.36,,,31.81,2.00,6,
485,5.55,17.36,,,39.33,1.00,6,
487,5.55,17.33,,,42.68,2.00,6,
489,2.66,5.79,,,38.57,2.00,6,2.76
491,1.21,4.85,,,33.42,1.00,6,
493,2.35,4.85,,,29.99,0.00,3,
495,5.84,10.02,,,33.79,1.00,3,
497,7.73,14.64,,,36.82,2.00,3,
499,7.20,17.94,,,37.43,2.00,3,2.03
501,7.85,17.91,,,36.02,1.00,3,
501,7.85,17.91,,,36.02,1.00,1,
