time,calc_time
1.00,0.14
9.00,0.06
19.00,0.07
29.00,0.06
39.00,0.07
49.00,0.06
59.00,0.06
69.00,0.09
79.00,0.06
89.00,0.06
99.00,0.07
109.00,0.05
119.00,0.06
129.00,0.06
139.00,0.06
149.00,0.05
159.00,0.05
169.00,0.16
179.00,0.09
189.00,0.08
199.00,0.05
209.00,0.06
219.00,0.07
229.00,0.06
239.00,0.15
249.00,0.05
259.00,0.07
269.00,0.06
279.00,0.06
289.00,0.09
299.00,0.06
309.00,0.06
319.00,0.07
329.00,0.06
339.00,0.06
349.00,0.07
359.00,0.06
369.00,0.06
379.00,0.06
389.00,0.07
399.00,0.06
409.00,0.06
419.00,0.06
429.00,0.06
439.00,0.07
449.00,0.08
459.00,0.06
469.00,0.09
479.00,0.06
489.00,0.07
499.00,0.08
