time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,43.60
3,0.00,0.00,0.00,0.00,0.00,52.95
5,0.00,0.00,0.00,0.00,0.00,59.70
7,0.00,0.00,0.00,0.00,0.00,61.40
9,0.00,0.00,0.00,0.00,0.00,63.67
11,0.00,0.00,0.00,0.00,0.00,59.30
13,0.00,0.00,0.00,0.00,0.00,48.63
15,0.00,0.00,0.00,0.00,0.00,44.57
17,0.00,0.00,0.00,0.95,0.66,37.75
19,3.47,0.00,0.00,2.95,0.00,31.98
21,5.31,0.00,0.00,4.95,0.00,38.63
23,0.00,0.00,1.82,6.95,0.00,40.70
25,0.00,0.00,3.82,0.00,0.00,41.75
27,0.00,0.00,0.00,0.00,0.00,31.25
29,0.00,0.00,0.00,0.00,0.00,24.80
31,0.00,3.75,0.00,1.13,1.42,28.38
33,2.33,4.10,0.00,3.13,3.42,34.46
35,5.39,4.10,0.00,5.13,5.42,34.20
37,5.35,4.10,0.00,7.13,7.42,34.16
39,5.35,4.10,0.00,9.13,9.42,30.28
41,5.35,4.10,0.00,11.13,11.42,29.03
43,5.35,4.10,0.00,13.13,13.42,22.13
45,5.35,8.70,0.00,15.13,15.42,15.08
47,7.99,10.30,0.00,17.13,17.42,11.32
49,13.33,10.30,0.00,19.13,19.42,9.33
51,16.02,10.30,0.00,21.13,21.42,5.65
53,15.99,10.30,0.00,23.13,23.42,2.35
55,15.99,10.30,0.00,25.13,25.42,0.30
57,15.99,16.94,0.00,27.13,27.42,0.00
59,15.99,17.40,0.00,29.13,29.42,0.00
61,15.99,17.40,0.00,31.13,31.42,6.29
63,15.99,17.40,0.00,33.13,33.42,13.65
65,15.99,17.40,0.00,35.13,35.42,16.04
67,15.99,17.40,0.00,37.13,37.42,16.57
69,15.99,17.40,0.00,39.13,39.42,19.47
71,15.99,17.40,0.00,41.13,41.42,16.04
73,15.99,17.40,0.00,43.13,43.42,11.47
75,15.99,17.40,0.00,45.13,45.42,8.09
77,16.95,23.28,0.00,47.13,47.42,5.03
79,21.78,23.64,1.47,49.13,49.42,2.66
81,21.64,23.64,3.47,51.13,51.42,6.26
83,21.64,25.98,5.47,53.13,53.42,13.50
85,21.64,29.82,7.47,55.13,41.78,19.70
87,21.64,14.61,9.47,57.13,31.88,25.34
89,21.64,0.00,11.47,59.13,14.12,22.38
91,21.64,1.87,13.47,61.13,7.29,21.24
93,21.64,4.92,15.47,63.13,9.29,24.18
95,22.33,4.88,17.47,65.13,11.29,25.38
97,28.89,4.88,19.47,51.89,13.29,27.89
99,33.34,4.88,21.47,52.43,15.29,28.68
101,6.30,4.88,23.47,6.24,17.29,24.86
103,2.25,9.96,5.57,8.24,19.29,22.79
105,6.60,11.34,7.57,10.24,21.29,22.03
107,11.64,16.62,9.57,12.24,23.29,23.72
109,11.51,23.42,11.57,14.24,25.29,24.89
111,11.51,23.75,13.57,16.24,27.29,22.22
113,11.51,23.75,15.57,18.24,29.29,17.56
115,13.03,23.75,17.57,20.24,31.29,11.82
117,20.53,23.75,19.57,22.24,33.29,9.87
119,24.53,25.27,21.57,24.24,35.29,6.77
121,24.46,35.16,23.57,26.24,37.29,5.43
123,24.46,42.83,25.57,28.24,39.29,4.72
125,24.46,43.56,27.57,30.24,41.29,2.78
127,24.46,43.56,29.57,32.24,43.29,1.07
129,24.46,43.56,31.57,34.24,45.29,0.59
131,24.46,50.44,33.57,36.24,47.29,4.65
133,24.46,50.19,35.57,38.24,31.54,9.49
135,24.46,50.19,37.57,40.24,29.82,14.50
137,24.46,50.13,39.57,42.24,31.00,20.77
139,24.46,14.75,41.57,44.24,20.73,20.15
141,24.46,0.00,43.57,46.24,20.81,15.78
143,24.46,1.47,45.57,48.24,20.45,16.20
145,24.83,6.48,47.57,50.24,22.45,12.97
147,31.14,12.06,49.57,52.24,24.45,10.29
149,30.91,11.94,51.57,54.24,26.45,7.61
151,32.94,11.94,53.57,56.24,28.45,4.42
153,37.16,11.94,55.57,58.24,30.45,7.63
155,37.08,11.94,57.57,60.24,32.45,8.53
157,37.08,15.88,59.57,44.05,34.45,11.51
159,37.00,18.70,42.66,46.05,36.45,15.33
161,7.23,18.69,44.66,16.43,38.45,18.53
163,0.60,18.69,0.00,18.43,40.45,17.51
165,7.41,18.69,0.00,20.43,42.45,16.07
167,11.49,18.69,0.00,22.43,44.45,12.44
169,11.43,18.69,0.00,24.43,46.45,7.07
171,14.75,18.69,0.00,26.43,48.45,3.41
173,17.68,18.69,0.00,28.43,50.45,7.21
175,17.66,20.95,0.00,30.43,52.45,13.02
177,17.66,24.65,0.00,32.43,54.45,21.27
179,17.66,24.59,0.00,34.43,56.45,21.18
181,17.66,24.59,0.00,36.43,58.45,20.48
183,17.66,24.59,0.00,38.43,60.45,18.82
185,17.66,24.28,0.00,40.43,54.22,18.32
187,17.66,1.15,0.00,42.43,32.06,21.49
189,17.66,0.00,0.00,44.43,15.32,15.78
191,20.23,0.31,0.33,46.43,5.56,10.21
193,27.00,5.59,2.33,48.43,7.56,7.92
195,31.07,12.36,4.33,50.43,9.56,5.50
197,31.01,12.07,6.33,52.43,11.56,2.80
199,31.01,12.07,8.33,54.43,13.56,0.69
201,34.65,12.07,10.33,56.43,15.56,0.69
203,37.81,12.07,12.33,58.43,17.56,2.13
205,37.79,12.07,14.33,54.22,19.56,8.43
207,37.68,12.07,16.33,41.03,21.56,17.05
209,7.33,12.07,18.33,18.01,23.56,20.40
211,0.00,12.07,0.00,20.01,25.56,19.20
213,0.00,12.07,0.00,12.71,27.56,27.27
215,0.00,12.07,0.00,0.00,29.56,34.72
217,0.00,12.07,0.00,0.00,31.56,34.46
219,0.00,12.07,0.00,0.00,33.56,30.20
221,0.00,12.07,0.00,0.00,35.56,26.24
223,0.00,12.07,0.00,1.13,37.56,20.20
