time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,43.86,0
3,0.00,0.00,0.00,0.00,0.00,55.10,15
5,0.00,0.00,0.00,0.00,0.00,59.19,15
7,0.00,0.00,0.00,0.00,0.00,59.56,15
9,0.00,0.00,0.00,0.00,0.00,59.33,15
11,0.00,0.00,0.00,0.00,0.00,58.11,15
13,0.00,0.00,0.00,0.00,0.00,52.74,8
15,0.00,0.00,0.00,0.00,0.02,50.05,8
17,0.58,2.32,0.29,0.29,2.02,45.57,8
19,2.00,4.71,0.71,0.71,4.02,42.63,8
21,2.28,4.67,1.30,1.30,6.02,39.09,8
23,3.38,4.67,2.15,2.15,8.02,38.27,1
25,3.53,5.01,3.10,3.10,10.02,38.71,1
27,4.50,8.66,3.30,3.30,12.02,37.71,1
29,5.67,8.67,4.04,4.04,14.02,36.07,1
31,7.21,10.24,4.79,4.79,16.02,35.44,1
33,8.47,12.66,5.90,5.90,18.02,32.51,2
35,9.47,16.67,7.15,7.15,20.02,30.89,2
37,11.77,21.52,7.61,7.61,22.02,31.54,2
39,12.74,23.93,7.94,7.94,24.02,29.54,2
41,9.49,11.49,8.34,8.34,26.02,27.96,2
43,9.95,11.49,9.79,9.79,28.02,26.03,2
45,12.21,13.72,10.65,10.65,30.02,25.86,2
47,16.21,21.89,11.60,11.60,32.02,22.07,2
49,17.79,22.88,12.56,12.56,34.02,19.14,2
51,20.12,28.19,13.60,13.60,36.02,15.57,2
53,23.12,32.10,14.98,14.98,38.02,15.61,5
55,28.28,41.52,15.99,15.99,40.02,15.84,5
57,29.13,42.15,15.96,15.96,42.02,16.85,5
59,31.24,42.15,15.75,15.75,44.02,15.85,5
61,29.33,42.15,15.93,15.93,46.02,15.07,5
63,28.60,47.49,15.32,15.32,48.02,12.75,8
65,30.23,52.17,16.14,16.14,50.02,13.18,8
67,33.79,57.28,16.34,16.34,52.02,12.82,8
69,35.06,61.00,16.37,16.37,54.02,13.58,8
71,37.31,60.95,16.28,16.28,56.02,16.08,8
73,34.80,66.34,16.35,16.35,58.02,18.32,4
75,28.64,67.78,16.98,16.98,60.02,21.32,4
77,28.85,68.64,17.75,17.75,62.02,23.57,4
79,30.05,73.42,18.30,18.30,64.02,25.50,4
81,31.31,72.89,18.35,18.35,66.02,25.07,4
83,25.35,70.46,19.38,19.38,68.02,23.04,1
85,21.95,75.71,19.66,19.66,70.02,21.00,1
87,26.22,85.90,21.27,21.27,72.02,20.23,1
89,29.65,92.86,21.98,21.98,74.02,19.15,1
91,33.38,104.50,22.72,22.72,76.02,17.49,1
93,37.88,108.71,24.00,24.00,78.02,17.59,1
95,43.67,117.21,24.88,24.88,80.02,18.97,1
97,47.66,127.61,25.88,25.88,82.02,19.14,1
99,48.46,127.99,26.29,26.29,84.02,20.04,1
101,49.74,127.99,28.07,28.07,86.02,20.63,1
103,49.99,127.99,29.07,29.07,88.02,17.71,2
105,55.38,132.04,28.78,28.78,90.02,15.57,2
107,58.14,134.94,27.80,27.80,92.02,13.43,2
109,61.14,134.93,28.82,28.82,94.02,13.26,2
111,64.13,134.50,30.05,30.05,96.02,15.54,2
113,34.56,66.11,30.99,30.99,98.02,16.47,2
115,36.13,66.57,32.56,32.56,100.02,14.72,2
117,36.45,52.88,32.23,32.23,102.02,14.63,2
119,31.41,42.79,32.78,32.78,104.02,13.29,2
121,31.79,43.88,33.14,33.14,106.02,14.26,2
123,33.04,43.88,33.72,33.72,108.02,14.25,5
125,33.27,43.88,35.21,35.21,110.02,13.18,5
127,33.87,46.27,36.17,36.17,112.02,12.58,5
129,39.17,57.76,31.74,31.74,114.02,15.85,5
131,42.16,57.60,32.74,32.74,116.02,16.63,5
133,42.49,57.60,33.90,33.90,118.02,15.28,4
135,43.61,57.60,32.74,32.74,120.02,13.43,4
137,37.76,59.09,33.44,33.44,122.02,13.37,4
139,40.80,64.41,33.03,33.03,124.02,12.70,4
141,45.37,69.14,32.86,32.86,126.02,11.00,4
143,48.60,70.43,29.79,29.79,128.02,9.59,1
145,47.70,70.43,30.22,30.22,130.02,11.37,1
147,41.26,76.67,32.06,32.06,132.02,14.24,1
149,35.66,79.30,31.96,31.96,134.02,14.25,1
151,40.98,87.76,32.07,32.07,136.02,16.63,1
153,43.74,85.24,32.07,32.07,138.02,16.90,8
155,35.39,49.46,32.00,32.00,140.02,17.21,8
157,35.38,49.46,33.50,33.50,142.02,14.98,8
159,35.64,49.46,34.57,34.57,144.02,14.64,8
161,38.46,49.46,34.53,34.53,146.02,14.46,8
163,35.32,49.46,34.42,34.42,148.02,12.49,4
165,35.48,57.11,33.70,33.70,150.02,11.67,4
167,44.32,77.60,34.36,34.36,152.02,10.15,4
169,47.90,84.20,34.51,34.51,154.02,8.22,4
171,52.13,84.26,35.40,35.40,156.02,6.90,4
173,60.99,90.46,36.62,36.62,158.02,5.48,3
175,65.39,93.89,37.45,37.45,160.02,4.82,3
177,67.64,96.85,34.65,34.65,162.02,4.84,3
179,68.50,99.12,32.24,32.24,120.97,5.24,3
181,71.95,102.85,31.79,31.79,101.37,7.94,3
183,71.93,102.79,31.11,31.11,90.92,8.94,2
185,61.76,102.79,31.30,31.30,91.93,10.20,2
187,56.98,102.79,32.86,32.86,93.93,11.93,2
189,49.72,102.79,33.80,33.80,95.93,11.60,2
191,51.79,102.79,35.01,35.01,97.93,11.49,2
193,54.47,102.79,34.90,34.90,99.93,11.80,5
195,51.93,103.83,35.25,35.25,101.93,11.38,5
197,48.07,109.06,36.75,36.75,103.93,10.39,5
199,51.41,115.41,37.17,37.17,105.93,10.16,5
201,51.21,120.16,37.64,37.64,107.93,10.76,5
203,51.84,129.40,39.13,39.13,109.93,10.08,2
205,51.70,129.18,39.15,39.15,111.93,8.71,2
207,55.37,133.64,39.15,39.15,113.93,8.80,2
209,58.09,138.06,40.45,40.45,115.93,7.81,2
211,62.83,141.89,40.52,40.52,117.93,9.51,2
213,64.77,141.84,40.13,40.13,119.93,10.84,4
215,64.68,143.91,39.74,39.74,121.93,10.33,4
217,63.76,150.96,41.22,41.22,123.93,9.69,4
219,59.81,161.44,38.65,38.65,125.93,9.16,4
221,62.86,167.18,39.96,39.96,127.93,8.72,4
223,61.01,167.08,41.07,41.07,129.93,7.51,2
225,54.29,167.08,42.49,42.49,131.93,6.32,2
227,58.19,176.71,43.53,43.53,133.93,6.83,2
229,60.83,180.17,44.08,44.08,135.93,7.19,2
231,60.20,185.82,45.08,45.08,137.93,7.89,2
233,61.61,192.49,45.93,45.93,139.93,7.25,7
235,61.99,194.00,45.34,45.34,141.93,6.03,7
237,64.23,202.97,46.67,46.67,143.93,7.16,7
239,63.89,201.59,45.23,45.23,143.32,8.12,7
241,64.32,200.65,45.15,45.15,143.36,6.95,7
243,67.19,200.64,43.20,43.20,118.93,8.23,1
245,70.07,200.64,39.65,39.65,98.02,10.67,1
247,70.45,200.64,40.83,40.83,96.23,11.86,1
249,70.45,200.64,40.56,40.56,95.32,13.16,1
251,67.87,200.64,41.60,41.60,94.55,13.52,1
253,66.76,200.64,41.70,41.70,94.72,12.93,1
255,66.76,200.64,42.48,42.48,96.72,13.06,1
257,67.13,200.64,43.77,43.77,96.71,14.35,1
259,68.90,200.64,43.54,43.54,96.86,14.56,1
261,69.61,200.64,44.06,44.06,93.61,14.30,1
263,71.11,200.64,42.12,42.12,95.61,13.07,4
265,71.06,200.64,42.81,42.81,97.61,12.76,4
267,71.06,200.64,44.51,44.51,99.61,14.88,4
269,70.09,200.64,44.01,44.01,97.76,15.88,4
271,67.95,200.64,43.13,43.13,92.89,18.40,4
273,69.31,200.64,40.26,40.26,94.89,18.39,8
275,69.27,200.64,36.16,36.16,96.89,17.51,8
277,69.17,200.23,34.52,34.52,98.89,17.51,8
279,35.23,64.47,36.18,36.18,100.89,20.85,8
281,25.90,41.94,36.00,36.00,102.89,20.08,8
283,21.19,24.15,37.67,37.67,104.89,20.28,7
285,17.42,27.59,36.62,36.62,106.89,21.58,7
287,20.08,30.00,37.24,37.24,108.89,23.53,7
289,23.40,29.98,35.43,35.43,95.41,24.72,7
291,18.89,24.39,34.96,34.96,97.41,24.27,7
293,14.98,24.30,35.74,35.74,99.41,22.04,2
295,15.12,24.30,36.70,36.70,101.41,20.86,2
297,18.82,24.30,38.70,38.70,103.41,20.21,2
299,19.76,24.30,39.39,39.39,105.41,16.57,2
301,20.81,29.43,38.65,38.65,107.41,14.84,2
303,25.98,42.54,36.21,36.21,109.41,13.44,5
305,28.48,46.66,36.76,36.76,111.41,13.02,5
307,31.78,55.38,38.37,38.37,113.41,11.99,5
309,34.33,66.00,39.24,39.24,103.78,14.49,5
311,30.37,72.00,40.06,40.06,103.62,16.22,5
313,31.27,71.91,32.80,32.80,86.45,15.53,8
315,31.50,71.91,31.14,31.14,88.45,14.27,8
317,34.19,71.91,32.97,32.97,90.45,14.33,8
319,39.53,71.91,32.82,32.82,92.45,14.90,8
321,40.67,71.91,33.82,33.82,94.45,13.66,8
