time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,0.00,47.45,1
7,0.00,0.00,0.00,0.00,0.00,57.55,1
9,0.00,0.00,0.00,0.00,0.00,57.90,1
11,0.00,0.00,0.00,0.00,0.00,60.30,1
13,0.00,0.00,0.00,0.00,0.00,57.56,1
15,0.00,0.00,0.00,0.00,0.00,58.47,1
17,0.00,0.00,0.04,0.10,0.50,57.76,1
19,0.00,0.00,0.03,0.01,0.41,57.68,1
21,0.00,0.00,0.20,0.09,2.41,58.25,1
23,0.00,0.00,0.08,0.11,0.96,53.85,4
25,0.00,0.00,0.00,0.00,0.00,48.61,4
27,0.00,0.00,0.12,0.15,1.16,41.36,4
29,1.29,3.64,0.33,0.41,3.16,36.43,4
31,3.34,5.56,1.07,1.27,5.16,31.97,1
33,3.95,5.47,1.59,2.11,7.16,30.59,1
35,6.90,14.98,2.44,3.13,9.16,29.77,1
37,9.76,17.32,3.54,4.30,11.16,31.62,1
39,8.85,17.28,4.81,5.76,13.16,33.23,1
41,6.81,10.88,4.87,4.78,15.16,33.85,1
43,6.04,10.88,4.97,5.39,17.16,32.93,1
45,7.21,11.75,4.77,5.03,19.16,34.11,2
47,9.28,13.53,5.30,6.10,21.16,30.86,2
49,10.89,17.93,5.97,6.65,23.16,31.88,2
51,12.53,18.55,6.92,7.83,25.16,32.04,2
53,7.76,17.97,5.55,5.83,24.46,31.25,2
55,5.01,17.90,5.04,5.54,26.46,28.96,2
57,7.05,22.62,4.60,4.68,28.46,27.05,1
59,7.59,24.84,5.21,5.83,30.46,25.72,1
61,9.62,29.68,5.81,6.32,32.46,24.83,1
63,11.01,29.74,6.21,7.00,34.46,23.01,1
65,9.43,31.53,6.25,6.86,36.46,22.88,1
67,10.60,31.53,6.40,6.86,38.46,24.40,1
69,13.20,31.53,6.48,7.58,40.46,28.23,2
71,13.30,31.53,7.18,8.71,42.46,26.15,2
73,15.19,31.53,6.76,7.51,44.46,24.67,2
75,16.46,31.53,7.59,8.75,46.46,26.60,2
77,10.95,31.53,8.16,9.61,48.46,28.49,2
79,9.15,31.53,8.21,9.28,50.46,26.72,2
81,9.15,31.53,8.37,9.03,52.46,24.34,2
83,9.82,32.83,8.99,9.97,54.46,23.54,2
85,11.84,37.41,9.11,9.09,56.46,24.93,2
87,11.78,37.29,10.11,10.00,58.46,23.72,2
89,11.78,37.29,10.59,10.70,60.46,20.68,3
91,11.78,37.29,11.56,11.84,62.46,18.30,3
93,11.76,37.29,12.51,12.70,64.46,19.62,3
95,12.02,42.97,13.33,13.79,66.46,20.45,3
97,11.97,42.78,11.90,13.56,53.80,18.50,3
99,13.59,42.78,12.11,14.27,49.64,17.12,3
101,15.44,42.78,12.40,15.01,45.17,17.40,1
