time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,60.00,4,
5,0.00,0.00,0.00,0.00,43.05,4,
7,0.00,0.00,0.00,0.00,51.50,4,
9,0.00,0.00,0.00,0.00,57.07,4,4.00
11,0.00,0.00,0.00,0.00,54.34,4,
13,0.00,0.00,0.00,0.00,50.98,1,
15,0.00,0.00,0.10,1.15,50.05,1,
17,0.00,0.00,0.26,3.15,48.92,1,
19,0.00,0.00,0.04,0.43,48.40,1,2.90
21,0.00,0.00,0.20,2.43,44.55,1,
23,0.00,0.00,0.07,0.89,40.69,5,
25,1.14,4.55,0.32,1.63,43.69,5,
27,0.66,2.41,0.74,3.63,41.00,5,
29,2.86,11.44,0.47,4.54,35.79,5,2.84
31,2.95,11.79,0.67,6.54,31.86,5,
33,4.09,11.79,1.10,8.54,28.57,2,
35,4.45,11.79,1.84,10.54,30.09,2,
37,4.19,7.37,2.37,12.54,31.38,2,
39,3.69,5.44,2.77,13.30,29.83,2,2.21
41,4.65,9.26,2.33,8.11,27.28,2,
43,5.24,11.62,3.30,10.11,27.51,5,
45,6.64,17.21,4.07,12.11,33.25,5,
47,6.81,16.88,5.07,14.11,34.43,5,
49,4.48,4.88,4.74,16.11,34.03,5,2.53
51,3.45,4.88,4.65,18.11,30.45,5,
53,3.45,4.88,4.79,20.11,24.91,16,
55,3.37,4.49,5.20,22.11,23.13,16,
57,3.04,7.63,6.32,24.11,23.90,16,
59,5.24,15.31,3.68,14.93,20.02,16,2.23
61,6.39,17.77,4.31,16.93,16.72,16,
63,9.36,19.67,5.21,18.93,16.97,5,
65,10.78,25.35,6.21,20.93,20.52,5,
67,10.74,25.21,7.33,22.93,21.02,5,
69,12.24,31.22,6.37,24.93,24.35,5,2.55
71,10.12,21.56,7.26,26.93,24.72,5,
73,6.19,24.78,7.39,28.93,25.70,6,
75,7.08,28.32,7.10,30.93,30.18,6,
77,8.47,33.60,8.06,32.93,28.80,6,
79,11.69,37.15,5.33,24.73,29.41,6,3.13
81,11.77,37.09,4.93,25.43,30.33,6,
83,8.53,18.10,3.65,14.77,29.40,5,
85,6.90,11.22,4.58,16.77,30.55,5,
87,7.68,13.47,5.52,18.77,29.15,5,
89,12.51,33.50,4.83,19.19,26.24,5,1.95
91,13.38,36.96,4.83,21.19,19.93,5,
93,16.66,40.14,5.47,23.19,17.59,12,
95,23.19,51.88,6.47,25.19,16.30,12,
97,27.71,58.56,7.48,27.19,16.66,12,
99,27.59,67.11,6.73,23.75,18.53,12,2.17
101,22.02,72.00,7.20,24.05,20.66,12,
103,26.01,81.46,7.02,26.05,21.42,6,
105,26.00,81.49,6.23,21.18,23.18,6,
107,28.64,86.72,7.49,23.18,22.56,6,
109,32.30,96.49,7.94,23.21,22.50,6,2.73
111,32.76,107.51,8.59,23.61,20.76,6,
113,32.89,118.84,8.80,22.18,17.52,2,
115,37.17,124.13,9.62,22.05,15.68,2,
117,48.91,127.67,8.63,20.10,16.69,2,
119,51.94,127.64,10.17,22.10,17.04,2,2.00
121,57.87,131.58,11.22,24.10,17.16,2,
123,52.12,136.39,11.84,26.10,16.84,1,
125,55.81,142.93,12.36,28.10,15.73,1,
127,60.30,148.63,13.86,30.10,15.52,1,
129,60.14,150.52,13.82,32.10,14.87,1,1.46
131,60.29,148.99,12.64,34.10,15.68,1,
133,32.11,85.27,13.52,36.10,17.30,5,
135,32.77,85.20,14.44,38.10,19.75,5,
137,37.00,85.20,15.94,40.10,19.67,5,
139,38.18,86.01,14.59,42.10,18.89,5,2.38
141,35.24,89.63,14.66,44.10,17.38,5,
143,12.46,35.20,15.86,46.10,15.30,14,
145,12.76,40.79,15.46,48.10,15.24,14,
147,17.98,51.92,16.81,50.10,13.15,14,
149,22.95,62.13,15.51,44.16,14.82,14,2.56
151,26.85,71.37,16.28,46.16,14.16,14,
153,29.63,78.96,16.20,48.16,14.71,5,
155,33.97,83.09,17.22,50.16,13.17,5,
157,35.87,83.04,18.72,52.16,14.99,5,
159,39.29,87.79,19.68,54.16,17.06,5,1.82
161,35.44,88.65,20.97,56.16,17.27,5,
163,26.08,87.28,22.06,58.16,18.53,2,
165,19.54,61.13,20.97,60.16,18.72,2,
167,14.65,37.33,22.65,62.16,17.08,2,
169,20.82,48.87,22.74,64.16,15.85,2,2.18
171,26.24,66.43,23.60,66.16,16.52,2,
173,32.04,86.60,24.07,68.16,15.57,6,
175,35.15,93.83,24.67,70.16,17.55,6,
177,38.60,102.89,23.82,72.16,17.62,6,
179,41.55,108.93,22.86,74.16,16.82,6,1.72
181,43.33,114.33,22.91,76.16,15.35,6,
183,47.90,122.26,24.66,78.16,12.98,1,
185,51.85,124.63,25.91,80.16,9.59,1,
187,58.65,133.94,27.75,82.16,8.15,1,
189,64.83,144.46,27.93,84.16,8.37,1,1.09
191,68.68,152.16,28.45,86.16,10.18,1,
193,65.59,156.02,28.77,88.16,12.32,4,
195,63.71,155.95,29.72,90.16,13.51,4,
197,54.15,155.86,30.77,92.16,15.55,4,
199,36.36,99.14,26.24,65.70,15.24,4,2.31
201,22.41,34.98,24.68,67.70,15.78,4,
203,26.00,49.20,24.22,69.70,16.37,3,
205,28.12,57.69,25.32,71.70,18.49,3,
207,28.24,63.59,26.82,73.70,18.93,3,
209,28.93,70.48,24.50,65.19,17.92,3,2.53
211,29.07,76.04,18.15,57.80,18.12,3,
213,28.03,90.79,18.41,59.80,16.81,6,
215,32.95,105.04,18.17,61.80,15.95,6,
217,38.28,117.64,19.51,63.80,15.48,6,
219,43.83,124.66,15.28,65.80,14.14,6,2.39
221,46.59,133.52,13.16,67.80,15.26,6,
223,50.46,141.33,13.62,69.80,15.61,10,
225,56.48,145.68,14.40,71.80,15.91,10,
227,59.23,151.06,15.57,73.80,16.54,10,
229,59.67,153.21,15.68,75.80,16.41,10,2.01
231,53.66,151.19,16.82,77.80,15.15,10,
233,57.68,162.52,17.66,79.80,15.78,2,
235,57.54,162.04,17.72,81.80,16.34,2,
237,58.48,161.54,18.89,83.80,16.27,2,
239,38.78,80.27,19.76,85.80,16.54,2,2.19
241,20.02,56.68,21.03,87.80,17.89,2,
243,22.75,61.77,21.27,89.80,18.74,5,
245,23.08,63.16,22.76,91.80,19.67,5,
247,23.08,63.16,23.96,93.80,19.25,5,
249,25.36,65.56,24.60,95.80,20.46,5,1.48
251,24.46,69.86,24.41,97.80,19.56,5,
253,27.07,76.06,23.34,99.80,17.49,2,
255,31.19,76.21,23.31,101.80,14.10,2,
257,35.85,84.87,24.81,103.80,13.72,2,
259,38.17,89.18,25.14,105.80,12.30,2,1.60
261,41.13,95.64,26.20,107.80,10.02,2,
263,46.72,100.45,27.31,109.80,8.84,6,
265,51.47,107.25,27.27,111.80,8.69,6,
267,57.62,114.66,28.77,113.80,10.12,6,
269,60.07,115.29,27.25,115.80,12.19,6,2.05
271,62.67,121.23,26.57,117.80,13.05,6,
273,64.48,127.16,27.39,119.80,12.98,7,
275,38.02,126.93,26.59,121.80,12.22,7,
277,37.13,126.93,28.09,123.80,11.46,7,
279,40.09,126.93,28.93,125.80,11.69,7,2.48
281,45.04,131.26,30.29,127.80,9.69,7,
283,47.38,132.38,31.48,129.80,10.85,11,
