time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,60.00,4,
5,0.00,0.00,0.00,0.00,43.03,4,
7,0.00,0.00,0.00,0.00,52.36,4,
9,0.00,0.00,0.00,0.00,58.64,4,4.00
11,0.00,0.00,0.00,0.00,55.65,4,
13,0.00,0.00,0.00,0.00,50.52,5,
15,0.00,0.00,0.00,0.00,47.09,5,
17,0.00,0.00,0.13,1.55,46.45,5,
19,0.00,0.00,0.03,0.38,45.27,5,4.00
21,0.00,0.00,0.05,0.60,44.95,5,
23,0.00,0.00,0.13,1.53,44.02,5,
25,0.00,0.00,0.14,1.65,48.06,5,
27,0.00,0.00,0.14,1.66,48.14,5,
29,0.00,0.00,0.12,1.49,51.68,5,3.78
31,0.00,0.00,0.20,2.34,46.98,5,
33,0.00,0.00,0.06,0.69,44.70,5,
35,0.00,0.00,0.23,1.70,40.16,5,
37,0.89,3.58,0.45,3.07,39.19,5,
39,2.32,9.26,0.55,5.07,35.12,5,2.89
41,2.97,11.86,0.69,7.07,28.45,5,
43,3.16,11.85,1.09,9.07,24.57,1,
45,3.63,11.85,1.66,11.07,24.66,1,
47,3.98,11.85,1.66,13.07,25.88,1,
49,5.02,11.85,2.16,15.07,25.41,1,1.45
51,6.03,12.26,1.94,17.07,21.47,1,
53,7.49,18.13,2.27,19.07,16.88,5,
55,8.16,20.81,2.60,21.07,20.58,5,
57,9.33,25.47,2.94,23.07,25.86,5,
59,10.93,31.86,3.04,25.07,31.12,5,2.95
61,8.76,23.19,3.17,27.07,33.81,5,
63,2.96,11.85,3.11,29.07,32.83,5,
65,2.96,11.85,3.13,31.07,33.98,5,
67,3.18,11.85,3.59,33.07,30.91,5,
69,5.91,18.40,3.80,35.07,32.03,5,2.32
71,5.90,18.50,3.85,37.07,31.84,5,
73,5.90,18.50,4.11,39.07,32.29,6,
75,7.06,18.50,4.78,41.07,33.36,6,
77,8.21,18.46,5.46,43.07,30.01,6,
79,6.18,10.71,5.24,41.44,28.21,6,1.07
81,7.19,12.97,3.83,15.51,24.24,6,
83,9.97,24.10,3.49,17.16,20.75,5,
85,10.27,24.17,4.71,19.16,19.87,5,
87,11.47,24.17,6.04,21.16,19.52,5,
89,11.13,21.24,6.27,23.16,19.93,5,2.24
91,6.64,10.92,7.49,25.16,20.17,5,
93,6.63,10.92,8.66,27.16,19.90,5,
95,8.14,10.92,8.75,29.16,20.26,5,
97,8.33,11.67,8.96,31.16,21.76,5,
99,8.33,11.67,10.09,33.16,20.23,5,1.94
101,8.33,11.67,11.25,35.16,17.96,5,
103,8.71,12.45,12.26,37.16,17.50,4,
105,9.72,16.50,12.96,39.16,24.33,4,
107,8.39,16.41,12.14,41.16,25.56,4,
109,5.04,15.80,12.44,43.16,26.01,4,2.13
111,5.63,13.64,9.14,45.16,20.22,4,
113,5.75,11.74,10.14,47.16,20.83,5,
115,7.37,13.38,11.14,49.16,22.39,5,
117,6.74,11.74,12.25,51.16,25.18,5,
119,4.60,11.74,12.88,53.16,23.83,5,1.95
121,4.38,11.74,12.98,55.16,25.32,5,
123,4.33,11.74,13.93,57.16,26.75,1,
125,4.33,11.74,14.68,59.16,23.92,1,
127,5.42,11.74,15.32,61.16,15.02,1,
129,6.90,11.74,12.29,63.16,16.19,1,1.81
131,8.60,11.74,10.66,65.16,17.16,1,
133,10.84,19.82,11.41,67.16,25.07,3,
135,10.80,19.65,12.17,69.16,33.24,3,
137,9.98,19.62,9.60,71.16,37.24,3,
139,5.04,11.79,7.05,35.38,36.16,3,3.19
141,2.95,11.79,3.19,25.34,33.54,3,
143,3.22,12.87,2.53,27.34,26.25,6,
145,5.67,18.35,3.02,29.34,20.52,6,
147,6.92,18.18,4.02,31.34,19.34,6,
149,7.58,15.70,3.60,20.37,23.28,6,2.26
151,8.76,23.08,2.92,10.84,28.31,6,
153,8.70,22.88,2.52,11.89,30.25,3,
155,8.70,22.88,3.02,13.89,34.84,3,
157,8.03,22.88,3.70,15.89,37.64,3,
159,4.18,16.73,4.04,17.89,35.50,3,2.92
161,0.60,2.40,3.35,19.89,31.57,3,
163,2.45,9.80,3.62,21.89,28.64,2,
165,5.89,17.53,3.43,23.89,28.54,2,
167,9.36,17.61,4.11,25.89,28.29,2,
169,10.80,17.61,4.78,27.89,23.67,2,1.61
171,11.52,17.61,5.62,29.89,21.75,2,
173,12.37,17.61,6.54,31.89,18.98,5,
175,13.99,17.61,7.54,33.89,20.86,5,
177,15.32,20.99,8.65,35.89,19.02,5,
179,13.29,23.93,8.78,37.89,18.69,5,0.52
181,15.26,25.61,8.76,39.89,16.28,5,
183,16.37,30.07,8.87,41.89,17.24,6,
185,18.15,36.27,9.44,43.89,17.12,6,
187,19.35,36.31,10.44,45.89,14.35,6,
189,20.86,36.31,11.16,47.89,14.79,6,1.56
191,24.37,37.01,12.03,49.89,13.57,6,
193,18.16,36.31,11.85,51.89,13.31,7,
195,15.23,36.31,11.75,53.89,13.98,7,
197,18.39,36.31,11.09,35.93,11.48,7,
199,22.25,36.30,11.71,37.93,8.20,7,1.95
201,24.71,35.80,10.87,33.55,6.98,7,
203,18.66,38.39,10.08,35.55,7.17,4,
205,18.85,38.29,10.53,37.55,14.16,4,
207,19.53,38.29,11.41,39.55,16.88,4,
209,18.81,38.29,11.97,37.80,19.64,4,2.26
211,18.73,38.16,9.23,34.15,26.39,4,
213,10.59,25.36,9.95,36.15,29.55,5,
215,11.22,27.92,10.52,38.15,30.19,5,
217,12.19,31.32,11.56,40.15,30.28,5,
219,13.52,31.25,12.40,42.15,28.08,5,1.64
221,13.32,29.99,12.92,44.15,25.58,5,
223,6.75,13.37,13.46,46.15,19.93,6,
225,11.83,19.02,14.79,48.15,17.34,6,
227,15.10,19.02,16.12,50.15,14.39,6,
229,19.11,24.78,15.55,52.15,12.95,6,0.77
231,22.03,34.51,14.45,54.15,9.12,6,
233,24.36,38.40,14.20,56.15,6.65,3,
235,25.37,42.60,14.58,58.15,4.89,3,
237,25.36,42.54,15.46,60.15,5.32,3,
239,25.36,42.54,14.89,62.15,9.49,3,2.44
241,26.99,49.06,14.28,64.15,13.98,3,
243,27.09,49.46,14.49,66.15,16.53,8,
245,26.70,47.92,14.20,68.15,19.74,8,
247,23.02,33.19,14.87,70.15,20.80,8,
249,17.42,30.51,15.42,72.15,19.88,8,1.85
251,17.78,28.35,15.93,74.15,20.25,8,
253,13.74,28.35,16.60,76.15,19.66,5,
255,16.56,30.40,16.98,78.15,18.89,5,
257,18.68,30.37,17.81,80.15,17.80,5,
259,21.54,30.35,18.58,82.15,20.44,5,1.52
261,18.87,28.35,19.16,84.15,19.83,5,
263,17.06,28.35,19.51,86.15,20.60,1,
265,18.15,28.35,19.65,88.15,16.46,1,
267,19.36,28.35,20.49,90.15,12.69,1,
269,21.86,28.32,14.06,86.35,13.09,1,1.92
271,21.67,26.88,11.84,50.57,14.14,1,
273,22.00,28.20,12.38,47.97,16.33,4,
275,22.92,31.87,13.51,49.97,19.32,4,
277,23.09,32.63,14.68,49.96,21.19,4,
279,17.00,23.93,9.90,29.28,20.57,4,2.04
281,7.93,18.23,10.47,31.28,14.43,4,
283,13.50,30.10,8.93,33.28,15.48,5,
