time,calc_time
1.00,0.17
9.00,0.11
19.00,0.09
29.00,0.09
39.00,0.12
49.00,0.09
59.00,0.10
69.00,0.09
79.00,0.10
89.00,0.10
99.00,0.08
109.00,0.08
119.00,0.09
129.00,0.08
139.00,0.09
149.00,0.11
159.00,0.12
169.00,0.08
179.00,0.08
189.00,0.08
199.00,0.09
209.00,0.09
219.00,0.08
229.00,0.09
239.00,0.09
249.00,0.08
259.00,0.09
269.00,0.09
279.00,0.10
289.00,0.09
299.00,0.10
309.00,0.08
319.00,0.09
329.00,0.09
339.00,0.09
349.00,0.10
359.00,0.09
369.00,0.10
379.00,0.09
389.00,0.10
399.00,0.09
409.00,0.08
419.00,0.10
429.00,0.08
439.00,0.08
449.00,0.09
459.00,0.08
469.00,0.09
479.00,0.09
489.00,0.09
499.00,0.09
