time,calculation_time
21.0,0.026704788208007812
25.0,0.016768217086791992
29.0,0.029635190963745117
33.0,0.013269186019897461
37.0,0.0377659797668457
41.0,0.03570413589477539
45.0,0.08058428764343262
49.0,0.01874685287475586
53.0,0.06644201278686523
57.0,0.012002229690551758
61.0,0.08250927925109863
65.0,0.016534805297851562
69.0,0.09804844856262207
73.0,0.013106346130371094
77.0,0.06333732604980469
81.0,0.027163982391357422
85.0,0.07251763343811035
89.0,0.03720569610595703
93.0,0.19978117942810059
97.0,0.037729501724243164
101.0,0.12455224990844727
105.0,0.03442645072937012
109.0,0.10067605972290039
113.0,0.16122794151306152
117.0,0.06166958808898926
121.0,0.13648295402526855
125.0,0.1807255744934082
129.0,0.15033507347106934
133.0,0.06744146347045898
137.0,0.2405552864074707
141.0,0.03710675239562988
145.0,0.06357240676879883
149.0,0.16247868537902832
153.0,0.11856722831726074
157.0,0.04268360137939453
161.0,0.18618106842041016
165.0,0.08066272735595703
169.0,0.22835469245910645
173.0,0.23705792427062988
177.0,0.09000730514526367
181.0,0.12671899795532227
185.0,0.04677748680114746
189.0,0.2866044044494629
193.0,0.06925582885742188
197.0,0.09733080863952637
201.0,0.35584211349487305
205.0,0.2965531349182129
209.0,0.11012864112854004
213.0,0.26395106315612793
217.0,0.4627218246459961
221.0,0.3800501823425293
225.0,0.15428686141967773
229.0,0.39693379402160645
233.0,0.3576493263244629
237.0,0.14258146286010742
241.0,0.43165063858032227
245.0,0.29978442192077637
249.0,0.3001093864440918
253.0,0.10638093948364258
257.0,0.12821602821350098
261.0,0.1905221939086914
265.0,0.23116207122802734
269.0,0.22379159927368164
273.0,0.06323885917663574
277.0,0.20487236976623535
281.0,0.3616471290588379
285.0,0.13500404357910156
289.0,0.17429089546203613
293.0,0.16032195091247559
297.0,0.06520414352416992
301.0,0.21664953231811523
305.0,0.3132297992706299
309.0,0.047507286071777344
313.0,0.251511812210083
317.0,0.07876276969909668
321.0,0.19483280181884766
325.0,0.28798508644104004
329.0,0.10158514976501465
333.0,0.14441847801208496
337.0,0.37769389152526855
341.0,0.38370847702026367
345.0,0.2750365734100342
349.0,0.17929673194885254
353.0,0.18220305442810059
357.0,0.2577221393585205
361.0,0.4731318950653076
365.0,0.40207338333129883
369.0,0.6035776138305664
373.0,0.20425081253051758
377.0,0.4335002899169922
381.0,0.42761826515197754
385.0,0.2584836483001709
389.0,0.22125649452209473
393.0,0.1831982135772705
