time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.86,0
3,0.00,0.00,0.00,0.00,53.05,4
5,0.00,0.00,0.00,0.00,58.90,4
7,0.00,0.00,0.00,0.00,58.69,4
9,0.00,0.00,0.00,0.00,59.98,4
11,0.00,0.00,0.00,0.00,56.79,4
13,0.00,0.00,0.00,0.00,52.90,3
15,0.00,0.00,0.00,0.00,47.10,3
17,0.00,0.00,0.25,1.53,38.79,3
19,1.74,6.95,0.52,3.53,34.83,3
21,5.67,16.25,1.25,5.53,30.84,3
23,8.52,20.46,1.83,7.53,25.37,5
25,9.63,22.57,2.69,9.53,24.02,5
27,10.63,25.20,3.16,9.92,24.71,5
29,12.77,29.63,4.16,11.92,24.52,5
31,8.85,13.04,5.09,12.86,22.89,5
33,8.76,12.69,5.71,14.86,22.63,4
35,11.40,20.86,6.01,16.86,24.47,4
37,12.71,23.56,6.55,18.86,25.18,4
39,12.89,23.35,6.55,19.66,26.56,4
41,13.83,22.21,6.57,21.66,26.58,4
43,13.20,19.83,7.65,23.66,24.71,7
45,13.76,18.14,8.82,25.66,25.28,7
47,14.17,18.03,10.09,27.66,28.84,7
49,11.39,16.63,9.93,29.66,30.02,7
51,10.42,16.63,10.50,31.66,29.17,7
53,11.07,16.63,9.78,33.66,25.16,6
55,11.07,16.63,11.04,35.66,24.05,6
57,12.25,16.57,12.54,37.66,25.17,6
59,9.91,16.52,13.31,37.95,23.50,6
61,10.02,16.52,12.76,36.79,24.24,6
63,11.35,16.52,12.51,38.79,26.40,3
65,11.69,17.60,13.14,40.79,26.99,3
67,11.26,18.44,14.30,42.79,24.84,3
69,9.98,18.44,14.80,44.79,22.95,3
71,12.06,21.03,14.82,46.79,23.52,3
73,16.39,23.06,15.24,48.79,21.28,4
75,17.47,25.22,16.27,50.79,19.16,4
77,19.16,25.20,17.71,52.79,19.91,4
79,16.71,23.05,18.62,54.79,20.62,4
81,17.23,23.05,20.28,56.79,18.50,4
83,17.22,23.05,20.56,58.79,16.75,3
85,17.54,24.29,20.95,60.79,15.96,3
87,18.86,28.70,22.79,62.79,14.93,3
89,18.69,28.59,24.21,64.79,15.28,3
91,20.86,28.59,24.72,66.79,15.02,3
93,23.50,34.64,25.68,68.79,12.30,4
95,24.59,34.69,27.39,70.79,12.59,4
97,25.86,39.84,28.97,72.79,12.92,4
99,26.20,41.19,28.24,74.79,10.89,4
101,27.13,44.94,29.60,76.79,10.50,4
103,29.55,53.45,31.10,78.79,8.89,2
105,31.07,53.47,32.60,80.79,10.85,2
107,32.12,57.85,34.23,82.79,12.94,2
109,31.27,65.20,33.33,82.79,12.80,2
111,33.51,75.31,29.11,84.79,12.80,2
113,34.83,80.60,25.04,86.79,16.42,4
115,36.23,86.29,23.05,88.79,21.90,4
117,36.60,92.89,24.47,90.79,23.91,4
119,36.50,92.74,24.84,92.79,25.61,4
121,36.42,92.42,26.06,94.79,24.52,4
123,35.92,89.70,27.31,96.79,21.95,8
125,24.89,42.10,28.21,98.79,22.26,8
127,19.88,30.11,30.10,100.79,20.94,8
129,25.56,40.90,31.50,102.79,19.27,8
131,27.81,43.30,31.87,104.79,18.06,8
133,24.48,47.62,33.64,106.79,17.93,7
135,26.75,55.02,33.64,108.79,18.48,7
137,30.60,61.29,34.00,110.79,17.40,7
139,33.47,67.05,32.29,112.79,16.60,7
141,32.89,71.65,33.49,114.79,15.48,7
143,33.42,80.96,28.98,116.79,11.48,4
145,36.99,88.61,26.62,118.79,13.68,4
147,39.55,92.21,28.29,120.79,12.41,4
149,44.40,92.16,28.66,122.79,11.38,4
151,47.64,92.16,28.71,124.79,11.80,4
153,49.03,92.16,29.57,126.79,9.99,8
155,45.18,92.16,30.97,128.79,9.99,8
157,45.79,95.96,31.07,130.79,9.64,8
159,48.10,98.66,32.83,132.79,9.45,8
161,44.88,98.64,33.76,134.79,9.78,8
163,41.51,98.64,34.74,136.79,7.74,7
165,44.16,98.64,34.65,138.79,8.53,7
167,47.09,98.64,36.48,140.79,9.72,7
169,50.26,98.64,34.71,142.79,10.16,7
171,52.57,98.64,34.68,144.79,10.61,7
173,54.30,98.64,35.30,146.79,11.65,1
175,55.64,98.64,36.86,148.79,11.32,1
177,45.12,103.22,37.67,150.79,11.34,1
179,46.21,112.56,37.03,131.07,11.37,1
181,48.46,116.15,37.49,118.64,13.42,1
183,50.02,116.08,33.81,89.49,13.33,5
185,50.69,116.08,34.26,81.18,12.96,5
187,55.54,116.08,33.33,71.01,13.59,5
189,58.69,116.08,31.69,62.63,12.45,5
191,60.25,118.85,33.36,64.63,14.82,5
