time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.79
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.94
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.82
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.01
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.15
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.32
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.32
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.92
29,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.26,0.46,0.77,60.00
31,0.00,0.00,0.00,0.00,0.98,0.00,0.00,0.33,0.59,0.98,49.54
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.90
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.19
37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.05
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.47
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.69
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.95
45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.92
47,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.50,0.90,1.50,46.71
49,0.00,2.61,1.31,2.61,0.00,0.00,1.50,0.50,0.30,1.50,46.80
51,0.00,4.30,2.15,4.30,0.00,0.00,3.50,1.17,0.70,3.50,47.27
53,0.00,4.28,2.14,4.28,0.00,0.05,5.50,1.85,1.11,5.50,36.08
55,0.00,4.00,2.00,4.00,0.00,0.00,7.50,2.50,1.50,7.50,41.01
57,0.00,0.00,0.00,0.00,0.00,0.00,9.50,3.17,1.90,9.50,26.73
59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.50
61,4.08,0.00,2.04,4.08,1.11,0.00,0.49,0.54,0.77,1.11,29.98
63,4.51,0.00,2.25,4.51,3.11,0.00,0.00,1.04,1.87,3.11,38.92
65,4.51,0.00,2.25,4.51,5.11,0.00,0.00,1.70,3.07,5.11,44.01
67,4.51,0.00,2.25,4.51,7.11,0.00,0.00,2.37,4.27,7.11,42.88
69,4.51,0.00,2.25,4.51,9.11,0.00,0.00,3.04,5.47,9.11,38.55
71,4.51,0.00,2.25,4.51,11.11,0.00,0.00,3.70,6.67,11.11,32.07
