time,queue_length
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,0.0
19.0,0.0
21.0,0.0
23.0,0.0
25.0,0.0
27.0,0.0
29.0,0.0
31.0,0.0
33.0,0.3
35.0,1.375
37.0,1.35
39.0,1.35
41.0,1.35
43.0,1.35
45.0,1.35
47.0,1.325
49.0,0.175
51.0,0.0
53.0,0.1875
55.0,0.475
57.0,0.3
59.0,2.85
61.0,2.75
63.0,2.7
65.0,0.1
67.0,0.0
69.0,0.0
71.0,0.0
73.0,0.0
75.0,0.5
77.0,0.0
79.0,0.0
81.0,0.0
83.0,1.75
85.0,2.5
87.0,2.5
89.0,2.5
91.0,2.5
93.0,2.5
95.0,2.5
97.0,2.5
99.0,2.5
101.0,4.95
103.0,5.85
105.0,9.2
107.0,5.45
109.0,2.6375
111.0,4.25
113.0,3.575
115.0,2.75
117.0,2.75
119.0,2.75
121.0,2.75
123.0,5.05
125.0,5.85
127.0,5.85
129.0,5.35
131.0,1.3125
133.0,2.075
135.0,2.675
137.0,2.65
139.0,2.6375
141.0,2.65
143.0,3.925
145.0,3.85
147.0,4.2375
149.0,3.0875
151.0,3.1624999999999996
153.0,4.0375
155.0,4.0125
157.0,2.075
159.0,4.3
161.0,6.025
163.0,6.025
165.0,7.275
167.0,7.9375
169.0,5.9375
171.0,7.1875
173.0,7.525
175.0,8.987499999999999
177.0,10.612499999999999
179.0,11.4625
181.0,12.774999999999999
183.0,11.525
185.0,11.1875
187.0,13.137500000000001
189.0,14.387500000000001
191.0,14.787500000000001
193.0,14.787500000000001
195.0,13.8875
197.0,11.85
199.0,11.85
201.0,11.85
203.0,11.85
205.0,14.5
207.0,15.725
209.0,16.325000000000003
211.0,17.8
213.0,17.8
215.0,17.8
217.0,17.6
219.0,13.375
221.0,12.950000000000001
223.0,13.2
225.0,13.7125
227.0,13.575000000000001
229.0,11.212500000000002
231.0,10.350000000000001
233.0,12.3375
235.0,12.662500000000001
237.0,13.087500000000002
239.0,11.1125
241.0,7.1625000000000005
243.0,10.4625
245.0,10.3625
247.0,10.3625
249.0,10.9375
251.0,11.837499999999999
253.0,12.45
255.0,12.6125
257.0,13.25
259.0,13.175
261.0,11.9875
263.0,8.799999999999999
265.0,8.799999999999999
267.0,8.799999999999999
269.0,8.799999999999999
271.0,8.774999999999999
273.0,7.55
275.0,6.75
277.0,7.3
279.0,6.8999999999999995
281.0,6.0
283.0,8.1125
285.0,9.4125
287.0,11.3375
289.0,10.2875
291.0,11.700000000000001
293.0,11.575
295.0,12.25
297.0,12.6375
299.0,18.4125
301.0,18.8375
303.0,15.9625
305.0,12.587499999999999
307.0,13.325
309.0,13.374999999999998
311.0,13.374999999999998
313.0,14.874999999999998
315.0,14.874999999999998
317.0,14.537499999999998
319.0,12.7
321.0,11.924999999999999
323.0,13.325
325.0,13.725
327.0,14.524999999999999
329.0,14.6
331.0,15.987499999999999
333.0,16.525
335.0,16.5
337.0,16.5
339.0,16.5125
341.0,16.5125
343.0,11.35
345.0,10.2625
347.0,10.8875
349.0,11.125
351.0,10.1875
353.0,6.5875
355.0,6.5875
357.0,6.775
359.0,8.6625
361.0,11.387500000000001
363.0,10.424999999999999
365.0,11.087499999999999
367.0,11.862499999999999
369.0,12.799999999999999
371.0,12.537499999999998
373.0,11.1625
375.0,11.65
377.0,14.825000000000001
379.0,13.4375
381.0,13.025
383.0,13.9875
385.0,17.025
387.0,17.575
389.0,5.300000000000001
391.0,5.300000000000001
393.0,5.300000000000001
395.0,7.225
397.0,8.725
399.0,8.975
401.0,10.737499999999999
403.0,10.975000000000001
405.0,7.562500000000001
407.0,7.2250000000000005
409.0,7.45
411.0,8.8625
413.0,10.4
415.0,10.5
417.0,8.8375
419.0,9.175
421.0,11.175
423.0,13.075
425.0,12.8875
427.0,13.7875
429.0,13.349999999999998
431.0,10.1875
433.0,9.9375
435.0,10.5875
437.0,11.8375
439.0,12.875
441.0,12.8375
443.0,11.987499999999999
445.0,8.362499999999999
447.0,9.5375
449.0,10.8
451.0,10.774999999999999
453.0,11.899999999999999
455.0,12.274999999999999
457.0,12.274999999999999
459.0,12.274999999999999
461.0,9.225000000000001
463.0,7.1
465.0,9.4
467.0,9.3
469.0,9.3
471.0,4.75
473.0,4.425000000000001
475.0,4.375
477.0,3.55
479.0,3.9749999999999996
481.0,4.0625
483.0,4.0125
485.0,3.125
487.0,4.15
489.0,4.125
491.0,4.125
493.0,4.125
495.0,4.125
497.0,4.125
499.0,4.55
501.0,3.6
503.0,2.45
505.0,2.75
507.0,4.025
509.0,4.05
511.0,2.45
513.0,3.35
515.0,5.7
517.0,5.8875
519.0,1.3875
521.0,1.675
523.0,3.575
525.0,3.5250000000000004
527.0,3.5250000000000004
529.0,3.5250000000000004
531.0,3.4749999999999996
533.0,5.1499999999999995
535.0,11.05
537.0,9.450000000000001
539.0,9.55
541.0,10.95
543.0,11.25
545.0,11.3
547.0,12.2
549.0,12.7
551.0,13.85
553.0,12.325000000000001
555.0,3.625
557.0,4.125
559.0,5.7875
561.0,5.925000000000001
563.0,6.324999999999999
565.0,8.375
567.0,10.8875
569.0,11.487499999999999
571.0,7.299999999999999
573.0,4.85
