time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,60.00,0.00,1
3,0.00,0.00,0.00,0.00,50.06,0.00,1
5,0.00,0.00,0.00,0.00,52.90,0.00,1
7,0.00,0.00,0.00,0.00,56.23,0.00,1
9,0.00,0.00,0.00,0.00,61.82,0.00,1
11,0.00,0.00,0.00,0.00,61.37,0.00,1
13,0.00,0.00,0.00,0.00,54.38,0.00,1
15,0.00,0.00,0.00,0.00,49.22,0.00,1
17,0.00,0.00,0.11,1.32,46.61,0.00,1
19,1.05,4.19,0.28,3.32,45.82,0.00,1
21,1.32,5.28,0.51,5.32,47.89,1.00,3
23,1.32,5.28,0.75,7.32,48.08,1.00,3
25,1.53,5.18,1.06,9.32,51.19,1.00,3
27,0.00,0.00,1.04,11.32,50.16,1.00,3
29,0.00,0.00,0.42,3.10,45.26,1.00,3
31,2.32,5.74,0.67,3.45,37.50,1.00,3
33,2.81,5.51,1.29,5.45,29.57,1.00,3
35,3.92,10.16,1.90,7.45,25.16,1.00,3
37,6.58,11.60,2.23,9.45,26.49,2.00,3
39,8.55,11.65,2.65,11.45,27.23,1.00,3
41,10.11,17.21,2.96,13.45,27.69,1.00,3
43,10.22,17.64,3.48,15.45,33.09,1.00,2
45,10.22,17.64,3.93,17.45,32.38,0.00,2
47,10.22,17.64,4.43,19.45,27.43,0.00,2
49,10.22,17.64,5.01,21.45,25.54,1.00,2
51,13.43,20.11,5.64,23.45,24.31,0.00,2
53,16.20,23.33,6.48,25.45,21.86,0.00,4
55,17.53,23.29,7.48,27.45,17.69,0.00,4
57,18.15,23.29,8.48,29.45,20.19,1.00,4
59,19.25,28.32,9.28,31.45,25.10,2.00,4
61,16.32,30.16,9.47,27.71,27.13,4.00,4
63,7.86,19.05,5.77,23.70,26.51,3.00,4
65,5.92,11.83,5.14,14.55,25.60,2.00,4
67,6.85,17.22,4.98,16.55,20.50,2.00,1
69,7.49,17.88,4.77,18.55,20.92,1.00,1
71,8.25,17.88,5.38,20.55,24.30,0.00,1
73,10.79,23.36,6.33,22.55,25.84,1.00,1
75,11.37,24.83,5.43,22.11,24.21,0.00,1
77,12.00,24.83,6.43,24.11,25.04,0.00,1
79,12.85,24.83,7.43,26.11,25.20,0.00,1
81,12.84,24.83,8.43,28.11,25.10,0.00,1
83,12.84,24.83,9.43,30.11,23.94,0.00,3
85,14.92,24.83,10.43,32.11,22.49,0.00,3
87,16.93,24.83,11.67,34.11,25.64,1.00,3
89,19.68,24.83,10.38,36.11,27.32,2.00,3
91,18.84,24.53,11.21,35.81,27.80,3.00,3
93,10.42,17.74,10.13,30.85,29.36,2.00,3
