time,value
1.0,43.1
3.0,51.05
5.0,59.666666666666664
7.0,59.85
9.0,62.725
11.0,58.916666666666664
13.0,54.34285714285715
15.0,49.06
17.0,46.4
19.0,40.35
21.0,36.333333333333336
23.0,40.28181818181818
25.0,36.725
27.0,35.339999999999996
29.0,31.21333333333333
31.0,30.092857142857145
33.0,29.006666666666664
35.0,34.21764705882352
37.0,35.30625
39.0,34.43529411764706
41.0,36.031578947368416
43.0,38.16842105263158
45.0,37.347058823529416
47.0,36.6
49.0,33.68571428571428
51.0,30.738095238095234
53.0,24.435
55.0,23.16842105263158
57.0,27.242857142857144
59.0,28.43636363636364
61.0,25.93
63.0,26.585
65.0,28.27
67.0,28.09499999999999
69.0,23.684210526315788
71.0,27.031578947368423
73.0,24.788235294117644
75.0,20.64666666666667
77.0,18.84375
79.0,20.62666666666667
81.0,20.786666666666665
83.0,22.550000000000004
85.0,20.36
87.0,19.606666666666666
89.0,23.723529411764705
91.0,28.093749999999996
93.0,25.89375
95.0,22.88
97.0,21.19375
99.0,19.407692307692308
101.0,21.291666666666668
103.0,23.20909090909091
105.0,24.063636363636363
107.0,23.527272727272724
109.0,24.96153846153846
111.0,29.433333333333337
113.0,30.549999999999997
115.0,31.708333333333332
117.0,33.528571428571425
119.0,35.04285714285714
121.0,36.176470588235304
123.0,36.166666666666664
125.0,34.515789473684215
127.0,36.459999999999994
129.0,34.4952380952381
131.0,34.675
133.0,32.10526315789474
135.0,27.984210526315785
137.0,26.41818181818182
139.0,24.282608695652176
141.0,25.173076923076927
143.0,26.48076923076923
145.0,25.856000000000005
147.0,24.788
149.0,23.84
151.0,24.896428571428572
153.0,20.66428571428571
155.0,18.4037037037037
157.0,18.453571428571426
159.0,20.49285714285714
161.0,21.860714285714288
163.0,19.3037037037037
165.0,16.707407407407405
167.0,14.356
169.0,11.304347826086957
171.0,13.1625
173.0,14.656521739130437
175.0,13.321739130434782
177.0,16.768
179.0,20.088
181.0,20.578260869565216
183.0,21.77826086956522
185.0,20.56666666666667
187.0,18.233333333333334
189.0,15.4
191.0,13.625
193.0,17.86470588235294
195.0,23.45263157894737
197.0,24.38888888888889
199.0,25.900000000000002
201.0,25.011764705882353
203.0,25.533333333333335
205.0,26.518181818181816
207.0,27.104999999999997
209.0,24.66315789473684
211.0,25.1
213.0,22.255000000000003
215.0,21.416666666666668
217.0,18.65625
219.0,21.58888888888889
221.0,21.775
223.0,20.756249999999998
225.0,15.966666666666667
227.0,14.076923076923077
229.0,15.623076923076923
231.0,19.639999999999997
233.0,25.255555555555556
235.0,28.633333333333333
237.0,31.727777777777774
239.0,33.721052631578935
241.0,31.984210526315792
243.0,27.226315789473688
245.0,24.428571428571427
247.0,25.314285714285717
249.0,23.835
251.0,24.000000000000004
253.0,22.428571428571427
255.0,21.840909090909097
257.0,22.98695652173913
259.0,22.845454545454547
261.0,21.538095238095238
263.0,23.947826086956525
265.0,21.718181818181822
267.0,19.759090909090904
269.0,16.585714285714285
271.0,15.875
273.0,12.247368421052629
275.0,11.631578947368421
277.0,11.622222222222224
279.0,12.141176470588235
281.0,11.1
283.0,8.946666666666667
285.0,7.406666666666667
287.0,7.2153846153846155
289.0,12.838461538461539
291.0,18.376923076923074
293.0,22.10909090909091
295.0,26.636363636363637
297.0,27.29090909090909
299.0,28.341666666666665
301.0,30.407692307692308
303.0,31.781818181818185
305.0,30.058333333333334
307.0,32.74615384615385
309.0,30.73846153846154
311.0,29.442857142857143
313.0,27.864285714285717
315.0,35.4
317.0,36.91538461538461
319.0,33.06923076923077
321.0,29.6
323.0,29.799999999999997
325.0,31.025000000000002
327.0,31.458333333333332
329.0,31.383333333333336
331.0,30.692307692307686
333.0,26.87692307692308
335.0,33.28333333333334
337.0,33.276923076923076
339.0,34.021428571428565
341.0,33.61333333333334
343.0,37.478571428571435
345.0,41.5
347.0,39.13636363636364
349.0,31.381818181818186
351.0,26.941666666666666
353.0,20.30909090909091
355.0,19.32
357.0,18.700000000000003
359.0,20.79
361.0,30.50909090909091
363.0,38.13636363636363
365.0,37.727272727272734
367.0,38.324999999999996
369.0,31.95
371.0,30.9
373.0,29.45555555555556
375.0,28.855555555555554
377.0,25.62857142857143
379.0,29.414285714285715
381.0,33.82222222222222
383.0,42.81428571428571
385.0,44.857142857142854
387.0,44.68333333333333
389.0,39.971428571428575
391.0,43.12222222222223
393.0,38.839999999999996
395.0,37.11
397.0,41.3909090909091
399.0,39.26153846153846
401.0,40.95454545454545
403.0,39.49
405.0,31.819999999999993
407.0,31.977777777777778
409.0,33.37
411.0,30.51666666666667
413.0,26.89166666666667
415.0,31.354545454545452
417.0,31.790000000000003
419.0,26.972727272727273
421.0,22.549999999999997
423.0,22.33333333333333
425.0,24.56666666666667
427.0,26.85
429.0,25.066666666666663
431.0,30.05
433.0,31.7
435.0,30.48571428571429
437.0,29.500000000000004
439.0,30.97142857142857
441.0,32.52857142857143
443.0,32.4
445.0,31.744444444444444
447.0,40.675
449.0,35.212500000000006
451.0,37.36666666666667
453.0,38.00769230769232
455.0,42.17692307692307
457.0,41.57857142857143
459.0,40.15
461.0,32.50714285714286
463.0,33.75
465.0,28.653846153846153
467.0,25.153846153846153
469.0,20.46923076923077
471.0,21.025000000000002
473.0,26.416666666666668
475.0,31.307692307692307
477.0,30.399999999999995
479.0,29.691666666666663
481.0,26.78333333333333
