time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,60.00,0.00,1
3,0.00,0.00,0.00,0.00,44.04,0.00,1
5,0.00,0.00,0.00,0.00,52.64,0.00,1
7,0.00,0.00,0.00,0.00,58.79,0.00,1
9,0.00,0.00,0.00,0.00,59.71,0.00,1
11,0.00,0.00,0.00,0.00,59.18,0.00,1
13,0.00,0.00,0.00,0.00,57.67,0.00,1
15,0.00,0.00,0.00,0.00,56.97,0.00,1
17,0.00,0.00,0.04,0.50,56.95,1.00,1
19,0.00,0.00,0.06,0.67,56.85,1.00,1
21,0.00,0.00,0.17,1.98,55.80,1.00,3
23,0.00,0.00,0.15,1.43,48.18,2.00,3
25,0.00,0.00,0.30,2.27,39.94,0.00,3
27,1.14,4.01,0.84,4.27,35.02,0.00,3
29,4.54,9.79,1.53,6.27,25.42,1.00,3
31,6.55,12.03,2.33,8.27,26.18,0.00,3
33,9.58,17.50,3.33,10.27,26.15,0.00,3
35,11.18,21.08,4.34,12.27,24.76,0.00,3
37,14.38,23.87,5.51,14.27,26.24,0.00,3
39,14.78,24.55,6.68,16.27,27.19,0.00,3
41,17.64,30.17,7.84,18.27,24.90,0.00,2
43,17.56,29.98,9.01,20.27,21.38,0.00,2
45,19.58,37.46,10.18,22.27,20.23,0.00,2
47,22.19,42.58,11.50,24.27,18.78,1.00,2
49,22.35,42.53,10.91,26.27,19.14,1.00,2
51,23.55,46.88,11.07,28.27,16.69,1.00,2
53,26.71,53.61,11.84,30.27,16.36,0.00,4
55,29.05,62.91,13.12,32.27,12.60,1.00,4
57,31.23,71.94,14.21,34.27,11.90,3.00,4
59,31.24,76.44,14.19,33.34,11.05,1.00,4
61,32.48,81.39,12.79,35.34,9.65,1.00,1
63,32.45,81.30,13.40,37.34,7.05,0.00,1
65,35.42,86.72,14.70,39.34,9.87,0.00,1
67,38.65,87.78,16.03,41.34,15.85,2.00,1
69,39.43,87.78,15.32,38.01,22.88,2.00,1
71,39.08,87.78,15.69,37.20,23.00,2.00,1
73,39.03,87.78,15.75,35.12,22.88,3.00,1
75,29.80,74.22,15.53,31.88,22.02,1.00,1
77,12.22,17.55,16.22,33.88,21.74,3.00,1
79,14.54,17.58,12.24,33.92,21.29,1.00,1
81,15.35,20.70,12.39,35.92,22.17,3.00,1
83,18.45,28.52,11.34,37.92,21.88,0.00,1
85,19.36,30.00,12.57,39.92,22.25,3.00,1
87,19.36,30.00,12.73,41.92,20.32,2.00,3
89,19.80,31.78,12.68,43.92,17.25,3.00,3
91,21.62,36.54,12.40,45.92,20.11,0.00,3
93,22.98,36.44,13.57,47.92,22.97,2.00,3
95,22.50,36.44,13.84,45.09,20.99,2.00,3
97,19.70,36.44,11.53,40.89,18.13,1.00,3
99,21.12,36.44,12.19,37.89,17.83,1.00,3
101,23.29,36.44,11.77,39.89,18.89,1.00,2
103,24.52,36.44,11.49,41.89,17.61,0.00,2
105,25.02,36.44,12.66,43.89,18.30,0.00,2
107,29.70,36.44,13.93,45.89,19.88,2.00,2
109,32.42,37.79,14.15,43.69,21.20,2.00,2
111,28.13,37.85,13.75,39.16,22.76,2.00,4
113,20.15,44.16,13.46,34.02,20.67,2.00,4
115,22.06,50.80,13.99,33.69,18.16,0.00,4
117,24.28,52.10,15.33,35.69,15.90,1.00,4
119,29.43,60.31,14.96,37.69,14.74,0.00,1
121,32.12,64.13,16.17,39.69,12.09,0.00,1
123,32.73,64.09,17.55,41.69,12.60,0.00,1
125,34.89,64.09,19.05,43.69,11.13,2.00,1
127,41.48,71.78,17.82,45.69,14.31,2.00,1
129,43.83,78.07,18.53,47.69,14.61,2.00,1
131,44.99,82.70,18.42,49.69,13.32,2.00,1
133,46.70,88.41,16.93,51.69,13.29,1.00,1
135,51.17,95.89,17.84,53.69,16.02,3.00,1
137,47.37,98.51,16.82,55.69,18.63,3.00,1
139,40.29,101.36,17.92,57.69,20.27,2.00,1
141,40.94,101.10,18.79,59.69,24.97,2.00,1
143,21.60,25.06,18.64,61.69,25.82,1.00,1
145,18.44,25.06,20.30,63.69,23.43,1.00,3
147,19.52,25.06,21.50,65.69,21.88,3.00,3
