time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,60.00,0.00,1
3,0.00,0.00,0.00,0.00,51.56,0.00,1
5,0.00,0.00,0.00,0.00,54.75,0.00,1
7,0.00,0.00,0.00,0.00,59.20,0.00,1
9,0.00,0.00,0.00,0.00,59.92,0.00,1
11,0.00,0.00,0.00,0.00,53.52,0.00,1
13,0.00,0.00,0.00,0.00,52.26,0.00,1
15,0.00,0.00,0.00,0.00,46.51,0.00,1
17,0.00,0.00,0.05,0.60,40.33,0.00,1
19,0.37,1.47,0.26,2.60,42.13,0.00,1
21,0.96,3.84,0.68,4.60,38.96,0.00,3
23,3.06,12.26,1.18,6.60,36.95,0.00,3
25,3.08,12.31,1.83,8.60,35.75,1.00,3
27,3.34,12.31,1.62,8.57,33.65,0.00,3
29,5.36,12.31,2.12,10.57,32.88,0.00,3
31,5.55,12.31,2.62,12.57,28.40,0.00,3
33,7.84,18.27,3.12,14.57,23.96,0.00,3
35,8.78,18.65,3.63,16.57,16.98,1.00,3
37,8.77,18.65,4.17,18.57,9.16,0.00,3
39,9.46,18.65,4.96,20.57,2.29,1.00,2
41,10.69,18.65,5.72,22.57,0.18,0.00,2
43,13.04,18.65,6.56,24.57,14.56,0.00,2
45,12.98,18.64,7.39,26.57,21.25,1.00,2
47,10.56,16.42,5.84,27.01,24.22,1.00,2
49,8.32,16.42,5.59,25.82,30.01,1.00,2
51,8.32,16.42,4.59,27.82,33.38,0.00,4
53,8.32,16.42,5.09,29.82,32.25,0.00,4
55,8.30,16.42,5.71,31.82,37.47,2.00,4
57,6.20,16.38,5.71,29.97,37.62,1.00,4
59,1.67,4.69,4.82,31.97,37.88,2.00,1
61,1.78,4.49,3.32,28.06,34.34,1.00,1
63,3.15,8.17,1.88,9.49,30.41,1.00,1
65,5.15,11.06,2.04,11.49,23.98,1.00,1
67,6.07,13.79,2.31,13.49,20.06,0.00,1
69,6.97,17.40,3.07,15.49,14.01,2.00,1
71,8.40,17.35,3.27,17.49,13.11,0.00,1
73,8.56,17.35,3.77,19.49,15.35,0.00,1
75,11.14,23.97,4.41,21.49,20.13,0.00,1
77,11.31,24.06,5.08,23.49,22.23,0.00,1
79,11.31,24.06,5.74,25.49,25.84,0.00,1
81,11.31,24.06,6.45,27.49,27.82,1.00,1
83,11.31,24.06,7.08,29.49,29.03,0.00,1
85,11.31,24.06,7.77,31.49,25.63,1.00,3
87,11.31,24.06,8.49,33.49,23.49,0.00,3
89,11.24,24.06,9.46,35.49,24.03,1.00,3
91,10.81,24.06,10.03,34.24,21.64,1.00,3
93,12.26,27.89,9.56,36.24,21.65,1.00,2
95,12.74,20.29,10.20,38.24,21.54,2.00,2
97,8.43,16.91,10.49,40.24,24.76,1.00,2
99,9.70,17.39,9.57,42.24,25.53,2.00,2
101,8.27,17.23,6.08,37.55,25.61,1.00,2
103,9.21,17.23,6.42,33.64,25.04,1.00,2
105,10.81,17.23,4.28,18.90,23.68,0.00,2
107,11.23,17.23,4.95,20.90,21.47,0.00,2
109,11.23,17.23,5.76,22.90,17.13,1.00,4
111,12.42,17.23,6.42,24.90,13.28,0.00,4
113,13.84,22.17,7.26,26.90,25.70,1.00,4
115,13.56,23.89,7.67,28.90,32.36,3.00,4
117,13.80,23.02,5.48,24.68,39.48,3.00,1
119,3.55,10.98,3.48,21.71,39.23,3.00,1
121,3.11,10.98,2.54,11.69,34.85,1.00,1
123,4.10,10.98,2.32,13.69,28.88,0.00,1
125,4.08,10.98,2.87,15.69,21.82,0.00,1
127,4.89,10.98,3.66,17.69,15.23,0.00,1
129,7.03,11.65,4.72,19.69,14.57,1.00,1
131,9.63,21.68,5.65,21.69,13.83,1.00,1
133,12.66,23.95,6.26,23.69,21.19,0.00,1
135,13.12,23.94,7.26,25.69,23.81,0.00,1
