time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,43.93,0.00,0,
3,0.00,0.00,0.00,0.00,57.94,0.00,3,
5,0.00,0.00,0.00,0.00,59.65,0.00,3,
7,0.00,0.00,0.00,0.00,59.42,0.00,3,
9,0.00,0.00,0.00,0.00,59.01,0.00,3,4.00
11,0.00,0.00,0.00,0.00,57.65,0.00,3,
13,0.00,0.00,0.00,0.00,52.21,0.00,2,
15,0.00,0.00,0.00,0.00,50.22,0.00,2,
17,0.51,2.05,0.29,2.00,46.29,0.00,2,
19,2.20,4.71,0.76,4.00,42.17,2.00,2,1.14
21,2.28,4.67,1.20,6.00,38.73,0.00,2,
23,2.39,4.67,1.98,8.00,37.48,0.00,1,
25,4.02,6.95,2.82,10.00,37.35,1.00,1,
27,6.15,12.20,3.15,12.00,36.12,1.00,1,
29,5.27,12.10,3.96,14.00,34.90,2.00,1,1.44
31,7.34,18.49,4.58,16.00,34.87,1.00,1,
33,9.72,24.99,5.53,18.00,31.36,1.00,2,
35,9.34,24.76,6.64,20.00,30.61,2.00,2,
37,8.44,24.76,6.28,22.00,30.49,0.00,2,
39,10.08,24.76,7.67,24.00,28.69,2.00,2,1.71
41,12.82,24.76,9.06,26.00,26.85,2.00,2,
43,13.52,24.76,10.03,28.00,24.21,2.00,4,
45,15.28,24.76,10.84,30.00,25.37,2.00,4,
47,17.90,24.76,10.79,32.00,23.75,3.00,4,
49,15.64,24.51,11.52,34.00,21.26,2.00,4,1.98
51,15.98,22.42,12.40,36.00,17.72,2.00,4,
53,19.40,26.74,13.47,38.00,16.67,2.00,3,
55,24.29,35.98,13.62,40.00,17.92,1.00,3,
57,26.49,38.97,14.38,42.00,19.83,2.00,3,
59,27.95,43.18,10.78,22.85,18.37,3.00,3,1.95
61,23.87,43.10,10.76,24.85,19.37,2.00,3,
63,19.07,47.72,9.81,26.85,16.36,1.00,1,
65,20.48,53.40,10.80,28.85,17.27,0.00,1,
67,22.82,58.57,12.23,30.85,16.32,2.00,1,
69,24.58,61.94,12.49,24.60,15.51,2.00,1,1.69
71,26.48,61.90,11.49,26.50,18.60,1.00,1,
73,29.84,67.63,12.47,28.50,19.91,1.00,4,
75,30.42,68.72,13.58,30.50,24.71,1.00,4,
77,26.16,51.75,14.06,32.50,28.03,2.00,4,
79,12.79,37.05,14.04,30.32,30.21,2.00,4,1.78
81,13.19,39.19,14.96,32.32,28.28,2.00,4,
83,16.37,39.19,15.16,34.32,24.46,2.00,2,
85,18.60,39.19,16.18,36.32,20.86,1.00,2,
87,22.06,40.38,16.82,38.32,19.80,1.00,2,
89,31.85,53.28,18.09,35.66,19.59,2.00,2,1.89
91,37.44,65.94,18.01,36.85,18.48,1.00,2,
93,43.16,76.38,17.47,38.85,17.08,2.00,1,
95,45.65,81.52,18.04,40.85,15.77,0.00,1,
97,50.03,86.16,19.54,42.85,16.18,2.00,1,
99,56.66,94.29,19.71,41.57,17.06,2.00,1,1.69
101,61.00,98.47,19.91,43.57,18.21,2.00,1,
103,64.16,100.13,20.80,45.57,16.39,2.00,1,
105,66.48,99.99,19.99,47.57,15.11,2.00,1,
107,70.97,103.20,20.45,49.57,14.03,1.00,1,
109,57.61,102.94,21.37,51.57,12.74,2.00,1,1.45
111,58.91,102.94,21.52,53.57,12.89,1.00,1,
113,63.91,102.77,23.43,55.57,13.47,1.00,3,
115,50.02,92.72,24.55,57.57,13.69,0.00,3,
117,52.02,99.38,26.55,59.57,14.59,2.00,3,
