time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.98,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.26,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.22,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.30,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.42,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.20,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.04,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.17,0.21,0.50,34.77,0.00
19,0.00,2.04,1.02,2.04,0.00,0.00,2.50,0.83,1.07,2.50,25.05,0.00
21,0.00,5.33,2.66,5.33,0.00,0.00,4.50,1.50,1.93,4.50,18.52,0.00
23,0.00,5.28,2.64,5.28,0.74,0.00,6.50,2.41,3.10,6.50,26.66,0.00
25,1.01,5.18,3.10,5.18,2.74,0.00,8.50,3.75,4.82,8.50,32.78,0.00
27,0.71,0.00,0.36,0.71,4.74,0.00,10.50,5.08,6.53,10.50,49.99,1.00
29,0.00,0.00,0.00,0.00,6.74,0.00,0.00,2.25,2.89,6.74,54.45,0.00
31,0.00,0.00,0.00,0.00,8.74,0.00,0.00,2.91,3.74,8.74,59.40,0.00
33,0.00,0.00,0.00,0.00,10.74,0.00,0.00,3.58,4.60,10.74,55.11,0.00
35,0.00,0.00,0.00,0.00,12.74,0.00,0.00,4.25,5.46,12.74,44.46,0.00
37,0.00,0.00,0.00,0.00,14.74,0.00,1.41,5.38,6.92,14.74,37.20,1.00
39,0.00,0.00,0.00,0.00,16.74,0.00,0.00,5.58,7.17,16.74,28.61,0.00
41,8.57,0.00,4.29,8.57,18.74,0.00,0.00,6.25,8.03,18.74,22.03,0.00
43,9.80,0.00,4.90,9.80,20.74,0.00,0.00,6.91,8.89,20.74,6.30,0.00
45,9.80,1.11,5.45,9.80,22.74,0.00,0.98,7.91,10.16,22.74,0.28,0.00
47,9.80,5.02,7.41,9.80,24.74,0.00,2.98,9.24,11.88,24.74,0.00,0.00
49,9.80,4.94,7.37,9.80,26.74,0.00,4.98,10.57,13.59,26.74,17.46,0.00
51,9.80,4.94,7.37,9.80,28.74,0.00,6.98,11.91,15.31,28.74,33.68,0.00
53,9.80,4.94,7.37,9.80,30.74,0.00,8.98,13.24,17.02,30.74,36.62,0.00
55,9.80,4.94,7.37,9.80,32.74,0.00,10.98,14.57,18.74,32.74,34.56,1.00
57,7.02,4.94,5.98,7.02,21.29,0.00,12.98,11.42,14.69,21.29,37.47,0.00
59,0.00,4.94,2.47,4.94,23.29,0.00,14.98,12.76,16.40,23.29,38.81,1.00
61,0.00,4.94,2.47,4.94,0.00,0.00,16.98,5.66,7.28,16.98,36.06,0.00
63,0.00,4.94,2.47,4.94,1.36,0.00,18.98,6.78,8.72,18.98,28.50,1.00
65,0.00,4.94,2.47,4.94,0.00,0.89,20.98,7.29,9.12,20.98,19.67,0.00
67,2.78,4.94,3.86,4.94,0.00,2.89,22.98,8.62,10.26,22.98,13.42,0.00
69,5.63,11.33,8.48,11.33,0.00,4.89,24.98,9.96,11.40,24.98,9.76,0.00
71,0.50,11.07,5.79,11.07,0.00,6.89,26.98,11.29,12.55,26.98,3.29,1.00
73,0.00,12.17,6.09,12.17,0.00,0.00,28.98,9.66,12.42,28.98,13.22,0.00
75,0.00,17.84,8.92,17.84,0.00,0.00,30.98,10.33,13.28,30.98,15.34,0.00
77,0.00,17.71,8.86,17.71,0.00,0.00,32.98,10.99,14.13,32.98,16.20,0.00
79,0.00,17.71,8.86,17.71,0.00,0.00,34.98,11.66,14.99,34.98,15.55,0.00
81,0.00,17.71,8.86,17.71,0.00,0.00,36.98,12.33,15.85,36.98,19.39,0.00
83,0.00,17.71,8.86,17.71,0.00,0.00,38.98,12.99,16.71,38.98,16.59,0.00
85,0.00,17.71,8.86,17.71,0.00,0.00,40.98,13.66,17.56,40.98,13.33,0.00
87,0.00,21.59,10.79,21.59,0.00,0.00,42.98,14.33,18.42,42.98,12.37,0.00
89,0.00,23.78,11.89,23.78,0.00,0.00,44.98,14.99,19.28,44.98,12.07,0.00
91,0.00,23.77,11.88,23.77,0.00,0.00,46.98,15.66,20.13,46.98,12.35,1.00
93,0.00,21.11,10.56,21.11,0.00,0.00,26.75,8.92,11.47,26.75,18.29,1.00
95,0.00,0.00,0.00,0.00,0.00,0.00,23.17,7.72,9.93,23.17,29.93,1.00
97,0.00,0.00,0.00,0.00,0.00,0.00,11.27,3.76,4.83,11.27,60.00,1.00
99,0.00,0.00,0.00,0.00,0.00,0.00,3.74,1.25,1.60,3.74,60.00,1.00
101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
103,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
105,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
107,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
109,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
113,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
117,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
119,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
121,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
123,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
127,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
129,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.93,0.00
131,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.24,0.00
133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.90,0.00
135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.06,0.00
137,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.49,0.00
139,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.40,0.00
141,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.39,0.00
143,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.15,0.19,0.45,43.75,0.00
145,0.00,0.00,0.00,0.00,2.45,0.00,0.00,0.82,1.05,2.45,55.10,1.00
147,0.00,0.00,0.00,0.00,1.53,0.00,0.00,0.51,0.65,1.53,53.22,1.00
149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.69,0.00
151,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.22,0.00
153,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.92,0.00
155,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.13,0.16,0.38,29.67,0.00
157,0.00,0.00,0.00,0.00,2.38,0.00,0.00,0.79,1.02,2.38,4.73,0.00
159,2.03,0.00,1.02,2.03,4.38,0.00,1.77,2.05,2.63,4.38,36.27,1.00
161,0.00,0.00,0.00,0.00,6.38,0.00,0.00,2.13,2.73,6.38,43.05,0.00
163,0.00,0.00,0.00,0.00,8.38,0.00,0.00,2.79,3.59,8.38,47.84,0.00
165,0.00,0.00,0.00,0.00,10.38,0.00,0.00,3.46,4.45,10.38,49.37,0.00
167,0.00,0.00,0.00,0.00,12.38,0.00,0.00,4.13,5.31,12.38,48.64,0.00
169,0.00,0.00,0.00,0.00,14.38,0.00,0.00,4.79,6.16,14.38,42.57,0.00
171,0.00,0.00,0.00,0.00,16.38,0.00,0.00,5.46,7.02,16.38,34.58,0.00
173,0.00,0.00,0.00,0.00,18.38,0.00,0.74,6.37,8.19,18.38,24.76,0.00
175,0.00,4.28,2.14,4.28,20.38,0.00,2.74,7.71,9.91,20.38,19.83,1.00
177,7.37,5.02,6.20,7.37,2.99,0.00,4.74,2.58,3.31,4.74,15.70,0.00
179,0.00,9.31,4.66,9.31,4.99,0.00,6.74,3.91,5.03,6.74,18.50,1.00
181,0.00,11.26,5.63,11.26,5.41,0.00,8.74,4.72,6.06,8.74,15.75,1.00
183,0.00,11.26,5.63,11.26,5.26,0.00,10.74,5.33,6.86,10.74,17.02,1.00
185,0.00,11.26,5.63,11.26,0.00,0.00,12.74,4.25,5.46,12.74,15.87,0.00
187,0.00,16.81,8.41,16.81,0.00,0.00,14.74,4.91,6.32,14.74,25.38,0.00
189,0.00,17.88,8.94,17.88,0.00,0.00,16.74,5.58,7.17,16.74,25.57,0.00
191,0.00,17.88,8.94,17.88,0.00,0.00,18.74,6.25,8.03,18.74,28.69,0.00
193,0.00,17.88,8.94,17.88,0.00,0.00,20.74,6.91,8.89,20.74,30.75,0.00
195,0.00,17.88,8.94,17.88,0.00,0.00,22.74,7.58,9.75,22.74,26.55,0.00
197,0.00,19.75,9.87,19.75,0.00,0.00,24.74,8.25,10.60,24.74,26.09,0.00
199,0.00,24.79,12.40,24.79,0.00,0.00,26.74,8.91,11.46,26.74,23.30,0.00
201,0.00,24.71,12.35,24.71,0.48,0.00,28.74,9.74,12.52,28.74,19.33,1.00
203,0.00,24.71,12.35,24.71,0.00,0.00,30.74,10.25,13.17,30.74,14.51,0.00
205,0.00,24.71,12.35,24.71,0.38,0.00,32.74,11.04,14.19,32.74,10.06,1.00
