time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.04
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.73
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.94
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.73
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.73
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.28
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.98
21,0.00,0.00,0.00,0.00,0.00,0.00,1.77,0.59,0.76,1.77,36.05
23,0.00,9.21,4.60,9.21,0.00,0.00,3.77,1.26,1.62,3.77,26.92
25,0.00,11.40,5.70,11.40,0.00,0.00,5.77,1.92,2.47,5.77,32.96
27,0.00,8.78,4.39,8.78,0.00,0.00,7.77,2.59,3.33,7.77,27.08
29,0.00,0.00,0.00,0.00,0.00,1.27,7.98,3.08,3.96,7.98,33.42
31,0.00,0.00,0.00,0.00,0.00,0.00,5.95,1.98,2.55,5.95,53.61
33,0.00,0.00,0.00,0.00,0.00,0.00,3.71,1.24,1.59,3.71,60.12
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.32
37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.69
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.73
41,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.56,0.72,1.67,38.21
43,0.00,5.46,2.73,5.46,0.00,0.00,3.67,1.22,1.57,3.67,27.38
45,0.00,5.50,2.75,5.50,0.00,0.85,5.67,2.18,2.80,5.67,15.56
47,4.83,6.15,5.49,6.15,0.00,2.85,7.67,3.51,4.51,7.67,7.37
49,5.39,11.33,8.36,11.33,0.00,4.85,9.67,4.84,6.23,9.67,2.61
51,5.39,11.92,8.66,11.92,0.00,6.85,11.67,6.18,7.94,11.67,0.24
53,5.39,18.23,11.81,18.23,0.00,8.85,13.67,7.51,9.65,13.67,8.42
55,5.39,18.06,11.72,18.06,0.00,10.85,15.67,8.84,11.37,15.67,21.48
57,5.39,18.02,11.71,18.02,0.00,12.85,17.67,10.18,13.08,17.67,30.90
59,5.39,5.17,5.28,5.39,0.00,14.85,12.36,9.07,11.66,14.85,37.60
61,5.39,0.00,2.70,5.39,0.00,16.85,10.29,9.05,11.63,16.85,42.08
63,5.39,0.00,2.70,5.39,0.00,18.85,0.00,6.28,8.08,18.85,45.83
65,5.39,0.00,2.70,5.39,0.00,20.85,0.00,6.95,8.94,20.85,42.34
67,5.39,0.00,2.70,5.39,0.00,22.85,0.00,7.62,9.79,22.85,37.00
69,9.29,0.00,4.65,9.29,0.00,24.85,0.51,8.46,10.87,24.85,34.56
71,12.06,0.00,6.03,12.06,0.00,26.85,2.51,9.79,12.59,26.85,33.73
