time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.11,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.46,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.84,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.92,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.97,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.17,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.28,0.00
17,0.00,0.00,0.00,0.00,0.00,1.06,0.00,0.35,0.46,1.06,17.69,0.00
19,2.90,0.00,1.45,2.90,0.00,3.06,0.00,1.02,1.31,3.06,5.84,0.00
21,5.21,0.00,2.60,5.21,0.00,5.06,0.00,1.69,2.17,5.06,0.60,0.00
23,11.19,0.00,5.59,11.19,0.00,7.06,0.00,2.35,3.03,7.06,0.00,0.00
25,10.97,0.00,5.48,10.97,0.00,9.06,0.00,3.02,3.88,9.06,0.00,0.00
27,10.97,0.00,5.48,10.97,0.00,11.06,0.00,3.69,4.74,11.06,0.00,0.00
29,10.97,0.00,5.48,10.97,0.00,13.06,0.00,4.35,5.60,13.06,16.14,0.00
31,10.97,0.00,5.48,10.97,0.00,15.06,0.00,5.02,6.46,15.06,19.05,0.00
33,10.97,0.00,5.48,10.97,0.00,17.06,0.00,5.69,7.31,17.06,21.73,0.00
35,10.97,0.00,5.48,10.97,0.00,19.06,0.00,6.35,8.17,19.06,22.65,0.00
37,10.97,0.00,5.48,10.97,0.00,21.06,0.00,7.02,9.03,21.06,26.82,0.00
39,10.97,0.00,5.48,10.97,0.00,23.06,0.00,7.69,9.88,23.06,23.74,0.00
41,10.97,0.00,5.48,10.97,0.00,25.06,0.00,8.35,10.74,25.06,18.40,0.00
43,10.97,0.00,5.48,10.97,0.00,27.06,0.00,9.02,11.60,27.06,15.32,0.00
45,17.06,0.00,8.53,17.06,0.00,29.06,0.00,9.69,12.46,29.06,14.88,0.00
47,17.47,0.00,8.74,17.47,0.00,31.06,0.00,10.35,13.31,31.06,12.29,0.00
49,17.47,0.00,8.74,17.47,0.00,33.06,0.00,11.02,14.17,33.06,6.92,0.00
51,17.47,0.00,8.74,17.47,0.00,35.06,0.00,11.69,15.03,35.06,2.35,0.00
53,17.47,1.21,9.34,17.47,0.00,37.06,1.24,12.77,16.42,37.06,0.19,0.00
55,17.47,5.45,11.46,17.47,0.00,39.06,3.24,14.10,18.13,39.06,0.00,0.00
57,17.47,5.33,11.40,17.47,0.00,41.06,5.24,15.43,19.84,41.06,0.00,0.00
59,17.47,5.33,11.40,17.47,0.00,43.06,7.24,16.77,21.56,43.06,8.68,0.00
61,17.47,5.33,11.40,17.47,0.00,45.06,9.24,18.10,23.27,45.06,10.65,0.00
63,17.47,5.33,11.40,17.47,0.00,47.06,11.24,19.43,24.99,47.06,12.52,0.00
65,17.47,5.33,11.40,17.47,0.00,49.06,13.24,20.77,26.70,49.06,12.76,0.00
67,17.47,5.33,11.40,17.47,0.00,51.06,15.24,22.10,28.42,51.06,12.73,0.00
69,17.47,5.33,11.40,17.47,0.00,53.06,17.24,23.43,30.13,53.06,9.36,0.00
71,17.47,5.33,11.40,17.47,0.00,55.06,19.24,24.77,31.84,55.06,11.49,0.00
73,17.47,5.33,11.40,17.47,0.00,57.06,21.24,26.10,33.56,57.06,16.21,0.00
75,17.47,7.06,12.27,17.47,0.00,59.06,23.24,27.43,35.27,59.06,21.22,0.00
77,17.47,11.71,14.59,17.47,0.00,61.06,25.24,28.77,36.99,61.06,21.05,0.00
79,17.47,11.62,14.55,17.47,0.00,63.06,27.24,30.10,38.70,63.06,21.05,0.00
81,17.47,11.62,14.55,17.47,0.00,65.06,29.24,31.43,40.42,65.06,19.74,0.00
83,17.47,11.62,14.55,17.47,0.00,67.06,31.24,32.77,42.13,67.06,19.34,0.00
85,17.47,11.62,14.55,17.47,0.00,69.06,33.24,34.10,43.84,69.06,18.47,0.00
87,17.47,13.30,15.38,17.47,0.00,71.06,35.24,35.43,45.56,71.06,14.67,0.00
89,22.78,17.77,20.28,22.78,0.00,73.06,37.24,36.77,47.27,73.06,16.01,0.00
91,29.71,17.68,23.70,29.71,0.00,75.06,39.24,38.10,48.99,75.06,14.21,0.00
93,31.48,17.68,24.58,31.48,0.00,77.06,41.24,39.43,50.70,77.06,10.23,0.00
95,31.48,17.68,24.58,31.48,0.00,79.06,43.24,40.77,52.42,79.06,8.34,0.00
97,31.48,26.48,28.98,31.48,0.00,81.06,45.24,42.10,54.13,81.06,9.36,2.00
99,43.57,45.54,44.56,45.54,0.00,79.49,25.33,34.94,44.93,79.49,10.10,2.00
101,44.65,45.97,45.31,45.97,0.00,59.64,14.43,24.69,31.75,59.64,17.44,2.00
103,41.91,43.17,42.54,43.17,0.00,17.66,5.98,7.88,10.13,17.66,21.13,1.00
105,0.00,0.00,0.00,0.00,0.00,15.86,7.98,7.95,10.22,15.86,18.07,0.00
107,5.72,0.00,2.86,5.72,0.00,17.86,9.98,9.28,11.93,17.86,14.39,0.00
109,6.98,3.71,5.35,6.98,0.00,19.86,11.98,10.61,13.64,19.86,19.47,0.00
111,18.31,4.95,11.63,18.31,0.00,21.86,13.98,11.95,15.36,21.86,19.18,0.00
113,24.75,4.94,14.85,24.75,0.00,23.86,15.98,13.28,17.07,23.86,19.23,0.00
115,24.66,4.94,14.80,24.66,0.00,25.86,17.98,14.61,18.79,25.86,18.09,0.00
117,24.66,4.94,14.80,24.66,0.00,27.86,19.98,15.95,20.50,27.86,12.70,0.00
119,24.66,4.94,14.80,24.66,0.00,29.86,21.98,17.28,22.22,29.86,6.14,0.00
121,25.02,4.94,14.98,25.02,1.05,31.86,23.98,18.96,24.08,31.86,1.50,0.00
123,31.10,4.94,18.02,31.10,3.05,33.86,25.98,20.96,26.08,33.86,0.08,0.00
125,30.87,4.94,17.91,30.87,5.05,35.86,27.98,22.96,28.08,35.86,0.00,0.00
127,30.87,4.94,17.91,30.87,7.05,37.86,29.98,24.96,30.08,37.86,0.00,0.00
129,30.87,4.94,17.91,30.87,9.05,39.86,31.98,26.96,32.08,39.86,0.00,0.00
131,30.87,4.94,17.91,30.87,11.05,41.86,33.98,28.96,34.08,41.86,0.00,0.00
133,30.87,4.94,17.91,30.87,13.05,43.86,35.98,30.96,36.08,43.86,5.31,0.00
135,30.87,4.94,17.91,30.87,15.05,45.86,37.98,32.96,38.08,45.86,6.97,0.00
137,30.87,4.94,17.91,30.87,17.05,47.86,39.98,34.96,40.08,47.86,8.39,0.00
139,30.87,4.94,17.91,30.87,19.05,49.86,41.98,36.96,42.08,49.86,15.61,0.00
141,30.87,4.94,17.91,30.87,21.05,51.86,43.98,38.96,44.08,51.86,14.62,0.00
143,30.87,4.94,17.91,30.87,23.05,53.86,45.98,40.96,46.08,53.86,11.35,0.00
145,30.87,4.94,17.91,30.87,25.05,55.86,47.98,42.96,48.08,55.86,6.28,0.00
147,32.86,4.94,18.90,32.86,27.05,57.86,49.98,44.96,50.08,57.86,2.59,0.00
