time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,48.20,1
5,0.00,0.00,0.00,0.00,56.80,1
7,0.00,0.00,0.00,0.00,60.07,1
9,0.00,0.00,0.00,0.00,57.35,2
11,0.00,0.00,0.00,0.00,54.18,2
13,0.00,0.00,0.00,0.00,52.24,2
15,0.00,0.00,0.00,0.00,51.91,2
17,0.00,0.00,0.10,0.70,54.54,7
19,0.00,0.00,0.22,1.15,57.08,7
21,0.00,0.00,0.00,0.00,51.57,7
23,0.00,0.00,0.00,0.00,44.58,7
25,0.00,0.00,0.08,0.42,46.82,4
27,0.00,0.00,0.19,1.79,46.64,4
29,0.00,0.00,0.04,0.20,50.80,4
31,0.00,0.00,0.45,2.20,51.71,4
33,0.00,0.00,0.80,2.90,51.76,3
35,0.00,0.00,0.01,0.22,45.50,3
37,0.00,0.00,0.27,2.22,43.12,3
39,0.00,0.00,0.84,4.22,40.92,3
41,0.46,1.84,0.22,2.65,40.12,6
43,1.41,5.63,0.17,4.65,37.89,6
45,1.39,5.57,0.33,6.65,43.30,6
47,1.39,5.57,0.60,8.65,46.71,6
49,2.09,5.57,0.67,10.65,47.63,5
51,2.46,5.57,0.68,12.65,48.19,5
53,2.39,5.57,0.88,14.65,49.39,5
55,1.39,5.57,1.18,16.65,46.06,5
57,1.39,5.57,0.97,18.65,41.21,8
59,1.73,5.57,1.92,20.65,37.30,8
61,3.05,5.47,2.05,22.65,35.04,8
63,2.56,5.14,1.71,24.65,29.50,8
65,2.80,5.10,1.31,6.94,24.48,6
67,6.26,12.10,1.93,8.94,21.02,6
69,7.18,11.92,2.72,10.94,21.83,6
71,7.19,11.64,4.15,12.94,24.60,6
73,4.40,11.64,5.04,13.32,31.16,1
75,4.18,11.64,5.23,15.32,36.03,1
77,4.18,11.64,4.75,17.32,37.32,1
79,3.38,8.43,5.65,19.32,39.67,1
81,2.11,8.45,5.58,21.32,40.37,5
83,2.84,11.36,3.90,23.32,40.58,5
85,2.83,11.34,4.20,25.32,42.45,5
87,2.50,8.69,2.40,27.32,43.42,5
89,1.32,4.65,2.51,9.41,44.02,4
91,2.56,5.69,3.34,4.90,42.56,4
93,3.11,5.42,4.25,6.90,49.89,4
95,0.06,0.24,4.93,8.90,50.62,4
97,0.00,0.00,,,49.75,3
99,0.81,3.26,,,43.29,3
101,1.19,4.75,,,40.58,3
