time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.06,0
3,0.00,0.00,0.00,0.00,54.43,15
5,0.00,0.00,0.00,0.00,62.75,15
7,0.00,0.00,0.00,0.00,59.12,15
9,0.00,0.00,0.00,0.00,61.99,15
11,0.00,0.00,0.00,0.00,58.01,15
13,0.00,0.00,0.00,0.00,52.68,2
15,0.00,0.00,0.00,0.00,49.58,2
17,0.20,0.80,0.27,1.65,47.70,2
19,2.13,4.79,0.75,3.65,45.82,2
21,2.26,4.67,1.16,5.65,45.14,2
23,2.25,4.67,1.66,7.65,42.67,3
25,2.15,4.58,2.26,9.65,42.48,3
27,3.11,8.59,3.19,11.65,40.84,3
29,5.67,11.20,2.19,13.65,38.09,3
31,8.74,14.40,2.95,15.65,35.21,3
33,10.09,17.17,3.89,17.65,29.57,1
35,10.98,17.14,5.15,19.65,26.22,1
37,15.44,19.66,4.87,12.71,24.86,1
39,16.33,23.17,5.25,14.71,22.72,1
41,12.28,22.12,5.88,15.13,22.89,1
43,13.90,24.79,5.93,17.13,20.86,2
45,14.91,24.76,6.70,19.13,18.51,2
47,16.19,28.89,8.03,21.13,16.49,2
49,16.57,28.70,8.67,23.13,19.24,2
51,16.32,24.76,8.98,25.13,18.81,2
53,18.81,24.76,9.10,27.13,16.91,4
55,22.36,29.60,9.57,29.13,19.25,4
57,22.36,30.34,9.78,31.13,20.82,4
59,21.49,30.33,10.30,31.17,21.92,4
61,13.58,24.15,10.42,27.09,23.07,4
63,12.95,24.15,11.07,29.09,25.01,5
65,16.03,24.15,9.89,31.09,25.83,5
67,18.34,24.15,11.22,33.09,26.52,5
69,16.10,22.62,11.52,27.97,28.43,5
71,9.99,18.02,9.98,27.02,29.30,5
73,11.52,24.16,9.86,29.02,25.89,6
75,12.89,23.95,9.13,31.02,22.87,6
77,14.98,31.70,8.36,27.55,24.32,6
79,13.68,37.03,8.80,29.55,23.91,6
81,15.53,36.93,9.26,31.55,24.73,6
83,18.13,36.93,8.57,33.55,26.56,1
85,18.97,36.93,9.86,35.55,26.44,1
87,20.11,36.93,10.85,37.55,26.15,1
89,22.51,36.93,10.75,27.04,30.23,1
91,25.22,43.64,9.80,28.79,30.31,1
93,16.52,36.40,10.29,30.79,26.88,8
95,8.59,24.43,10.52,32.79,22.66,8
97,12.91,24.81,10.56,34.79,21.42,8
99,16.55,31.45,10.76,25.81,18.78,8
101,19.03,23.88,9.87,24.07,17.12,8
103,17.89,34.51,10.62,26.07,15.91,5
105,23.05,42.25,11.80,28.07,16.18,5
107,24.03,42.16,13.23,30.07,16.12,5
109,24.02,42.16,14.66,32.07,18.13,5
111,25.28,42.15,15.36,34.07,19.84,5
113,22.96,30.57,16.15,36.07,17.26,6
115,17.33,31.20,15.90,38.07,19.33,6
117,18.55,31.19,17.30,40.07,18.85,6
119,21.39,31.19,18.12,42.07,21.07,6
121,19.03,30.57,16.71,44.07,24.39,6
123,15.23,30.57,17.45,46.07,22.85,1
125,15.23,30.57,17.19,48.07,21.63,1
127,16.23,30.57,18.85,50.07,22.59,1
129,20.04,37.90,17.32,45.51,22.70,1
131,21.33,37.56,17.85,47.51,23.66,1
133,17.20,23.28,18.08,49.51,22.63,4
135,18.49,25.07,16.70,51.51,23.95,4
137,18.48,25.07,16.44,53.51,26.10,4
139,16.89,25.07,15.62,55.51,22.88,4
141,19.03,34.00,15.42,57.51,23.39,4
143,21.12,35.56,14.48,59.51,23.22,8
145,24.10,37.36,15.79,61.51,22.20,8
147,26.63,41.07,17.12,63.51,20.58,8
149,29.27,41.00,16.93,65.51,16.57,8
151,31.94,45.13,17.99,67.51,14.13,8
153,34.74,47.15,19.09,69.51,12.67,3
155,26.29,38.26,20.34,71.51,12.23,3
157,28.22,43.15,16.78,73.51,12.06,3
159,30.41,44.14,15.52,52.26,12.31,3
161,33.13,44.14,14.39,43.11,13.73,3
163,30.03,43.56,14.82,31.49,12.60,6
165,22.05,36.17,15.07,32.52,11.68,6
