time,value
13,0.01
17,0.01
21,0.02
25,0.01
29,0.01
33,0.03
37,0.00
41,0.00
45,0.01
49,0.02
53,0.02
57,0.01
61,0.02
65,0.01
69,0.03
73,0.03
77,0.03
81,0.05
85,0.05
89,0.04
93,0.05
97,0.14
101,0.07
105,0.05
109,0.04
113,0.05
117,0.04
121,0.05
125,0.04
129,0.05
133,0.06
137,0.07
141,0.04
145,0.06
149,0.06
153,0.08
157,0.16
161,0.18
165,0.17
169,0.11
173,0.09
177,0.20
181,0.20
185,0.21
189,0.09
193,0.17
197,0.17
201,0.24
205,0.25
209,0.07
213,0.14
217,0.12
221,0.26
225,0.09
229,0.16
233,0.16
237,0.23
241,0.09
245,0.25
249,0.29
253,0.18
257,0.11
261,0.25
265,0.19
269,0.08
273,0.11
277,0.13
281,0.11
285,0.11
289,0.06
293,0.09
297,0.14
301,0.08
305,0.13
309,0.06
313,0.16
317,0.16
321,0.07
325,0.26
329,0.10
333,0.21
337,0.24
341,0.17
345,0.13
349,0.22
353,0.09
357,0.25
361,0.08
365,0.24
369,0.09
373,0.08
377,0.14
381,0.06
385,0.15
389,0.09
393,0.16
397,0.10
401,0.13
405,0.09
409,0.14
413,0.13
417,0.10
421,0.05
425,0.09
429,0.04
433,0.11
437,0.16
441,0.08
445,0.08
449,0.07
453,0.08
457,0.06
461,0.09
465,0.17
469,0.36
473,0.08
477,0.21
481,0.05
485,0.09
489,0.19
493,0.06
497,0.16
501,0.19
505,0.16
509,0.07
513,0.16
517,0.09
521,0.12
525,0.06
529,0.17
533,0.10
537,0.13
541,0.05
545,0.08
549,0.07
553,0.11
557,0.05
561,0.09
565,0.04
569,0.09
573,0.05
577,0.11
581,0.07
585,0.09
589,0.05
593,0.11
597,0.08
601,0.13
605,0.05
609,0.14
613,0.07
617,0.12
621,0.07
625,0.14
629,0.18
633,0.11
637,0.08
641,0.13
645,0.06
649,0.28
653,0.16
657,0.12
661,0.35
665,0.11
669,0.20
673,0.20
677,0.12
681,0.19
685,0.21
689,0.11
693,0.19
697,0.11
701,0.18
705,0.07
709,0.11
713,0.08
717,0.36
721,0.07
725,0.17
729,0.07
733,0.18
737,0.10
741,0.16
745,0.21
749,0.09
753,0.09
757,0.17
761,0.11
765,0.20
769,0.08
773,0.13
777,0.18
781,0.14
785,0.14
789,0.18
793,0.14
797,0.12
801,0.26
805,0.10
809,0.43
813,0.09
817,0.31
821,0.25
825,0.10
829,0.26
833,0.10
837,0.17
841,0.28
845,0.11
849,0.25
853,0.19
857,0.30
861,0.39
865,0.31
869,0.21
873,0.36
877,0.23
881,0.36
885,0.48
889,0.38
893,0.25
897,0.36
901,0.18
905,0.38
909,0.55
913,0.22
917,0.43
921,0.38
925,0.22
929,0.39
933,0.22
937,0.35
941,0.36
945,0.16
949,0.47
953,0.18
957,0.52
961,0.16
965,0.28
969,0.17
973,0.26
977,0.30
981,0.36
985,0.35
989,0.18
993,0.30
997,0.28
