time,value
1.0,60.0
3.0,60.0
5.0,60.0
7.0,60.0
9.0,60.0
11.0,60.0
13.0,63.6
15.0,65.4
17.0,63.7
19.0,56.63333333333333
21.0,57.6
23.0,57.5
25.0,56.425
27.0,50.95
29.0,37.625
31.0,23.25
33.0,13.539999999999997
35.0,17.73333333333333
37.0,22.7
39.0,29.25
41.0,30.75
43.0,41.2
45.0,34.333333333333336
47.0,37.53333333333334
49.0,40.666666666666664
51.0,56.06666666666666
53.0,55.55999999999999
55.0,48.220000000000006
57.0,37.86666666666667
59.0,41.9
61.0,40.8625
63.0,42.475
65.0,45.11666666666667
67.0,37.81666666666667
69.0,28.25714285714286
71.0,30.012500000000003
73.0,28.54285714285714
75.0,32.4
77.0,36.1875
79.0,36.98333333333333
81.0,33.28
83.0,23.459999999999997
85.0,21.628571428571426
87.0,26.471428571428568
89.0,29.642857142857142
91.0,31.755555555555556
93.0,32.05
95.0,32.60909090909091
97.0,32.61666666666667
99.0,32.56428571428571
101.0,29.900000000000002
103.0,30.280000000000005
105.0,29.22307692307692
107.0,25.335714285714285
109.0,25.071428571428573
111.0,25.0625
113.0,25.705882352941178
115.0,28.673333333333332
117.0,27.47857142857143
119.0,26.28235294117647
121.0,23.287499999999998
123.0,23.064705882352943
125.0,21.461111111111116
127.0,23.841176470588238
129.0,26.290476190476188
131.0,26.095
133.0,25.347368421052632
135.0,24.805000000000007
137.0,21.90952380952381
139.0,22.17142857142857
141.0,21.31904761904762
143.0,21.663636363636364
145.0,18.714285714285715
147.0,20.53913043478261
149.0,22.67916666666667
151.0,21.082608695652176
153.0,17.34285714285714
155.0,15.285714285714288
157.0,15.395454545454543
159.0,16.138095238095236
161.0,16.21
163.0,16.709523809523812
165.0,18.195652173913043
167.0,20.366666666666667
169.0,22.14
171.0,25.203703703703702
173.0,24.80740740740741
175.0,22.68518518518518
177.0,20.54
179.0,18.764000000000003
181.0,14.723999999999998
183.0,10.869565217391303
185.0,9.491304347826086
187.0,10.831818181818186
189.0,12.91818181818182
191.0,13.033333333333335
193.0,14.364999999999998
195.0,17.447619047619046
197.0,15.347619047619048
199.0,15.882608695652175
201.0,20.347826086956523
203.0,23.320833333333336
205.0,23.270833333333332
207.0,23.760869565217398
209.0,21.814285714285717
211.0,20.004761904761903
213.0,19.181818181818183
215.0,19.231818181818184
217.0,21.943478260869565
219.0,24.792
221.0,23.168181818181818
223.0,22.09565217391304
225.0,21.495652173913044
227.0,22.028000000000002
229.0,21.179999999999996
231.0,22.05
233.0,20.61818181818182
235.0,21.81304347826087
237.0,22.599999999999998
239.0,19.091304347826085
241.0,15.204347826086956
243.0,16.92608695652174
245.0,19.704
247.0,19.645833333333332
249.0,17.979166666666668
251.0,15.645833333333336
253.0,13.904166666666663
255.0,12.734782608695653
257.0,11.69090909090909
259.0,10.281818181818181
261.0,8.525
263.0,9.618181818181817
265.0,9.621739130434783
267.0,12.691304347826087
269.0,18.42
271.0,20.76923076923077
273.0,19.418518518518518
275.0,17.992307692307694
277.0,16.280769230769234
279.0,14.984000000000002
281.0,12.899999999999999
283.0,13.004166666666668
285.0,11.760869565217394
287.0,10.912
289.0,10.142307692307693
291.0,12.211538461538462
293.0,13.748148148148145
295.0,15.485185185185184
297.0,17.05357142857143
299.0,20.24285714285714
301.0,19.557142857142857
303.0,19.02857142857143
305.0,19.186206896551727
307.0,19.45806451612903
309.0,17.978125
311.0,17.590625000000003
313.0,18.030303030303035
315.0,16.81818181818182
317.0,14.671875
319.0,15.277419354838708
321.0,17.436363636363637
323.0,17.294117647058822
325.0,17.690625
327.0,18.288235294117648
329.0,17.891176470588235
331.0,15.603225806451615
333.0,13.803125000000001
335.0,12.03225806451613
337.0,11.277419354838708
339.0,10.964516129032257
341.0,10.244827586206895
343.0,9.34074074074074
345.0,7.787999999999999
347.0,7.651999999999999
349.0,9.83076923076923
351.0,14.8
353.0,18.420833333333334
355.0,18.795454545454547
357.0,20.269565217391307
359.0,21.64782608695652
361.0,21.072727272727278
363.0,21.528571428571425
365.0,18.821052631578947
367.0,16.78888888888889
369.0,13.135294117647058
371.0,12.368421052631577
373.0,10.635000000000002
375.0,11.88421052631579
377.0,15.094736842105267
379.0,19.627777777777776
381.0,21.62222222222222
383.0,22.51666666666667
385.0,24.61052631578947
387.0,24.2
389.0,21.461904761904762
391.0,24.15454545454545
393.0,22.377272727272725
395.0,21.77619047619048
397.0,19.363636363636363
399.0,17.166666666666668
401.0,17.02608695652174
403.0,17.509523809523813
405.0,18.43
407.0,16.83888888888889
409.0,14.588235294117647
411.0,12.905882352941177
413.0,13.126315789473685
415.0,15.42105263157895
417.0,17.457894736842103
419.0,19.605263157894736
421.0,21.452631578947365
423.0,22.09
425.0,23.063636363636363
427.0,26.047619047619055
429.0,27.47
431.0,28.50454545454545
433.0,28.861904761904764
435.0,25.219047619047622
437.0,22.078260869565216
439.0,20.41818181818181
441.0,21.19166666666667
443.0,20.256521739130438
445.0,16.37727272727273
447.0,13.130434782608694
449.0,11.566666666666665
451.0,11.936363636363636
453.0,16.517391304347825
455.0,16.04782608695652
457.0,15.636
459.0,15.187499999999998
461.0,16.776
463.0,16.683333333333334
465.0,16.252173913043475
467.0,15.257142857142853
469.0,15.142857142857142
471.0,16.495652173913044
473.0,17.94347826086957
475.0,20.368181818181817
477.0,20.378260869565214
479.0,20.40434782608696
481.0,19.726086956521737
483.0,18.02173913043478
485.0,16.008695652173913
487.0,19.295238095238094
489.0,21.74761904761905
491.0,22.333333333333336
493.0,19.295454545454547
495.0,19.4375
497.0,20.870833333333334
499.0,21.4875
501.0,21.328000000000003
503.0,20.811999999999998
505.0,19.872000000000003
507.0,16.391304347826086
509.0,13.762500000000001
511.0,12.02608695652174
513.0,12.76086956521739
515.0,12.72173913043478
517.0,13.233333333333333
519.0,15.579166666666666
521.0,16.049999999999997
523.0,14.466666666666667
525.0,11.557894736842107
527.0,11.066666666666668
529.0,8.894736842105264
531.0,10.377777777777778
533.0,13.323529411764707
535.0,16.16875
537.0,19.55
539.0,17.68235294117647
541.0,16.7
543.0,18.8
545.0,20.594999999999995
547.0,23.042105263157897
549.0,23.764705882352942
551.0,23.616666666666674
553.0,23.378947368421056
555.0,23.771428571428572
557.0,22.928571428571427
559.0,24.28095238095238
561.0,22.661904761904765
563.0,18.125
565.0,17.16086956521739
567.0,21.195454545454552
569.0,22.445454545454545
571.0,21.907999999999998
573.0,20.315999999999995
575.0,19.203846153846154
577.0,20.271428571428572
579.0,21.93103448275862
581.0,20.716666666666665
583.0,19.853333333333335
585.0,19.170967741935485
587.0,15.54375
589.0,12.999999999999998
591.0,11.828125
593.0,11.170967741935483
595.0,9.646666666666667
597.0,7.355172413793104
599.0,8.80909090909091
601.0,9.488571428571431
603.0,12.039999999999997
605.0,14.96388888888889
607.0,16.063888888888886
609.0,15.463888888888887
611.0,14.383333333333335
613.0,12.208333333333334
615.0,9.98611111111111
617.0,9.505405405405403
619.0,11.402777777777779
621.0,12.435135135135132
623.0,12.108333333333333
625.0,12.74054054054054
627.0,14.851351351351349
629.0,15.369444444444444
631.0,17.03947368421052
633.0,16.784615384615382
635.0,16.938095238095237
637.0,18.343181818181815
639.0,17.340476190476185
641.0,14.538095238095243
643.0,11.729268292682928
645.0,8.097560975609756
647.0,5.4925
649.0,6.913953488372092
651.0,8.255813953488373
653.0,8.025581395348837
655.0,10.897777777777778
657.0,12.369565217391306
659.0,10.747727272727273
661.0,10.75
663.0,10.70909090909091
665.0,9.920930232558138
667.0,8.314634146341463
669.0,8.830952380952382
671.0,8.879999999999999
673.0,8.654999999999998
675.0,7.9174999999999995
677.0,7.272500000000001
679.0,7.644736842105263
681.0,8.957894736842107
683.0,10.350000000000001
685.0,10.66388888888889
687.0,11.524324324324324
689.0,10.713888888888889
691.0,11.072222222222223
693.0,11.02
695.0,11.737142857142858
697.0,11.982857142857144
699.0,11.177142857142854
701.0,8.375757575757577
703.0,8.346874999999999
705.0,9.966666666666667
707.0,12.491428571428571
709.0,15.129729729729732
711.0,15.0
713.0,13.416216216216217
715.0,14.164864864864862
717.0,11.975675675675674
719.0,12.081578947368422
721.0,11.682051282051283
723.0,11.507692307692308
725.0,11.110526315789473
727.0,11.647368421052633
729.0,8.876315789473685
731.0,6.613888888888889
733.0,6.555555555555556
735.0,8.513513513513514
737.0,11.733333333333336
739.0,13.944736842105266
741.0,16.917073170731708
743.0,17.943902439024388
745.0,16.445
747.0,15.687499999999996
749.0,13.620512820512822
751.0,12.360000000000001
753.0,9.370270270270273
755.0,10.123684210526314
