time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.95
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.91
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.50
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.45
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.80
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.40
19,0.00,0.00,0.00,0.00,1.86,0.00,0.00,0.62,0.37,1.86,37.60
21,0.00,0.00,0.00,0.00,3.86,0.00,0.50,1.45,1.07,3.86,30.54
23,0.43,0.00,0.21,0.43,5.86,0.00,0.28,2.05,1.34,5.86,57.51
25,0.00,0.00,0.00,0.00,7.86,0.00,0.00,2.62,1.57,7.86,56.35
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.73
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.89
31,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.18,0.32,0.54,52.27
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.08
35,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.15,0.26,0.44,54.43
37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.32
39,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.27,0.49,0.81,62.33
41,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.02,0.01,0.06,64.18
43,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.02,0.01,0.07,57.27
45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.03
47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.51
49,0.00,0.00,0.00,0.00,1.21,0.00,0.00,0.40,0.24,1.21,23.72
51,1.57,0.00,0.78,1.57,3.21,0.00,0.00,1.07,0.64,3.21,16.60
53,10.11,0.00,5.06,10.11,5.21,0.00,0.00,1.74,1.04,5.21,6.02
55,9.92,0.00,4.96,9.92,6.02,0.00,0.93,2.32,1.76,6.02,5.18
57,7.50,0.00,3.75,7.50,8.02,0.00,2.93,3.65,3.36,8.02,60.00
59,0.00,0.00,0.00,0.00,10.02,0.00,0.00,3.34,2.00,10.02,60.00
61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.28
69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.59
71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.46
