time,value
5,0.04
9,0.00
13,0.03
17,0.02
21,0.04
25,0.00
29,0.03
33,0.02
37,0.06
41,0.02
45,0.04
49,0.03
53,0.07
57,0.03
61,0.04
65,0.02
69,0.03
73,0.02
77,0.03
81,0.02
85,0.02
89,0.02
93,0.05
97,0.02
101,0.03
105,0.02
109,0.03
113,0.02
117,0.03
121,0.02
125,0.03
129,0.04
133,0.05
137,0.05
141,0.05
145,0.03
149,0.06
153,0.04
157,0.06
161,0.08
165,0.05
169,0.06
173,0.04
177,0.06
181,0.07
185,0.15
189,0.08
193,0.08
197,0.07
201,0.11
205,0.06
209,0.08
213,0.12
217,0.14
221,0.14
225,0.12
229,0.13
233,0.08
237,0.11
241,0.08
245,0.12
249,0.10
253,0.10
257,0.05
261,0.11
265,0.06
269,0.08
273,0.13
277,0.08
281,0.08
285,0.13
289,0.14
293,0.15
297,0.11
301,0.18
305,0.15
309,0.18
313,0.16
317,0.09
321,0.16
325,0.21
329,0.23
333,0.18
337,0.16
341,0.13
345,0.30
349,0.35
353,0.43
357,0.21
361,0.28
365,0.40
369,0.43
373,0.49
377,0.23
381,0.57
385,0.55
389,0.27
393,0.43
397,0.67
401,0.24
405,0.47
409,0.44
413,0.43
417,0.18
421,0.52
425,0.35
429,0.19
433,0.31
437,0.33
441,0.16
445,0.44
449,0.25
453,0.27
457,0.15
461,0.30
465,0.30
469,0.20
473,0.42
477,0.36
481,0.21
485,0.45
489,0.32
493,0.16
497,0.30
501,0.39
505,0.37
509,0.31
513,0.35
517,0.32
521,0.18
525,0.24
529,0.23
533,0.13
537,0.40
541,0.28
545,0.32
549,0.23
553,0.36
557,0.43
561,0.53
565,0.24
569,0.65
573,0.55
577,0.44
581,0.24
585,0.35
589,0.37
593,0.33
597,0.21
601,0.40
605,0.22
609,0.45
613,0.41
617,0.45
621,0.24
625,0.41
629,0.34
633,0.39
637,0.32
641,0.48
645,0.14
649,0.32
653,0.26
657,0.37
661,0.27
665,0.37
669,0.37
673,0.31
677,0.29
681,0.33
685,0.19
689,0.54
693,0.19
697,0.38
701,0.40
705,0.19
709,0.31
713,0.43
717,0.29
721,0.18
725,0.27
729,0.42
733,0.29
737,0.15
741,0.26
745,0.26
749,0.12
753,0.19
757,0.14
761,0.21
765,0.17
769,0.19
773,0.22
777,0.14
781,0.19
785,0.10
789,0.21
793,0.09
797,0.15
801,0.19
805,0.27
809,0.13
813,0.24
817,0.11
821,0.25
825,0.15
829,0.20
833,0.17
837,0.14
841,0.09
845,0.14
849,0.15
853,0.13
857,0.05
861,0.19
865,0.10
869,0.13
873,0.16
877,0.14
881,0.17
885,0.19
889,0.19
893,0.43
897,0.14
901,0.24
905,0.29
909,0.28
913,0.28
917,0.13
921,0.24
925,0.14
929,0.21
933,0.13
937,0.18
941,0.24
945,0.19
949,0.39
953,0.46
957,0.25
961,0.18
965,0.36
969,0.26
973,0.44
977,0.42
981,0.21
985,0.74
989,0.45
993,0.21
997,0.28
