time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,43.30
11,0.00,0.00,0.00,0.00,0.00,53.70
13,0.00,0.00,0.00,0.00,0.00,60.00
15,0.00,0.00,0.00,0.00,0.00,61.08
17,0.00,0.00,0.00,0.00,0.00,58.40
19,0.00,0.00,0.00,0.00,0.00,55.54
21,0.00,0.00,0.00,0.00,0.00,46.62
23,0.00,0.00,0.00,0.00,0.00,39.28
25,1.11,0.00,0.00,1.88,0.00,34.23
27,8.59,0.00,0.00,3.88,0.00,29.32
29,11.66,2.91,0.00,5.88,1.74,29.30
31,11.64,0.00,0.00,7.88,3.74,33.10
33,11.64,0.00,0.00,9.88,4.54,33.64
35,11.64,0.00,0.00,11.88,3.67,27.91
37,13.28,0.00,0.00,13.88,0.00,28.27
39,19.71,0.00,0.00,15.88,0.00,30.02
41,23.89,0.00,0.00,17.88,0.39,30.50
43,23.81,0.00,0.00,19.88,2.39,31.05
45,22.30,4.85,0.00,20.67,4.39,30.24
47,0.00,5.13,0.66,11.49,6.39,30.59
49,0.00,9.41,2.66,12.03,8.39,25.89
51,0.00,11.27,4.66,0.00,10.39,25.91
53,0.00,21.15,0.00,0.00,12.39,31.16
55,0.00,28.62,0.00,0.00,14.39,39.41
57,0.00,29.92,0.00,0.00,11.13,41.98
59,0.00,11.72,0.00,0.00,7.94,42.90
61,0.00,0.00,0.00,1.31,9.43,44.09
63,5.78,0.00,0.00,3.31,9.31,41.51
65,5.52,0.00,0.00,5.31,2.00,39.66
67,5.52,0.00,0.00,7.31,2.96,37.81
69,10.06,0.00,0.00,9.31,1.97,32.51
71,9.27,1.27,0.00,11.31,3.97,28.76
73,0.00,11.05,0.00,7.32,5.97,29.68
75,0.00,10.79,0.00,4.58,7.97,28.90
77,0.00,10.79,0.00,3.04,9.97,32.18
79,0.00,10.79,0.00,0.00,11.97,21.55
81,0.00,10.79,0.00,1.59,13.97,4.90
83,0.00,10.79,0.00,2.39,15.97,12.68
85,4.24,10.79,0.00,4.39,17.97,22.20
87,4.45,10.79,0.00,6.39,19.97,25.24
89,4.45,10.79,0.00,8.39,21.97,25.74
91,4.45,10.79,0.00,10.39,23.97,30.43
93,4.45,10.79,0.00,12.39,25.97,30.44
95,4.45,10.79,0.00,14.39,27.97,29.76
97,4.45,10.79,0.00,16.39,29.97,27.76
99,9.52,10.79,0.00,18.39,31.97,27.50
101,9.80,17.20,0.00,20.39,33.97,31.14
103,9.80,17.59,0.00,22.39,35.97,30.32
105,14.14,5.86,0.00,24.39,35.43,29.01
107,16.66,0.00,0.00,26.39,7.68,23.38
109,19.77,0.00,0.00,28.39,2.26,21.47
111,22.48,0.00,0.00,30.39,0.00,19.16
113,30.26,0.00,0.37,32.39,0.00,16.24
115,38.17,0.00,2.37,34.39,0.00,15.43
117,47.02,0.00,4.37,21.87,0.00,15.90
119,47.98,0.00,6.37,16.34,0.00,14.78
121,47.82,0.00,8.37,13.17,0.00,17.22
123,4.68,0.00,10.37,10.64,0.00,22.45
125,0.00,0.00,9.27,12.64,0.00,31.58
127,0.00,0.00,11.27,0.00,1.64,37.67
129,0.00,0.00,11.69,0.00,3.64,36.75
131,0.00,0.00,7.21,0.00,5.64,42.15
133,0.00,3.19,0.00,0.00,7.64,48.52
135,0.00,4.57,0.00,0.00,9.64,47.63
137,0.00,4.57,0.00,0.00,11.64,43.72
139,0.00,4.57,0.00,0.17,13.64,40.56
141,0.00,4.28,0.00,2.17,15.64,43.23
143,5.63,0.00,0.00,4.17,17.64,41.38
145,5.40,0.00,0.00,6.17,1.14,38.17
147,5.40,0.00,0.00,8.17,1.52,35.00
149,8.09,0.00,0.00,10.17,0.59,28.20
151,11.67,0.00,0.00,12.17,2.59,19.76
153,13.57,0.00,0.00,14.17,0.00,9.22
