time,calc_time
1.00,0.17
9.00,0.06
19.00,0.06
29.00,0.06
39.00,0.07
49.00,0.07
59.00,0.07
69.00,0.10
79.00,0.07
89.00,0.06
99.00,0.06
109.00,0.06
119.00,0.06
129.00,0.06
139.00,0.06
149.00,0.06
159.00,0.06
169.00,0.05
179.00,0.06
189.00,0.08
199.00,0.06
209.00,0.06
219.00,0.06
229.00,0.06
239.00,0.06
249.00,0.06
259.00,0.06
269.00,0.06
279.00,0.06
289.00,0.05
299.00,0.06
309.00,0.06
319.00,0.08
329.00,0.06
339.00,0.06
349.00,0.07
359.00,0.06
369.00,0.07
379.00,0.08
389.00,0.06
399.00,0.08
409.00,0.07
419.00,0.07
429.00,0.06
439.00,0.07
449.00,0.06
459.00,0.06
469.00,0.08
479.00,0.07
489.00,0.07
499.00,0.22
509.00,0.09
519.00,0.08
529.00,0.07
539.00,0.08
549.00,0.12
559.00,0.06
569.00,0.07
579.00,0.07
589.00,0.07
599.00,0.07
609.00,0.08
619.00,0.07
629.00,0.07
639.00,0.07
649.00,0.08
659.00,0.07
669.00,0.08
679.00,0.07
689.00,0.07
699.00,0.06
709.00,0.06
719.00,0.08
729.00,0.07
739.00,0.06
749.00,0.07
759.00,0.07
769.00,0.08
779.00,0.07
789.00,0.06
799.00,0.07
809.00,0.07
819.00,0.07
829.00,0.06
839.00,0.07
849.00,0.07
859.00,0.07
869.00,0.07
879.00,0.07
889.00,0.07
899.00,0.06
909.00,0.07
919.00,0.07
929.00,0.08
939.00,0.06
949.00,0.07
959.00,0.07
969.00,0.06
979.00,0.07
989.00,0.06
999.00,0.07
