time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,60.00,1
7,0.00,0.00,0.00,0.00,60.00,1
9,0.00,0.00,0.00,0.00,60.00,1
11,0.00,0.00,0.00,0.00,60.00,1
13,0.00,0.00,0.00,0.00,63.70,1
15,0.00,0.00,0.00,0.00,65.40,1
17,0.00,0.00,0.00,0.00,61.73,1
19,0.00,0.00,0.00,0.00,61.07,1
21,0.00,0.00,0.00,0.00,60.40,1
23,0.00,0.00,0.00,0.00,56.72,8
25,0.00,0.00,0.00,0.00,46.90,8
27,0.00,0.00,0.00,0.00,36.05,8
29,0.00,0.00,0.10,1.25,48.95,8
31,0.00,0.00,0.44,3.25,45.37,5
33,0.00,0.00,0.10,1.23,34.20,5
35,0.13,0.53,0.27,3.23,36.03,5
37,0.99,3.94,0.47,5.23,54.75,5
39,0.00,0.00,0.00,0.00,53.10,3
41,0.00,0.00,0.00,0.00,40.95,3
43,0.00,0.00,0.10,1.23,38.15,3
45,0.00,0.00,0.00,0.00,57.50,3
47,0.00,0.00,0.07,0.83,60.55,3
49,0.00,0.00,0.00,0.00,50.80,3
51,0.00,0.00,0.00,0.00,51.97,5
53,0.00,0.00,0.00,0.00,48.15,5
55,0.00,0.00,0.03,0.33,46.92,5
57,0.00,0.00,0.00,0.00,45.91,5
59,0.41,1.66,0.16,1.92,42.76,3
61,1.25,5.01,0.37,3.92,40.08,3
63,1.37,4.94,0.71,5.92,37.50,3
65,1.60,4.94,1.15,7.92,31.45,3
67,1.24,4.94,0.88,9.92,25.08,8
69,3.29,9.64,1.26,11.92,17.04,8
71,3.99,10.89,1.55,13.92,17.07,8
73,4.46,10.89,2.05,15.92,24.22,8
75,4.53,7.27,2.62,17.92,27.75,2
77,2.70,5.73,2.18,10.61,34.60,2
79,2.70,5.73,1.72,12.61,39.99,2
81,2.67,5.64,2.06,14.61,41.46,2
83,1.39,5.06,2.39,16.61,40.23,1
85,1.26,5.06,1.57,18.61,34.17,1
87,1.61,5.06,1.92,20.61,31.05,1
89,2.47,4.96,2.42,22.61,34.29,1
91,2.83,11.12,2.92,24.61,34.52,8
93,2.88,11.52,1.06,8.27,36.64,8
95,2.88,11.51,1.21,10.27,36.83,8
97,4.49,15.82,2.02,12.27,37.57,8
99,6.41,17.74,2.43,14.27,32.09,8
101,8.38,17.25,3.00,12.80,25.94,5
103,8.26,15.45,3.77,14.80,20.31,5
105,9.94,18.45,4.83,16.80,17.43,5
107,13.51,24.77,4.95,18.80,15.34,5
109,12.73,19.76,5.52,20.80,13.20,4
111,10.34,23.79,5.87,22.80,11.82,4
113,12.54,23.74,6.73,24.80,14.52,4
115,15.39,25.96,7.90,26.80,20.19,4
117,14.51,30.56,8.23,23.86,26.64,3
119,10.57,14.79,8.07,25.86,25.40,3
121,7.29,11.75,8.96,27.86,28.17,3
123,7.81,10.02,7.80,18.76,29.38,3
125,6.80,11.87,8.13,20.41,27.52,6
127,8.88,11.82,7.85,22.41,27.25,6
129,9.93,11.82,8.58,24.41,27.67,6
131,10.88,14.89,9.66,26.41,23.89,6
133,9.28,11.82,8.11,28.41,21.66,1
135,9.50,20.74,9.14,30.41,18.12,1
137,11.58,24.24,10.21,32.41,21.04,1
139,13.36,24.19,11.71,34.41,21.95,1
141,13.10,22.04,11.27,36.41,21.44,8
143,11.95,24.10,11.91,38.41,18.68,8
145,13.51,24.09,12.34,40.41,17.42,8
147,15.79,30.10,10.31,39.70,17.09,8
149,18.20,30.48,9.69,34.24,18.24,8
151,17.30,23.30,8.16,20.52,17.29,8
153,11.96,23.89,9.48,22.52,19.45,5
155,11.96,23.89,10.33,24.52,17.65,5
157,12.75,27.03,11.51,26.52,19.40,5
159,13.87,30.39,13.01,28.52,21.33,5
161,13.80,36.09,13.14,30.52,19.61,2
163,11.68,35.92,13.59,32.52,15.76,2
