time,value
13,0.03
17,0.04
21,0.01
25,0.02
29,0.01
33,0.07
37,0.02
41,0.01
45,0.02
49,0.01
53,0.04
57,0.06
61,0.05
65,0.03
69,0.02
73,0.04
77,0.04
81,0.03
85,0.06
89,0.07
93,0.09
97,0.18
101,0.09
105,0.10
109,0.09
113,0.21
117,0.11
121,0.13
125,0.10
129,0.19
133,0.16
137,0.20
141,0.14
145,0.22
149,0.35
153,0.11
157,0.36
161,0.27
165,0.23
169,0.34
173,0.26
177,0.25
181,0.42
185,0.27
189,0.29
193,0.20
197,0.19
201,0.24
205,0.34
209,0.41
213,0.27
217,0.21
221,0.24
225,0.20
229,0.22
233,0.35
237,0.62
241,0.24
245,0.24
249,0.12
253,0.19
257,0.42
261,0.20
265,0.19
269,0.21
273,0.18
277,0.15
281,0.27
285,0.13
289,0.35
293,0.51
297,0.32
301,0.14
305,0.70
309,0.19
313,0.46
317,0.35
321,0.17
325,0.74
329,0.29
333,0.46
337,0.14
341,0.21
345,0.19
349,0.23
353,0.18
357,0.24
361,0.20
365,0.36
369,0.38
373,0.08
377,0.24
381,0.06
385,0.17
389,0.09
393,0.09
397,0.21
401,0.27
405,0.28
409,0.09
413,0.27
417,0.13
421,0.46
425,0.25
429,0.09
433,0.13
437,0.29
441,0.11
445,0.15
449,0.26
453,0.32
457,0.27
461,0.45
465,0.32
469,0.28
473,0.50
477,0.42
481,0.25
485,0.26
489,0.19
493,0.46
497,0.30
501,0.29
505,0.24
509,0.10
513,0.20
517,0.40
521,0.25
525,0.12
529,0.22
533,0.14
537,0.27
541,0.12
545,0.36
549,0.19
553,0.28
557,0.20
561,0.22
565,0.25
569,0.29
573,0.22
577,0.23
581,0.14
585,0.19
589,0.16
593,0.25
597,0.15
601,0.25
605,0.33
609,0.17
613,0.33
617,0.28
621,0.11
625,0.21
629,0.10
633,0.18
637,0.27
641,0.14
645,0.30
649,0.10
653,0.18
657,0.24
661,0.24
665,0.09
669,0.18
673,0.12
677,0.17
681,0.09
685,0.17
689,0.27
693,0.17
697,0.29
701,0.24
705,0.11
709,0.29
713,0.18
717,0.26
721,0.24
725,0.24
729,0.27
733,0.30
737,0.25
741,0.35
745,0.22
749,0.30
753,0.16
757,0.47
761,0.32
765,0.19
769,0.31
773,0.33
777,0.35
781,0.23
785,0.52
789,0.29
793,0.46
797,0.27
801,0.39
805,0.28
809,0.39
813,0.46
817,0.49
821,0.57
825,0.32
829,0.52
833,0.57
837,0.30
841,0.54
845,0.29
849,0.50
853,0.59
857,0.31
861,0.57
865,0.64
869,0.57
873,0.64
877,0.33
881,0.68
885,0.50
889,0.35
893,0.59
897,0.35
901,0.55
905,0.36
909,0.62
913,0.68
917,0.65
921,0.50
925,0.79
929,0.97
933,0.71
937,0.45
941,0.69
945,0.76
949,0.53
953,0.62
957,0.67
961,0.68
965,0.84
969,0.62
973,0.67
977,0.70
981,0.80
985,0.83
989,0.93
993,1.13
997,1.21
