time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,44.40,0
3,0.00,0.00,0.00,0.00,0.00,52.82,8
5,0.00,0.00,0.00,0.00,0.00,56.22,8
7,0.00,0.00,0.00,0.00,0.00,57.63,8
9,0.00,0.00,0.00,0.00,0.00,58.07,8
11,0.00,0.00,0.00,0.00,0.00,56.99,8
13,0.00,0.00,0.00,0.00,0.00,52.28,2
15,0.00,0.00,0.02,0.02,0.23,45.96,2
17,0.38,1.51,0.19,0.24,2.23,37.83,2
19,2.49,9.94,0.35,0.45,4.23,34.88,2
21,3.72,14.86,0.58,0.75,6.23,32.21,2
23,6.80,24.09,1.14,1.32,8.23,27.13,1
25,7.78,24.46,1.97,2.25,10.23,28.32,1
27,8.67,24.46,2.80,3.18,12.23,29.24,1
29,10.28,22.89,3.65,4.02,12.89,30.97,1
31,5.18,15.93,4.50,4.82,12.57,28.23,1
33,5.17,15.93,5.06,5.26,12.05,26.50,2
35,5.63,15.93,5.08,5.00,14.05,27.29,2
37,9.14,15.90,5.70,5.51,15.91,26.62,2
39,6.71,10.92,6.71,6.53,17.91,25.29,2
41,6.51,10.92,6.19,5.57,19.91,24.20,2
43,6.51,10.92,5.82,4.81,21.91,20.79,4
45,7.51,15.33,6.35,5.21,23.91,23.54,4
47,12.10,21.61,7.35,6.21,25.91,23.35,4
49,13.67,23.70,4.55,5.58,21.95,21.37,4
51,14.30,23.69,4.90,6.30,23.95,22.69,4
53,15.66,23.69,5.74,7.38,25.95,20.09,2
55,15.90,23.69,6.66,8.49,27.95,22.14,2
57,14.20,23.69,7.66,9.63,29.95,25.74,2
59,12.36,23.69,6.20,7.61,31.95,28.21,2
61,13.89,24.79,6.87,8.32,33.95,28.16,2
63,15.33,24.73,6.70,7.96,35.95,28.14,1
65,15.30,24.73,7.40,8.69,37.95,29.00,1
67,16.12,24.72,8.23,9.48,39.95,29.03,1
69,9.90,12.76,7.14,7.78,28.99,29.57,1
71,4.30,12.76,6.74,6.98,28.42,27.07,1
73,4.30,12.76,5.52,5.14,19.09,22.36,4
75,5.15,12.76,3.95,2.83,21.09,23.19,4
77,6.07,13.57,4.48,3.22,23.09,20.62,4
79,7.32,18.56,3.42,3.05,18.92,16.95,4
81,8.87,24.74,2.35,3.02,11.88,21.15,4
83,10.44,31.03,2.97,3.81,13.88,22.35,2
85,10.63,30.89,3.79,4.88,15.88,26.00,2
87,11.82,30.89,4.42,5.68,15.88,33.64,2
89,10.32,30.89,4.62,5.95,17.37,37.17,2
91,8.37,19.76,3.64,4.68,13.98,38.60,2
93,4.16,16.62,2.98,3.83,14.39,36.29,1
95,4.15,16.60,3.35,4.31,14.85,32.38,1
97,7.03,23.48,2.89,3.72,16.85,29.41,1
99,7.24,21.76,3.57,4.53,18.85,27.15,1
101,4.01,11.14,4.07,5.03,20.85,25.66,1
103,6.49,11.53,4.08,4.89,22.85,25.47,2
105,8.39,11.53,4.46,5.24,24.85,31.17,2
107,9.84,18.93,4.47,5.11,26.85,35.91,2
109,5.36,11.53,3.58,3.83,10.83,35.61,2
111,2.88,11.53,2.69,2.54,12.83,33.32,2
113,2.88,11.53,2.63,2.32,14.83,31.82,5
115,3.04,12.15,2.77,2.36,16.83,37.07,5
117,2.79,8.64,3.44,3.08,18.83,40.29,5
119,1.71,4.61,3.33,2.85,20.05,44.15,5
121,2.27,5.63,1.77,2.22,7.02,44.28,5
123,5.47,10.98,1.87,2.41,9.02,41.35,1
125,5.42,10.91,2.38,3.06,11.02,38.28,1
127,4.74,10.91,3.05,3.92,13.02,32.74,1
129,3.28,10.91,3.31,4.26,15.02,27.83,1
131,3.19,10.91,3.95,4.95,17.02,22.24,1
133,6.74,18.38,4.83,5.95,19.02,21.44,2
135,9.70,27.82,6.16,7.51,21.02,20.74,2
137,15.18,35.80,4.88,5.72,18.93,21.39,2
139,17.74,36.66,5.92,6.92,20.93,28.58,2
141,17.18,36.55,5.72,6.52,14.17,33.38,2
143,9.80,23.12,5.91,6.62,16.17,34.14,2
145,8.12,23.48,6.77,7.58,18.17,33.52,2
147,9.65,29.60,6.48,7.07,20.17,32.89,2
149,9.59,29.38,6.36,6.66,22.17,30.03,2
151,9.59,29.38,7.04,7.24,24.17,27.17,2
153,10.71,33.85,8.14,8.29,26.17,23.18,1
155,11.93,39.17,9.11,9.11,28.17,23.47,1
157,11.93,41.55,7.79,6.98,28.39,24.89,1
159,17.69,47.39,7.08,5.65,30.39,25.18,1
161,18.57,47.19,7.00,5.12,31.72,26.25,1
163,15.52,35.05,8.00,5.97,33.72,24.88,8
165,8.37,17.30,7.92,5.44,35.72,23.89,8
167,9.78,22.91,9.09,6.51,37.72,25.33,8
169,9.91,19.07,7.70,6.51,21.55,25.83,8
171,7.56,16.96,8.16,7.44,23.55,28.34,8
173,9.90,23.64,8.13,7.12,25.55,28.63,2
175,9.85,23.49,8.67,7.52,27.55,26.70,2
177,9.77,23.49,9.19,7.90,29.55,28.34,2
179,11.31,23.49,10.07,8.75,31.55,26.00,2
181,11.50,23.49,10.18,8.60,33.55,25.08,2
183,11.67,24.19,11.18,9.60,35.55,18.47,1
185,14.85,34.91,12.18,10.61,37.55,16.83,1
187,20.30,48.25,12.61,10.88,39.55,20.63,1
189,20.01,51.67,13.71,12.00,41.55,25.39,1
191,19.80,61.62,14.17,12.31,43.55,26.56,1
193,21.28,67.56,12.61,10.02,45.55,26.27,1
195,21.98,69.29,12.19,9.19,47.55,27.80,1
197,24.18,72.59,13.30,10.34,49.55,27.44,1
199,26.57,82.25,14.14,11.12,51.55,23.94,1
201,27.83,85.26,14.96,11.89,53.55,22.84,1
203,13.07,30.36,14.85,11.46,55.55,20.44,1
205,15.88,30.30,15.93,12.57,57.55,18.21,1
207,16.93,30.30,16.87,13.49,59.55,20.38,1
209,19.35,30.30,18.05,14.73,61.55,20.65,1
211,19.76,31.28,19.48,16.28,63.55,21.91,1
213,19.76,31.28,20.67,17.53,65.55,19.90,2
215,21.09,36.62,21.16,17.86,67.55,23.95,2
217,22.51,37.26,20.69,16.97,69.55,24.04,2
219,23.20,38.38,21.80,18.12,71.55,24.57,2
221,26.06,44.14,22.87,19.20,73.55,24.60,2
223,21.09,32.73,21.83,17.48,75.55,22.69,2
225,15.28,34.11,21.54,16.68,77.55,20.58,2
227,18.75,36.82,20.90,15.42,79.55,18.07,2
229,20.27,42.25,19.50,13.19,81.55,17.65,2
231,21.44,42.08,20.96,14.64,83.55,17.81,2
233,22.83,42.08,22.61,16.34,85.55,14.89,1
235,25.03,42.08,24.28,18.05,87.55,16.24,1
237,29.95,42.08,24.41,17.79,89.55,17.29,1
239,33.54,42.30,25.29,18.36,91.55,15.61,1
241,34.27,42.24,26.71,19.63,93.55,17.29,1
243,23.83,30.13,24.97,16.82,95.55,19.15,8
245,19.48,32.87,26.47,18.18,97.55,21.27,8
247,20.96,35.76,27.68,19.16,99.55,18.82,8
249,24.63,38.47,27.04,19.74,101.55,16.65,8
251,29.20,41.36,26.72,18.90,103.55,15.43,8
253,26.42,37.03,27.91,20.00,105.55,13.40,1
255,19.62,37.78,27.70,19.30,107.55,12.45,1
257,23.74,47.15,29.30,20.92,109.55,10.36,1
259,27.98,55.34,30.70,22.29,111.55,12.30,1
261,31.16,55.37,30.64,21.79,113.55,14.36,1
263,31.06,55.37,31.54,22.52,115.55,12.94,6
265,30.99,55.11,32.16,22.88,117.55,10.79,6
267,30.87,53.49,33.82,24.59,119.55,12.60,6
269,24.67,30.47,32.94,25.21,121.55,13.01,6
271,24.92,34.11,29.08,21.16,123.55,16.43,6
273,19.18,28.73,23.14,18.23,125.55,20.37,2
275,19.23,30.76,23.98,19.02,127.55,23.02,2
277,20.64,36.40,24.55,19.40,129.55,22.63,2
279,20.59,36.21,24.83,19.33,131.55,22.48,2
281,16.58,36.21,25.44,19.69,133.55,20.61,2
283,14.76,36.21,26.22,20.27,135.55,18.68,1
285,16.20,41.94,25.14,18.45,137.55,17.91,1
287,17.90,42.65,26.64,19.95,139.55,16.59,1
289,19.89,42.65,27.46,20.58,141.55,16.23,1
291,21.38,42.65,28.52,21.50,143.55,17.99,1
293,19.45,29.52,29.92,22.88,145.55,17.16,2
295,14.46,18.55,29.70,22.17,147.55,13.93,2
297,16.63,25.00,27.40,18.78,149.55,13.06,2
299,17.76,31.76,28.90,20.28,151.55,12.94,2
301,18.56,39.31,30.23,21.56,153.55,17.36,2
303,16.68,31.87,29.79,20.57,155.55,20.97,3
305,10.07,17.44,30.70,21.30,157.55,23.34,3
307,10.53,17.42,32.23,22.85,159.55,23.17,3
309,11.40,17.42,26.81,21.53,142.52,23.79,3
311,14.25,17.42,25.14,21.81,112.19,20.60,3
313,15.48,17.42,17.13,19.38,54.68,16.57,2
315,16.71,17.84,18.53,20.98,56.68,13.39,2
317,18.64,22.03,20.03,22.62,58.68,15.00,2
319,22.19,25.64,20.51,22.95,60.68,17.05,2
321,13.92,23.85,19.82,21.78,62.68,18.27,2
323,13.22,23.85,18.64,19.98,64.68,19.54,1
325,13.67,23.85,18.70,19.66,66.68,23.46,1
327,14.59,23.85,19.30,20.01,68.68,28.63,1
329,15.62,28.39,15.60,14.81,58.96,29.94,1
331,8.74,19.03,14.14,12.52,54.98,30.01,1
333,4.31,6.69,10.62,7.55,56.98,28.89,2
335,5.76,11.88,9.75,6.01,58.98,32.65,2
337,8.20,16.71,10.92,7.08,60.98,33.15,2
339,8.19,11.70,10.38,5.97,62.98,32.73,2
341,8.46,11.74,10.74,6.00,64.98,29.98,2
343,9.20,14.51,10.86,5.72,66.98,30.90,5
345,9.86,17.14,11.56,6.17,68.98,30.48,5
347,11.10,19.86,12.41,6.69,70.98,30.57,5
349,14.31,25.95,12.40,6.41,72.98,30.29,5
351,14.84,24.15,13.03,6.66,74.98,28.92,5
353,9.76,17.65,13.26,6.66,76.98,26.48,4
355,10.19,17.99,13.58,6.65,78.98,26.60,4
357,11.36,17.96,14.62,7.51,80.98,28.41,4
359,9.35,16.21,9.13,5.72,44.84,29.04,4
361,9.29,17.95,9.14,6.42,46.84,25.75,4
363,10.88,17.95,,,,23.64,2
365,12.95,17.95,,,,24.25,2
367,12.34,21.22,,,,22.32,2
369,10.39,30.23,,,,25.37,2
371,11.83,35.98,,,,24.16,2
373,13.40,42.26,,,,22.06,1
375,14.70,42.31,,,,23.64,1
377,16.39,48.71,,,,24.08,1
379,19.11,54.65,,,,23.18,1
381,19.56,54.58,,,,22.76,1
383,20.70,54.58,,,,25.49,1
385,18.80,40.66,,,,29.12,1
387,9.87,18.08,,,,30.96,1
389,9.87,18.08,,,,33.20,1
391,11.20,23.38,,,,31.97,1
393,11.45,24.39,,,,27.50,2
395,11.45,24.39,,,,25.30,2
397,12.59,27.70,,,,22.47,2
399,18.78,31.27,,,,22.77,2
401,20.59,36.46,,,,22.87,2
403,18.10,37.56,,,,24.04,5
405,19.05,41.39,,,,24.88,5
407,19.04,41.32,,,,19.86,5
409,21.13,43.13,,,,17.55,5
411,19.44,47.98,,,,15.36,5
413,24.00,50.72,,,,14.64,2
415,27.22,54.46,,,,14.70,2
417,29.25,54.41,,,,17.77,2
419,30.43,54.41,,,,19.65,2
421,27.42,54.41,,,,20.63,2
423,21.02,54.41,,,,20.43,2
425,20.64,54.41,,,,18.16,2
427,21.56,58.34,,,,22.22,2
429,23.50,66.11,,,,22.88,2
431,23.67,66.80,,,,22.01,2
433,24.42,66.80,,,,19.79,1
435,28.88,74.10,,,,19.11,1
437,30.64,76.35,,,,19.66,1
439,32.66,80.52,,,,18.04,1
441,33.74,80.46,,,,18.89,1
443,35.30,80.46,,,,18.92,2
445,37.44,80.46,,,,16.81,2
447,38.71,80.46,,,,17.55,2
449,39.24,80.09,,,,19.81,2
451,29.07,50.82,,,,19.69,2
453,27.51,52.24,,,,19.29,1
455,29.60,50.71,,,,19.63,1
457,27.71,42.37,,,,18.89,1
459,26.35,51.65,,,,16.85,1
461,30.16,65.93,,,,15.38,1
463,33.75,67.99,,,,11.80,2
465,38.75,71.81,,,,10.48,2
467,43.64,79.23,,,,11.51,2
469,49.41,91.61,,,,14.30,2
471,51.53,98.43,,,,15.52,2
473,47.12,99.18,,,,17.64,1
475,46.29,97.62,,,,15.75,1
477,44.72,89.37,,,,16.11,1
479,30.03,49.86,,,,16.57,1
481,27.78,56.10,,,,15.40,1
483,32.59,69.11,,,,12.18,2
485,38.97,83.49,,,,8.60,2
487,42.03,88.64,,,,7.24,2
489,50.40,89.27,,,,8.99,2
491,52.27,96.65,,,,11.27,2
493,53.78,101.05,,,,13.63,7
495,53.85,101.33,,,,15.39,7
497,54.64,105.00,,,,17.24,7
499,42.30,71.03,,,,18.64,7
501,33.71,65.68,,,,16.76,7
501,33.71,65.68,,,,16.76,1
