time,value
5,0.03
9,0.02
13,0.02
17,0.01
21,0.02
25,0.02
29,0.04
33,0.03
37,0.04
41,0.04
45,0.03
49,0.02
53,0.03
57,0.03
61,0.04
65,0.05
69,0.04
73,0.08
77,0.12
81,0.13
85,0.16
89,0.10
93,0.19
97,0.20
101,0.17
105,0.17
109,0.15
113,0.11
117,0.12
121,0.08
125,0.14
129,0.16
133,0.16
137,0.08
141,0.11
145,0.14
149,0.14
153,0.15
157,0.10
161,0.16
165,0.14
169,0.20
173,0.20
177,0.19
181,0.10
185,0.16
189,0.18
193,0.12
197,0.22
201,0.10
205,0.25
209,0.26
213,0.27
217,0.14
221,0.25
225,0.30
229,0.21
233,0.12
237,0.17
241,0.23
245,0.23
249,0.22
253,0.19
257,0.11
261,0.21
265,0.21
269,0.24
273,0.16
277,0.11
281,0.14
285,0.17
289,0.09
293,0.15
297,0.15
301,0.13
305,0.06
309,0.16
313,0.10
317,0.15
321,0.08
325,0.13
329,0.12
333,0.12
337,0.15
341,0.18
345,0.19
349,0.11
353,0.22
357,0.20
361,0.24
365,0.20
369,0.12
373,0.16
377,0.07
381,0.19
385,0.19
389,0.34
393,0.13
397,0.25
401,0.13
405,0.23
409,0.23
413,0.37
417,0.14
421,0.20
425,0.22
429,0.20
433,0.20
437,0.09
441,0.13
445,0.10
449,0.15
453,0.26
457,0.11
461,0.20
465,0.17
469,0.22
473,0.14
477,0.21
481,0.22
485,0.13
489,0.22
493,0.22
497,0.11
501,0.25
505,0.20
509,0.21
513,0.19
517,0.13
521,0.17
525,0.17
529,0.17
533,0.10
537,0.20
541,0.06
545,0.15
549,0.16
553,0.10
557,0.21
561,0.13
565,0.20
569,0.11
573,0.21
577,0.22
581,0.16
585,0.12
589,0.22
593,0.08
597,0.16
601,0.24
605,0.17
609,0.21
613,0.18
617,0.13
621,0.19
625,0.11
629,0.12
633,0.10
637,0.10
641,0.19
645,0.18
649,0.17
653,0.09
657,0.24
661,0.39
665,0.17
669,0.19
673,0.18
677,0.17
681,0.20
685,0.11
689,0.20
693,0.13
697,0.19
701,0.13
705,0.16
709,0.34
713,0.17
717,0.27
721,0.24
725,0.22
729,0.16
733,0.30
737,0.25
741,0.23
745,0.39
749,0.16
753,0.28
757,0.18
761,0.29
765,0.32
769,0.30
773,0.27
777,0.11
781,0.21
785,0.23
789,0.31
793,0.13
797,0.30
801,0.30
805,0.28
809,0.13
813,0.25
817,0.20
821,0.24
825,0.14
829,0.30
833,0.20
837,0.22
841,0.17
845,0.23
849,0.24
853,0.25
857,0.24
861,0.19
865,0.24
869,0.15
873,0.26
877,0.13
881,0.18
885,0.12
889,0.21
893,0.19
897,0.13
901,0.21
905,0.12
909,0.23
913,0.22
917,0.19
921,0.12
925,0.25
929,0.22
933,0.28
937,0.14
941,0.27
945,0.20
949,0.32
953,0.21
957,0.22
961,0.26
965,0.14
969,0.24
973,0.41
977,0.27
981,0.37
985,0.38
989,0.28
993,0.40
997,0.22
