time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,43.57,0.00,1
3,0.00,0.00,0.00,0.00,51.35,0.00,1
5,0.00,0.00,0.00,0.00,60.42,0.00,1
7,0.00,0.00,0.00,0.00,61.06,0.00,1
9,0.00,0.00,0.00,0.00,61.17,0.00,1
11,0.00,0.00,0.00,0.00,59.22,0.00,1
13,0.00,0.00,0.00,0.00,52.87,0.00,1
15,0.00,0.00,0.00,0.00,43.28,0.00,1
17,0.30,1.21,0.33,1.84,36.76,0.00,1
19,2.09,5.47,0.83,3.84,29.44,0.00,1
21,2.66,5.41,1.33,5.84,31.04,0.00,3
23,5.63,11.34,1.98,7.84,31.73,0.00,3
25,5.76,12.06,2.78,9.84,32.06,0.00,3
27,5.76,12.06,3.61,11.84,30.72,1.00,3
29,5.76,12.06,4.42,13.84,30.04,1.00,3
31,6.30,14.23,4.76,15.84,29.21,0.00,3
33,8.72,18.74,5.60,17.84,27.12,0.00,3
35,8.82,18.67,6.53,19.84,23.89,1.00,3
37,10.75,18.67,7.47,21.84,22.14,1.00,3
39,11.70,18.67,8.59,23.84,21.31,1.00,3
41,11.67,18.67,9.47,25.84,20.03,1.00,3
43,11.67,18.67,10.45,27.84,18.38,1.00,2
45,13.20,18.67,11.41,29.84,16.82,0.00,2
47,14.50,23.48,12.41,31.84,20.20,0.00,2
49,16.02,29.57,13.41,33.84,22.69,2.00,2
51,13.05,29.30,13.02,35.84,22.29,2.00,2
53,8.70,16.56,9.66,37.84,18.31,2.00,2
55,10.96,16.96,8.28,39.84,16.29,1.00,4
57,13.19,23.86,9.14,41.84,16.61,1.00,4
59,14.54,24.01,9.12,43.84,20.81,0.00,4
61,13.24,23.81,9.95,45.84,21.78,2.00,4
63,12.93,23.81,8.85,34.10,23.69,1.00,4
65,9.01,23.81,8.48,35.39,23.59,1.00,4
67,8.98,23.81,8.40,37.39,23.55,1.00,1
69,9.14,24.45,8.01,39.39,22.33,0.00,1
71,10.42,29.60,8.74,41.39,24.26,0.00,1
73,10.71,29.44,9.57,43.39,26.24,2.00,1
75,12.04,29.44,8.11,41.72,26.39,2.00,1
77,9.80,18.06,6.38,24.40,22.93,1.00,1
79,9.73,18.06,7.27,25.18,18.76,1.00,1
81,11.05,18.06,6.35,27.18,16.64,1.00,1
83,13.02,23.78,6.29,29.18,20.22,0.00,1
85,15.12,27.34,7.12,31.18,21.87,0.00,1
87,16.18,29.95,8.03,33.18,23.30,0.00,3
89,17.65,29.93,9.03,35.18,25.54,0.00,3
91,17.60,29.93,10.03,37.18,28.93,1.00,3
93,17.96,29.93,9.66,39.18,29.38,2.00,3
95,14.71,29.92,8.84,30.05,27.92,2.00,3
97,8.87,12.49,8.50,24.62,25.93,2.00,3
99,8.05,16.54,7.63,25.66,25.43,1.00,3
101,10.16,19.49,8.58,27.66,24.78,1.00,3
103,11.89,19.30,8.79,29.66,24.70,2.00,2
105,11.90,19.30,9.64,31.66,23.02,0.00,2
107,14.14,24.62,10.97,33.66,23.67,1.00,2
109,18.23,32.01,11.95,35.66,23.95,2.00,2
111,19.68,31.44,11.75,37.66,22.95,2.00,2
113,17.84,30.13,10.90,39.66,21.66,1.00,2
115,20.10,30.13,11.51,41.66,17.18,2.00,4
117,22.58,30.13,11.25,43.66,16.14,0.00,4
119,23.23,32.75,12.37,45.66,15.89,0.00,4
121,26.49,45.80,13.62,47.66,14.81,2.00,4
123,26.02,50.00,13.22,39.83,13.58,2.00,4
125,26.73,49.94,12.07,29.02,13.74,2.00,4
127,26.53,49.88,10.99,31.02,14.16,2.00,4
129,16.90,30.50,11.60,33.02,12.09,1.00,1
131,14.85,30.50,11.82,35.02,15.01,1.00,1
133,17.34,38.87,12.91,37.02,16.89,1.00,1
135,18.89,42.47,13.82,39.02,18.01,2.00,1
137,21.27,42.40,13.02,29.70,21.19,2.00,1
139,17.69,42.39,13.46,30.40,26.25,2.00,1
141,12.22,23.03,13.99,32.40,26.11,2.00,1
143,10.34,18.63,13.58,34.40,27.06,2.00,3
145,11.25,22.28,13.15,36.40,21.93,3.00,3
147,11.92,24.93,12.88,38.40,21.51,3.00,3
149,11.15,24.92,8.74,40.40,22.72,2.00,3
151,9.73,23.33,8.57,39.94,22.63,2.00,3
153,5.21,11.94,4.87,30.45,25.91,1.00,2
155,6.08,12.38,5.60,32.45,29.61,1.00,2
157,7.06,15.88,5.49,34.45,32.86,0.00,2
159,9.52,18.70,6.47,36.45,35.09,2.00,2
161,7.42,18.69,5.77,38.45,36.65,2.00,2
163,7.54,18.69,4.84,40.45,36.97,0.00,4
165,8.51,18.69,5.51,42.45,31.99,0.00,4
167,8.46,18.69,6.37,44.45,32.52,1.00,4
169,9.19,18.67,7.27,46.45,28.98,1.00,4
171,8.06,17.70,7.76,40.19,25.83,2.00,4
173,8.32,17.55,7.05,20.00,24.99,2.00,4
175,8.26,17.55,6.44,22.00,25.63,1.00,4
177,9.30,17.75,7.57,24.00,27.57,1.00,4
179,10.74,21.72,8.39,26.00,26.89,0.00,1
181,11.10,23.19,9.39,28.00,26.42,0.00,1
183,13.77,30.45,10.39,30.00,28.40,0.00,1
185,14.65,31.55,11.39,32.00,26.77,2.00,1
187,13.30,31.36,9.95,29.72,25.52,2.00,1
189,12.29,23.19,10.17,31.72,23.39,2.00,3
191,16.20,23.19,10.52,33.72,19.95,1.00,3
193,18.82,25.33,11.91,35.72,16.28,1.00,3
195,18.61,25.12,12.61,37.72,12.64,2.00,3
197,19.49,29.98,12.54,31.38,8.73,2.00,3
199,20.89,36.74,12.53,32.12,9.01,1.00,2
201,22.42,41.17,13.50,34.12,6.01,1.00,2
203,26.29,50.45,13.31,36.12,10.11,0.00,2
205,26.27,50.52,14.97,38.12,15.98,2.00,2
207,26.21,50.52,12.90,21.38,21.85,2.00,2
209,23.04,50.52,12.80,23.38,23.29,2.00,4
211,24.61,50.49,11.77,25.38,23.14,2.00,4
213,24.29,48.79,11.50,27.38,24.30,0.00,4
215,18.76,28.88,12.82,29.38,25.55,1.00,4
217,12.55,24.40,14.13,29.53,22.91,2.00,4
219,15.07,24.40,12.70,27.91,19.78,0.00,4
221,17.95,24.40,13.87,29.91,17.71,0.00,1
223,18.12,24.40,15.14,31.91,14.86,0.00,1
225,19.38,24.40,16.54,33.91,15.73,0.00,1
227,20.74,29.24,18.04,35.91,16.26,2.00,1
229,20.66,30.61,14.45,35.21,15.71,2.00,1
231,18.98,30.61,12.81,35.29,16.36,2.00,3
233,19.25,30.61,12.70,37.09,15.83,2.00,3
235,19.17,30.61,11.02,39.09,16.45,0.00,3
237,18.44,30.61,12.19,41.09,15.55,2.00,3
239,19.67,30.61,9.69,43.09,17.69,1.00,3
241,17.40,30.61,10.87,45.09,19.04,1.00,3
243,18.67,30.61,12.06,47.09,19.44,1.00,2
245,19.43,30.61,12.17,49.09,18.38,1.00,2
247,19.42,30.61,13.12,51.09,15.07,1.00,2
249,19.42,30.61,14.22,53.09,14.95,2.00,2
251,17.05,30.60,15.21,53.74,14.67,2.00,2
253,15.32,28.91,14.45,52.75,16.70,2.00,4
255,16.04,29.86,13.72,53.63,20.22,1.00,4
257,16.96,29.86,13.01,32.90,22.66,0.00,4
259,16.18,29.86,14.34,34.90,22.43,2.00,4
261,15.40,29.86,13.67,35.10,21.50,1.00,4
263,16.18,29.86,12.94,37.10,17.04,1.00,4
265,16.47,29.86,13.40,39.10,10.67,0.00,1
267,18.80,29.86,14.90,41.10,5.68,0.00,1
269,21.79,29.86,16.40,43.10,5.48,0.00,1
271,25.47,35.39,17.90,45.10,6.88,2.00,1
273,27.06,36.46,18.26,47.10,11.54,2.00,1
275,26.43,36.37,18.73,49.10,13.14,2.00,3
277,20.42,35.77,19.49,51.10,14.06,2.00,3
279,20.10,35.77,17.51,53.10,17.62,1.00,3
281,19.17,35.77,17.56,55.10,20.70,3.00,3
283,17.92,35.77,14.16,57.10,18.75,2.00,3
285,13.02,35.77,13.60,59.10,18.37,1.00,3
287,13.01,35.77,13.86,61.10,14.88,1.00,3
289,15.14,35.77,13.14,63.10,11.03,0.00,2
291,16.12,35.77,14.14,65.10,10.60,0.00,2
293,16.09,35.77,15.14,67.10,10.67,0.00,2
295,15.97,35.77,16.14,69.10,16.94,2.00,2
297,15.97,35.77,12.21,44.90,19.92,1.00,4
299,15.92,35.59,11.75,39.74,19.48,1.00,4
301,15.71,32.68,9.20,33.40,20.92,0.00,4
303,14.66,30.43,10.03,35.40,24.12,2.00,4
305,14.56,30.43,7.82,37.40,26.02,1.00,4
307,11.71,22.03,8.57,39.40,26.66,1.00,4
309,11.73,19.68,9.17,41.40,30.42,1.00,1
311,13.03,17.65,9.66,43.40,30.49,1.00,1
313,13.99,17.45,10.05,45.40,31.24,0.00,1
315,13.98,17.43,11.22,47.40,28.29,1.00,1
317,11.29,17.26,11.14,49.40,26.22,1.00,1
319,14.13,23.19,12.21,51.40,24.28,1.00,3
321,16.82,30.15,10.82,53.40,22.20,0.00,3
323,17.76,30.21,12.20,55.40,19.89,1.00,3
325,17.62,30.21,13.54,57.40,17.00,2.00,3
327,16.81,30.21,13.81,59.40,15.10,2.00,3
329,18.32,30.21,13.10,61.40,13.08,2.00,3
331,20.05,30.21,14.03,63.40,10.21,1.00,3
333,22.14,34.10,15.10,65.40,12.33,1.00,2
335,23.95,36.89,16.08,67.40,12.80,0.00,2
337,24.82,36.88,17.40,69.40,14.84,1.00,2
339,25.31,36.88,18.41,71.40,17.91,2.00,2
341,25.31,36.88,18.63,72.40,18.65,2.00,4
343,23.61,37.06,16.96,71.94,16.59,2.00,4
345,22.48,40.87,13.79,36.58,14.99,1.00,4
347,17.48,45.65,14.60,38.58,12.47,2.00,4
349,19.50,47.90,14.59,31.54,12.51,3.00,4
351,22.22,47.89,10.21,33.54,14.81,1.00,1
353,23.79,47.83,11.10,35.54,19.60,0.00,1
355,26.48,46.03,12.44,37.54,22.45,0.00,1
357,26.00,43.35,13.77,39.54,26.56,2.00,1
359,22.75,40.73,13.93,41.54,25.85,2.00,1
361,21.25,37.21,13.65,43.54,25.61,2.00,3
363,14.13,23.95,11.54,45.54,23.54,1.00,3
365,14.59,30.73,12.05,47.54,22.63,0.00,3
367,15.71,35.64,13.21,49.54,19.74,2.00,3
369,22.50,35.55,12.18,51.54,15.52,0.00,3
371,23.13,35.55,13.26,53.54,13.15,1.00,3
373,24.22,35.55,14.18,55.54,12.66,0.00,3
375,25.08,39.01,15.18,57.54,11.88,0.00,3
377,25.83,42.03,16.24,59.54,9.86,1.00,2
379,25.83,42.01,17.28,61.54,8.12,1.00,2
381,25.83,42.01,18.18,63.54,9.13,0.00,2
383,27.26,42.01,19.30,65.54,8.44,2.00,2
385,27.35,42.01,19.88,66.51,10.99,2.00,2
387,23.74,42.01,18.81,55.80,15.61,2.00,2
389,16.28,29.06,15.87,45.75,18.36,2.00,4
391,16.62,30.44,,,19.25,2.00,4
393,16.83,30.21,,,21.10,0.00,4
395,17.78,30.21,,,24.32,2.00,4
397,17.76,30.21,,,25.38,1.00,4
399,13.91,24.89,,,22.57,1.00,1
401,12.95,24.89,,,15.32,1.00,1
403,14.42,24.89,,,14.66,0.00,1
405,15.26,27.52,,,15.49,2.00,1
407,18.93,37.55,,,15.94,2.00,1
409,17.16,41.10,,,17.09,2.00,3
411,17.88,43.97,,,16.13,2.00,3
413,16.51,34.56,,,17.73,0.00,3
415,9.60,10.96,,,23.91,2.00,3
417,9.81,12.04,,,24.65,2.00,3
419,12.26,21.85,,,28.49,1.00,3
421,13.00,24.80,,,27.17,0.00,3
423,13.01,24.78,,,26.35,0.00,2
425,13.09,25.12,,,25.53,0.00,2
427,14.62,31.26,,,23.39,0.00,2
429,17.78,40.43,,,20.44,2.00,2
431,16.40,42.17,,,18.20,2.00,4
433,17.64,42.17,,,15.80,2.00,4
435,17.98,44.05,,,14.02,0.00,4
437,17.81,47.87,,,12.25,2.00,4
439,18.09,47.79,,,17.02,1.00,4
441,18.02,47.79,,,17.27,0.00,1
443,18.02,47.79,,,17.22,0.00,1
445,18.12,47.79,,,16.10,0.00,1
447,19.39,47.79,,,15.52,2.00,1
449,21.72,47.79,,,18.81,2.00,3
451,23.23,47.79,,,17.78,2.00,3
453,23.17,47.62,,,15.62,1.00,3
455,24.28,46.58,,,17.08,2.00,3
457,17.53,36.02,,,15.29,3.00,3
459,14.74,24.94,,,12.12,1.00,2
461,16.11,24.73,,,8.13,0.00,2
463,17.95,27.89,,,9.19,0.00,2
465,18.82,27.80,,,8.76,2.00,2
467,15.69,27.80,,,8.01,1.00,2
469,15.71,27.80,,,9.28,2.00,4
471,15.71,27.80,,,17.41,0.00,4
473,15.69,27.80,,,22.95,0.00,4
475,14.51,27.80,,,28.40,2.00,4
477,13.78,27.80,,,30.78,1.00,4
479,9.02,27.80,,,29.32,1.00,4
481,9.54,27.80,,,24.00,1.00,4
483,10.47,27.80,,,22.86,0.00,1
485,12.11,30.53,,,23.23,0.00,1
487,17.10,40.18,,,22.13,0.00,1
489,16.75,40.94,,,20.39,2.00,1
491,15.07,40.94,,,20.69,2.00,3
493,18.77,40.92,,,17.27,1.00,3
495,19.68,39.32,,,15.04,0.00,3
497,15.41,27.50,,,13.22,2.00,3
499,12.81,23.60,,,12.30,0.00,3
501,15.36,23.60,,,9.74,0.00,3
