time,calc_time
1.00,0.19
9.00,0.09
19.00,0.10
29.00,0.08
39.00,0.10
49.00,0.09
59.00,0.10
69.00,0.10
79.00,0.09
89.00,0.09
99.00,0.13
109.00,0.08
119.00,0.08
129.00,0.09
139.00,0.08
149.00,0.08
159.00,0.09
169.00,0.09
179.00,0.10
189.00,0.10
199.00,0.09
209.00,0.10
219.00,0.07
229.00,0.08
239.00,0.10
249.00,0.09
259.00,0.10
269.00,0.43
279.00,0.08
289.00,0.09
299.00,0.09
309.00,0.10
319.00,0.07
329.00,0.09
339.00,0.08
349.00,0.08
359.00,0.09
369.00,0.09
379.00,0.11
389.00,0.09
399.00,0.09
409.00,0.08
419.00,0.09
429.00,0.09
439.00,0.09
449.00,0.10
459.00,0.10
469.00,0.09
479.00,0.07
489.00,0.10
499.00,0.09
509.00,0.10
519.00,0.10
529.00,0.09
539.00,0.08
549.00,0.09
559.00,0.11
569.00,0.09
579.00,0.09
589.00,0.09
599.00,0.09
609.00,0.09
619.00,0.08
629.00,0.09
639.00,0.09
649.00,0.10
659.00,0.08
669.00,0.39
679.00,0.10
689.00,0.10
699.00,0.08
709.00,0.09
719.00,0.08
729.00,0.10
739.00,0.10
749.00,0.09
759.00,0.07
769.00,0.11
779.00,0.09
789.00,0.09
799.00,0.08
809.00,0.09
819.00,0.08
829.00,0.09
839.00,0.10
849.00,0.09
859.00,0.10
869.00,0.09
879.00,0.10
889.00,0.09
899.00,0.08
909.00,0.11
919.00,0.09
929.00,0.10
939.00,0.09
949.00,0.10
959.00,0.09
969.00,0.10
979.00,0.11
989.00,0.10
999.00,0.09
