time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,43.65,0.00,0,
3,0.00,0.00,0.00,0.00,51.05,0.00,8,
5,0.00,0.00,0.00,0.00,55.60,0.00,8,
7,0.00,0.00,0.00,0.00,59.63,0.00,8,
9,0.00,0.00,0.00,0.00,61.71,0.00,8,4.00
11,0.00,0.00,0.00,0.00,60.47,0.00,8,
13,0.00,0.00,0.00,0.00,55.77,0.00,7,
15,0.00,0.00,0.00,0.00,50.13,0.00,7,
17,0.37,1.50,0.32,1.81,44.44,0.00,7,
19,2.08,5.44,0.87,3.81,40.14,1.00,7,0.88
21,2.65,5.40,1.45,5.81,34.14,1.00,7,
23,5.63,11.31,1.97,7.81,30.54,0.00,8,
25,6.03,12.06,2.82,9.81,27.62,0.00,8,
27,8.54,10.97,3.87,11.81,25.19,2.00,8,
29,7.05,11.66,3.12,13.06,27.47,2.00,8,1.47
31,8.55,11.64,3.35,15.06,28.36,1.00,8,
33,9.34,14.04,3.98,17.06,30.31,0.00,3,
35,9.82,15.95,4.81,19.06,29.77,0.00,3,
37,8.97,15.91,5.64,21.06,30.29,2.00,3,
39,9.02,19.71,6.05,23.06,29.05,2.00,3,1.89
41,10.07,23.88,6.01,25.06,27.45,2.00,3,
43,11.37,23.81,5.74,27.06,21.03,1.00,5,
45,14.42,25.08,6.12,29.06,17.22,0.00,5,
47,16.01,29.56,7.30,31.06,19.37,1.00,5,
49,16.21,29.43,8.54,33.06,22.87,1.00,5,1.65
51,13.40,17.47,8.94,35.06,22.84,2.00,5,
53,9.78,17.47,9.87,37.06,20.49,2.00,7,
55,9.92,17.47,9.79,39.06,25.42,0.00,7,
57,11.71,17.47,11.12,41.06,27.14,2.00,7,
59,10.17,17.47,10.95,43.06,27.07,2.00,7,1.70
61,10.17,17.47,9.52,45.06,27.17,0.00,7,
63,10.17,17.47,10.86,47.06,27.98,1.00,5,
65,12.13,19.03,11.95,49.06,28.38,2.00,5,
67,13.33,23.83,11.21,51.06,27.45,1.00,5,
69,13.74,25.47,12.11,53.06,24.60,2.00,5,1.47
71,16.85,31.29,11.98,55.06,22.12,2.00,5,
73,15.81,17.48,12.51,57.06,21.70,1.00,8,
75,12.22,18.61,13.59,59.06,23.76,0.00,8,
77,15.82,24.52,14.92,61.06,22.21,2.00,8,
79,15.30,24.29,15.33,63.06,19.39,2.00,8,1.13
81,13.50,24.29,12.34,65.06,18.33,2.00,8,
83,16.52,24.31,12.54,67.06,17.34,0.00,7,
85,18.17,29.06,13.65,69.06,18.53,0.00,7,
87,20.14,29.20,14.81,71.06,20.64,2.00,7,
89,21.61,29.77,15.61,73.06,22.80,2.00,7,1.44
91,19.54,29.71,16.16,75.06,24.00,2.00,7,
93,16.34,31.48,16.74,77.06,22.33,2.00,6,
95,16.81,31.48,16.39,79.06,21.92,0.00,6,
97,19.37,32.16,17.72,81.06,21.97,2.00,6,
99,27.31,45.54,17.05,79.49,21.00,2.00,6,1.32
101,30.39,45.97,15.65,59.64,20.43,2.00,6,
103,30.49,44.48,12.62,35.98,18.15,1.00,7,
105,22.19,50.13,13.80,37.98,16.29,0.00,7,
107,27.67,58.72,15.30,39.98,15.45,2.00,7,
109,29.66,60.53,16.24,41.98,15.68,2.00,7,1.22
111,27.98,69.88,17.29,43.98,15.31,2.00,7,
113,32.00,79.51,17.57,45.98,13.37,2.00,8,
115,33.55,85.79,18.05,47.98,13.93,0.00,8,
117,34.54,85.68,19.72,49.98,12.65,2.00,8,
119,36.18,86.44,18.53,51.98,12.41,2.00,8,1.22
121,36.81,96.09,18.60,53.98,12.42,2.00,8,
123,38.78,98.36,19.69,55.98,12.57,2.00,1,
125,38.77,98.34,19.82,57.98,11.91,0.00,1,
127,40.30,98.34,21.48,59.98,11.94,2.00,1,
129,45.32,98.34,23.00,61.98,12.15,2.00,1,1.98
131,49.09,98.34,23.74,63.98,13.32,2.00,1,
133,52.85,98.34,24.25,65.98,16.79,2.00,1,
135,55.05,98.34,23.56,67.98,16.54,3.00,1,
137,41.74,100.93,23.63,69.98,13.84,1.00,1,
139,43.58,105.25,24.66,71.98,13.67,1.00,1,1.84
141,48.18,113.35,25.75,73.98,15.65,0.00,1,
143,51.60,126.48,27.25,75.98,15.09,2.00,3,
145,52.43,129.82,28.16,77.98,12.87,0.00,3,
147,54.59,136.45,29.99,79.98,11.21,2.00,3,
149,60.81,145.86,30.64,79.53,10.33,2.00,3,1.01
151,60.62,149.37,29.84,61.86,10.44,2.00,3,
153,59.95,149.34,30.92,63.86,11.98,2.00,5,
155,60.37,149.22,30.63,65.86,13.14,1.00,5,
157,60.27,142.50,32.16,67.86,13.02,0.00,5,
159,37.89,52.19,33.99,69.86,13.20,1.00,5,1.04
161,41.49,59.29,33.61,71.86,13.77,1.00,5,
163,44.25,65.26,35.34,73.86,11.41,1.00,4,
165,46.62,72.42,36.62,75.86,11.03,1.00,4,
167,52.14,79.95,34.82,77.86,8.66,2.00,4,
169,56.09,83.77,34.13,79.86,7.73,1.00,4,0.54
171,55.51,90.89,35.63,81.86,9.77,1.00,4,
173,55.43,93.27,36.56,83.86,11.94,1.00,3,
175,58.41,90.59,36.20,85.86,14.23,0.00,3,
177,42.55,87.07,37.87,87.86,16.67,2.00,3,
179,43.04,87.04,37.87,89.86,17.57,2.00,3,0.98
181,44.04,87.04,39.15,91.86,17.76,2.00,3,
183,45.54,87.04,39.51,93.86,16.29,2.00,2,
185,49.61,87.81,38.70,95.86,13.77,0.00,2,
187,54.86,99.19,40.37,97.86,12.80,2.00,2,
189,61.15,106.94,40.86,91.97,11.42,2.00,2,1.16
191,66.65,108.15,40.79,87.77,8.91,2.00,2,
193,72.32,116.40,36.82,73.05,6.92,0.00,1,
195,78.31,127.75,38.65,75.05,6.04,0.00,1,
197,83.98,137.73,40.49,77.05,6.34,2.00,1,
199,86.22,137.52,41.67,79.05,7.30,2.00,1,0.68
201,89.03,137.52,42.95,81.05,6.90,2.00,1,
203,91.68,142.57,43.00,83.05,8.13,2.00,1,
205,94.50,154.03,39.12,85.05,8.57,2.00,1,
207,91.16,156.45,39.70,87.05,8.58,1.00,1,
209,86.25,163.21,41.49,89.05,7.34,2.00,1,0.93
211,79.39,168.73,41.12,91.05,8.67,0.00,1,
213,73.76,168.66,43.12,93.05,10.01,0.00,7,
215,75.93,168.66,45.12,95.05,11.23,2.00,7,
217,80.88,168.66,44.34,94.03,12.28,2.00,7,
219,81.95,168.66,45.46,96.03,11.74,2.00,7,0.96
221,84.78,169.43,46.46,98.03,10.74,0.00,7,
223,92.09,179.57,48.46,100.03,10.08,2.00,6,
225,96.91,188.52,49.66,102.03,9.15,0.00,6,
227,100.55,202.00,51.66,104.03,8.70,3.00,6,
229,104.56,202.45,46.85,76.91,9.43,2.00,6,0.79
231,108.09,201.71,45.76,75.89,9.02,2.00,6,
233,110.07,201.70,47.22,77.89,9.62,2.00,7,
