time,calc_time
1.00,0.19
9.00,0.09
19.00,0.09
29.00,0.09
39.00,0.08
49.00,0.09
59.00,0.10
69.00,0.09
79.00,0.08
89.00,0.09
99.00,0.09
109.00,0.08
119.00,0.09
129.00,0.09
139.00,0.09
149.00,0.17
159.00,0.08
169.00,0.09
179.00,0.07
189.00,0.09
199.00,0.09
209.00,0.31
219.00,0.09
229.00,0.09
239.00,0.09
249.00,0.08
259.00,0.09
269.00,0.09
279.00,0.09
289.00,0.09
299.00,0.08
309.00,0.10
319.00,0.08
329.00,0.08
339.00,0.08
349.00,0.08
359.00,0.09
369.00,0.08
379.00,0.09
389.00,0.09
399.00,0.09
409.00,0.08
419.00,0.09
429.00,0.07
439.00,0.10
449.00,0.08
459.00,0.35
469.00,0.09
479.00,0.08
489.00,0.09
499.00,0.07
