time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.80
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.20
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.40
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.70
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.40
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.10
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.70
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.30
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.30
31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.10
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.40
35,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.03,0.03,0.10,1.40
37,4.73,0.00,2.36,4.73,2.10,0.00,0.00,0.70,0.70,2.10,0.00
39,4.46,0.00,2.23,4.46,4.10,0.00,0.00,1.37,1.37,4.10,0.00
41,4.46,0.00,2.23,4.46,6.10,0.00,0.00,2.03,2.03,6.10,0.00
43,4.46,0.00,2.23,4.46,8.10,0.00,0.00,2.70,2.70,8.10,0.00
45,4.46,0.00,2.23,4.46,10.10,0.00,0.00,3.37,3.37,10.10,0.00
47,4.46,0.00,2.23,4.46,12.10,0.00,0.00,4.03,4.03,12.10,0.00
49,4.46,0.00,2.23,4.46,14.10,0.00,0.00,4.70,4.70,14.10,15.30
51,4.46,0.00,2.23,4.46,16.10,0.00,0.00,5.37,5.37,16.10,23.00
53,4.46,0.00,2.23,4.46,18.10,0.00,0.00,6.03,6.03,18.10,29.60
55,4.46,0.00,2.23,4.46,20.10,0.00,0.00,6.70,6.70,20.10,29.80
57,4.46,0.00,2.23,4.46,22.10,0.00,0.00,7.37,7.37,22.10,25.50
59,4.46,0.00,2.23,4.46,24.10,0.00,0.00,8.03,8.03,24.10,14.70
61,4.46,0.00,2.23,4.46,26.10,0.00,0.00,8.70,8.70,26.10,5.30
63,4.46,0.64,2.55,4.46,28.10,0.00,1.28,9.79,9.79,28.10,14.15
65,1.54,5.76,3.65,5.76,30.10,0.00,3.28,11.13,11.13,30.10,19.75
67,0.00,5.59,2.79,5.59,0.00,0.00,5.28,1.76,1.76,5.28,24.95
69,0.00,5.59,2.79,5.59,0.00,0.00,7.28,2.43,2.43,7.28,29.55
71,0.00,5.59,2.79,5.59,0.00,0.00,9.28,3.09,3.09,9.28,33.33
