time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,43.06,0
3,0.00,0.00,0.00,0.00,0.00,53.49,8
5,0.00,0.00,0.00,0.00,0.00,62.33,8
7,0.00,0.00,0.00,0.00,0.00,60.76,8
9,0.00,0.00,0.00,0.00,0.00,62.57,8
11,0.00,0.00,0.00,0.00,0.00,57.98,8
13,0.00,0.00,0.00,0.00,0.00,52.77,1
15,0.00,0.00,0.00,0.00,0.00,48.50,1
17,0.07,0.28,0.22,0.21,1.62,45.91,1
19,1.59,4.89,0.36,0.29,3.62,43.64,1
21,2.48,4.67,0.92,0.88,5.62,45.02,1
23,4.79,5.15,1.59,1.55,7.62,42.52,2
25,4.78,5.23,2.27,2.23,9.62,43.69,2
27,2.30,4.67,3.10,3.06,11.62,42.31,2
29,3.44,4.77,2.60,2.51,13.62,40.56,2
31,5.25,12.01,3.12,2.87,15.62,40.67,2
33,5.48,12.10,4.35,3.98,17.62,37.28,2
35,5.62,12.10,4.73,4.51,19.62,31.60,2
37,7.98,13.53,5.15,5.02,21.62,28.78,2
39,11.47,18.62,6.26,6.16,23.62,26.00,2
41,14.53,21.53,7.64,7.60,25.62,23.33,2
43,16.47,24.80,8.59,8.59,27.62,20.61,4
45,17.83,24.76,9.83,9.90,29.62,17.82,4
47,18.30,24.76,11.16,11.33,31.62,17.35,4
49,14.86,24.51,12.06,12.29,33.62,21.74,4
51,7.55,24.35,11.75,12.33,35.62,21.60,4
53,8.24,28.30,12.21,12.92,37.62,19.52,5
55,13.32,29.62,12.04,12.96,39.62,20.99,5
57,14.91,29.62,13.54,14.51,41.62,24.46,5
59,15.88,29.61,12.95,13.37,43.62,25.99,5
61,13.50,28.60,11.90,11.63,45.62,24.94,5
63,12.01,35.20,12.23,11.59,47.62,25.34,2
65,15.05,35.11,11.90,10.60,49.62,26.64,2
67,18.33,35.11,11.49,9.50,51.62,27.50,2
69,19.60,39.03,11.39,9.65,53.62,27.63,2
71,17.31,29.55,12.48,10.59,55.62,27.55,2
73,12.79,24.16,13.58,11.57,57.62,22.96,1
75,14.23,23.95,15.04,12.87,59.62,20.44,1
77,17.26,31.70,16.67,14.40,61.62,22.59,1
79,18.72,37.03,16.88,14.73,63.62,23.30,1
81,20.08,36.66,17.31,15.33,65.62,25.31,1
83,12.05,21.81,18.16,16.22,67.62,29.06,4
85,12.55,21.81,18.86,16.85,69.62,30.41,4
87,13.59,21.81,19.35,17.49,71.62,30.29,4
89,12.49,21.81,19.04,17.13,73.62,30.34,4
91,13.69,21.81,19.69,18.00,75.62,28.19,4
93,15.71,21.81,18.42,16.23,77.62,23.54,2
95,17.01,21.81,19.71,17.53,79.62,19.72,2
97,23.14,29.16,18.04,16.76,81.62,18.02,2
99,26.15,32.19,19.43,18.04,83.62,16.84,2
101,17.51,29.85,19.84,18.42,85.62,16.94,2
103,18.57,39.78,19.52,18.67,87.62,16.13,5
105,19.12,42.12,20.72,19.65,89.62,16.03,5
107,19.33,42.11,21.87,21.04,91.62,16.00,5
109,20.72,42.29,20.45,18.74,93.62,18.52,5
111,22.22,43.04,21.46,19.56,95.62,19.33,5
113,19.28,30.57,22.56,20.49,97.62,17.06,1
115,13.09,30.57,22.10,19.43,99.62,18.48,1
117,16.65,30.57,23.52,20.77,101.62,17.28,1
119,18.91,30.56,23.38,21.22,103.62,18.31,1
121,17.57,23.78,23.45,21.02,105.62,19.66,1
123,17.52,23.70,23.53,21.18,107.62,19.28,3
125,18.69,23.70,22.72,20.84,109.62,21.48,3
127,20.75,30.57,22.79,20.55,111.62,24.12,3
129,18.99,38.09,18.34,17.73,44.89,23.57,3
131,12.96,37.82,16.98,17.23,32.83,23.34,3
133,17.34,37.82,16.35,16.72,34.83,20.22,4
135,19.66,37.82,16.78,16.88,36.83,21.89,4
137,22.59,37.82,16.03,16.39,38.83,26.11,4
139,24.67,37.82,15.32,15.77,36.90,24.59,4
141,24.79,41.81,13.41,14.16,38.90,24.71,4
143,17.46,42.33,13.70,14.64,40.90,25.26,2
145,20.31,45.27,15.11,16.06,42.90,24.38,2
147,21.40,47.80,16.61,17.61,44.90,21.09,2
149,24.78,47.78,13.34,13.60,37.72,16.40,2
151,30.54,52.85,9.79,9.55,25.69,13.13,2
153,32.51,54.24,10.64,10.44,27.69,11.46,6
155,33.63,53.99,11.96,11.76,29.69,11.40,6
157,37.97,65.52,13.09,12.64,31.69,13.32,6
159,35.81,50.20,14.34,13.68,32.23,14.34,6
161,30.10,49.45,13.51,12.04,29.87,15.23,6
163,31.70,49.12,14.49,12.72,31.87,14.12,3
165,31.43,46.67,15.44,13.37,33.87,12.18,3
167,28.11,30.57,16.77,14.51,35.87,11.65,3
169,26.27,36.45,16.79,14.09,36.50,12.88,3
171,24.17,46.69,17.13,14.06,38.50,12.69,3
173,25.68,48.10,17.75,14.59,40.50,17.21,8
175,25.66,48.10,15.49,12.34,42.50,18.74,8
177,25.66,48.10,16.65,13.36,44.50,20.93,8
179,26.17,48.10,17.30,14.06,46.50,21.94,8
181,27.09,48.10,14.23,12.18,48.50,20.43,8
183,28.27,47.93,15.05,13.15,50.50,20.32,1
185,28.28,44.64,15.90,14.13,52.50,19.20,1
187,19.58,37.93,15.94,14.54,54.50,19.19,1
189,21.82,37.89,17.10,15.71,55.38,21.47,1
191,23.16,37.65,16.17,14.85,41.65,21.27,1
193,17.03,23.61,16.41,15.36,43.36,19.86,4
195,17.68,24.57,15.15,14.70,45.36,20.45,4
197,18.67,24.55,16.79,16.23,47.36,18.58,4
199,20.91,30.95,18.30,17.61,48.98,18.30,4
201,19.88,31.41,18.69,18.00,47.23,17.04,4
203,21.06,31.41,19.95,19.09,43.11,15.38,2
205,22.39,31.41,17.84,15.96,39.81,19.32,2
207,24.74,36.63,19.51,17.63,41.81,21.50,2
209,27.18,40.75,17.43,16.35,43.81,22.44,2
211,27.71,43.01,17.51,16.08,45.81,23.65,2
213,16.82,27.69,17.76,16.62,47.81,21.80,2
215,10.24,18.06,17.52,16.34,49.81,18.99,2
217,12.11,24.16,17.39,16.63,51.81,16.70,2
219,14.78,31.15,17.74,16.70,53.81,20.43,2
221,17.18,32.84,18.36,17.52,55.81,21.27,2
223,18.12,32.84,19.43,18.66,57.81,20.54,1
225,19.69,35.70,20.79,20.02,59.81,19.56,1
227,22.03,45.08,22.29,21.47,61.81,18.68,1
229,22.77,45.14,18.43,18.51,55.46,19.46,1
231,22.74,47.53,17.55,18.20,57.46,19.69,1
233,19.88,57.39,16.56,17.41,59.46,23.33,1
235,21.51,63.89,16.68,17.65,61.46,22.35,1
237,13.40,31.48,17.88,19.04,63.46,23.78,1
239,11.35,18.06,18.38,19.50,65.46,25.18,1
241,11.41,18.06,18.31,19.27,67.46,25.71,1
243,11.82,18.06,19.55,20.58,69.46,24.88,8
245,12.92,18.06,20.89,21.97,71.46,25.93,8
247,12.27,18.06,22.54,23.62,73.46,24.41,8
249,9.75,18.06,23.50,24.79,75.46,22.14,8
251,10.64,19.62,21.11,23.56,77.46,20.98,8
253,12.90,21.85,22.24,24.84,79.46,18.88,5
255,13.17,21.83,23.65,26.36,81.46,16.94,5
257,16.53,25.46,24.17,26.75,83.46,18.05,5
259,19.05,31.33,24.96,27.38,74.91,19.11,5
261,16.23,21.83,26.37,28.82,75.09,19.02,5
263,13.97,23.07,21.27,21.88,72.51,19.17,6
265,15.24,25.45,21.47,21.75,74.51,19.78,6
267,15.88,28.02,20.99,20.76,76.51,23.11,6
269,17.23,33.44,19.10,17.94,78.51,24.37,6
271,18.33,34.30,17.40,15.38,80.51,27.03,6
273,11.78,31.38,15.71,12.83,82.51,23.72,1
275,11.25,31.36,15.29,11.90,84.51,25.56,1
277,12.55,31.36,16.62,13.23,86.51,23.37,1
279,14.61,31.36,17.55,14.37,88.51,23.45,1
281,16.79,21.55,16.87,14.18,90.51,23.72,1
283,16.85,23.49,17.56,15.05,92.51,21.43,2
285,17.32,23.46,19.06,16.50,94.51,19.66,2
287,18.74,23.46,20.56,17.96,96.51,18.40,2
289,16.31,23.64,20.55,17.71,98.51,17.56,2
291,11.88,23.57,19.46,16.54,100.51,18.71,2
293,15.23,27.51,18.71,15.82,102.51,18.42,3
295,15.66,29.24,18.37,15.56,104.51,18.91,3
297,16.34,29.23,19.53,16.68,106.51,18.13,3
299,17.38,28.88,13.17,12.22,37.33,17.39,3
301,16.03,23.56,12.40,12.01,39.33,19.30,3
303,17.56,29.69,12.71,12.12,41.33,17.79,1
305,17.97,29.52,12.80,11.86,43.33,17.71,1
307,19.16,29.52,14.30,13.41,45.33,26.56,1
309,16.68,29.52,11.84,12.12,39.52,29.49,1
311,12.83,24.39,11.37,11.88,39.20,29.86,1
313,8.52,24.39,9.07,9.87,41.20,27.76,6
315,8.84,24.39,10.05,10.97,43.20,28.30,6
317,11.23,30.17,10.21,10.79,45.20,29.65,6
319,11.75,30.86,8.79,8.59,29.78,31.22,6
321,8.93,21.29,9.43,9.00,31.78,30.29,6
323,5.97,14.86,10.40,9.77,33.78,28.77,2
325,6.60,16.53,11.30,10.46,35.78,26.62,2
327,12.19,16.46,13.13,12.34,37.78,23.47,2
329,13.18,21.38,12.08,11.66,39.78,22.25,2
331,23.56,43.39,12.22,11.72,41.78,20.76,2
333,24.73,42.54,13.21,12.80,43.78,15.53,4
335,26.79,42.19,14.23,13.91,45.78,13.36,4
337,29.90,48.25,15.07,14.89,47.78,12.35,4
339,28.49,60.03,12.92,13.78,34.53,15.36,4
341,31.23,71.21,12.00,13.44,36.53,19.35,4
343,23.56,72.37,13.58,15.14,38.53,18.79,1
345,23.68,72.37,14.84,16.51,40.53,19.51,1
347,25.57,74.48,16.34,18.16,42.53,17.52,1
349,26.64,78.87,15.49,17.65,44.53,16.80,1
351,28.72,85.86,16.73,18.95,46.53,17.15,1
353,30.43,92.69,17.60,19.95,48.53,13.15,6
355,34.16,102.24,18.01,20.36,50.53,11.75,6
357,37.67,103.32,19.34,21.88,52.53,11.41,6
359,38.34,106.72,19.23,21.55,54.53,13.87,6
361,37.30,114.81,16.35,17.65,56.53,17.84,6
363,37.64,116.30,16.71,17.92,58.53,19.35,1
365,38.05,116.30,17.18,18.23,60.53,20.75,1
367,39.33,118.80,18.34,19.45,62.53,19.98,1
369,42.51,131.57,18.80,19.98,64.53,19.45,1
371,43.68,136.22,19.49,20.74,66.53,18.19,1
