time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,52.22,0.00,4,
5,0.00,0.00,0.00,0.00,59.75,0.00,4,
7,0.00,0.00,0.00,0.00,59.99,0.00,4,
9,0.00,0.00,0.00,0.00,55.93,0.00,4,4.00
11,0.00,0.00,0.00,0.00,54.85,0.00,4,
13,0.00,0.00,0.00,0.00,53.46,0.00,2,
15,0.00,0.00,0.00,0.00,52.22,0.00,2,
17,0.00,0.00,0.13,0.99,51.72,2.00,2,
19,0.00,0.00,0.00,0.00,52.38,0.00,2,2.78
21,0.00,0.00,0.18,1.11,48.78,1.00,2,
23,0.00,0.00,0.26,3.11,42.38,0.00,4,
25,0.56,2.26,0.44,5.11,39.08,1.00,4,
27,2.00,8.01,0.59,4.90,33.43,0.00,4,
29,0.68,2.71,0.94,6.90,24.96,1.00,4,2.52
31,0.62,2.47,0.98,6.21,29.53,2.00,4,
33,1.62,5.72,1.28,8.21,34.29,1.00,3,
35,1.70,5.59,1.69,10.21,57.26,3.00,3,
37,0.12,0.48,0.68,8.17,58.22,1.00,3,
39,0.00,0.00,0.00,0.00,57.32,0.00,3,3.65
41,0.00,0.00,0.00,0.00,54.06,0.00,3,
43,0.00,0.00,0.07,0.80,49.94,0.00,2,
45,0.00,0.00,0.46,2.80,48.47,1.00,2,
47,0.40,1.60,0.56,3.93,42.55,1.00,2,
49,0.05,0.21,0.64,5.93,38.66,1.00,2,2.71
51,1.24,4.96,0.84,7.93,32.73,1.00,2,
53,3.88,15.51,1.26,9.93,31.58,1.00,3,
55,4.93,16.81,1.75,11.93,35.52,1.00,3,
57,5.43,16.81,2.27,13.93,39.89,1.00,3,
59,5.43,16.81,2.79,15.93,41.85,1.00,3,2.71
61,5.43,16.81,3.20,17.93,39.66,0.00,3,
63,6.10,19.49,3.70,19.93,35.77,0.00,1,
65,6.56,22.33,4.20,21.93,34.39,2.00,1,
67,6.03,22.30,2.98,17.86,33.98,0.00,1,
69,8.30,28.58,3.64,19.86,31.79,2.00,1,2.76
71,9.34,32.80,2.91,18.90,36.81,2.00,1,
73,5.54,13.43,2.42,11.76,35.13,1.00,4,
75,3.49,4.87,2.11,9.03,36.64,1.00,4,
77,4.77,9.12,2.57,11.03,38.24,3.00,4,
79,2.49,5.10,2.32,8.86,38.22,3.00,4,3.10
81,2.49,5.10,1.70,10.86,38.35,0.00,4,
83,2.74,5.10,2.29,12.86,42.00,2.00,3,
85,3.13,7.50,2.56,14.86,40.10,0.00,3,
87,5.62,17.74,3.39,16.86,36.42,1.00,3,
89,5.99,18.09,2.85,18.86,31.45,0.00,3,1.34
