time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.10,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.83,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.56,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.56,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.82,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.70,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.94,0.00
17,0.00,0.00,0.00,0.00,1.03,0.00,0.00,0.34,0.34,1.03,42.83,1.00
19,0.00,1.47,0.73,1.47,0.00,0.00,0.64,0.21,0.21,0.64,41.21,0.00
21,0.00,4.38,2.19,4.38,0.00,0.00,2.64,0.88,0.88,2.64,46.56,0.00
23,0.00,4.31,2.16,4.31,0.00,0.00,4.64,1.55,1.55,4.64,45.07,0.00
25,0.00,4.31,2.16,4.31,0.00,0.12,6.64,2.25,2.25,6.64,45.19,1.00
27,0.00,4.31,2.16,4.31,0.00,0.00,8.64,2.88,2.88,8.64,45.88,0.00
29,0.00,4.31,2.16,4.31,0.00,0.00,10.64,3.55,3.55,10.64,40.41,0.00
31,0.29,4.31,2.30,4.31,0.00,0.87,12.64,4.50,4.50,12.64,35.96,0.00
33,5.14,4.31,4.73,5.14,0.00,2.87,14.64,5.84,5.84,14.64,31.68,0.00
35,4.41,4.04,4.22,4.41,0.00,4.87,16.64,7.17,7.17,16.64,38.65,0.00
37,0.00,6.74,3.37,6.74,0.00,6.87,18.64,8.50,8.50,18.64,47.52,2.00
39,0.00,0.00,0.00,0.00,1.87,0.00,4.59,2.15,2.15,4.59,51.10,2.00
41,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.60,0.60,1.80,56.36,1.00
