time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,60.00,1
7,0.00,0.00,0.00,0.00,60.00,1
9,0.00,0.00,0.00,0.00,60.00,1
11,0.00,0.00,0.00,0.00,37.80,1
13,0.00,0.00,0.00,0.00,46.75,1
15,0.00,0.00,0.00,0.00,56.00,1
17,0.00,0.00,0.00,0.00,59.50,1
19,0.00,0.00,0.00,0.00,58.52,1
21,0.00,0.00,0.00,0.00,51.48,1
23,0.00,0.00,0.07,0.81,45.25,3
25,0.23,0.93,0.34,2.81,32.84,3
27,1.39,5.58,0.68,4.81,21.08,3
29,1.36,5.43,1.05,6.81,9.84,3
31,2.32,9.28,1.65,8.81,2.72,3
33,4.33,12.37,2.32,10.81,0.24,3
35,6.07,19.30,2.98,12.81,0.00,3
37,6.01,19.07,3.65,14.81,0.00,3
39,6.01,19.07,4.32,16.81,0.00,2
41,6.01,19.07,4.98,18.81,0.00,2
43,6.01,19.07,5.65,20.81,8.78,2
45,6.00,19.02,6.32,22.81,12.57,2
47,3.04,7.19,6.26,23.29,13.43,2
49,2.33,4.96,5.21,25.29,21.65,2
51,2.33,4.96,4.04,27.29,32.24,2
53,2.33,4.96,4.37,29.29,33.14,2
55,2.33,4.96,4.79,31.29,29.90,2
57,2.33,4.96,5.29,33.29,24.10,2
59,2.33,4.96,5.79,35.29,28.34,2
61,2.33,4.96,5.70,37.29,15.75,2
63,3.29,8.20,6.07,39.29,23.58,4
65,3.96,10.89,6.37,41.29,24.82,4
67,3.96,10.87,6.70,43.29,31.72,4
69,3.07,7.30,7.04,45.29,33.72,4
71,1.24,4.96,4.22,41.13,32.10,4
73,1.86,4.96,3.74,43.13,30.42,4
75,3.39,8.61,4.07,45.13,29.19,4
77,4.36,12.48,4.40,47.13,25.45,4
79,4.35,12.44,4.81,49.13,24.70,4
81,5.15,12.44,5.45,51.13,20.94,1
83,6.86,12.44,6.25,53.13,21.87,1
85,6.91,12.44,7.08,55.13,22.39,1
87,5.74,12.44,8.02,57.13,19.33,1
89,7.03,12.44,3.56,17.72,20.00,1
91,7.30,12.44,4.31,19.72,21.85,1
93,7.30,12.44,5.14,21.72,25.00,1
95,7.96,13.93,5.98,23.72,24.83,1
97,8.82,17.38,6.81,25.72,23.68,1
99,8.81,17.33,7.70,27.72,22.83,1
101,9.53,17.33,8.54,29.72,20.61,3
103,10.28,17.33,9.58,31.72,20.01,3
105,10.28,17.33,10.40,33.72,21.05,3
107,10.17,17.33,11.67,35.72,19.44,3
109,10.19,17.33,11.47,37.72,15.84,3
111,12.99,18.65,11.70,39.72,15.61,2
113,13.66,18.76,12.86,41.72,13.82,2
115,16.06,23.95,14.12,43.72,14.45,2
117,16.20,23.81,15.45,45.72,14.49,2
119,13.38,23.27,15.50,46.90,16.28,2
121,9.03,18.76,10.08,32.18,14.74,2
123,9.03,18.76,9.43,34.18,12.27,2
125,9.03,18.76,9.62,36.18,9.11,2
127,10.03,18.76,10.11,38.18,10.51,2
129,10.60,18.76,11.11,40.18,14.15,2
131,10.60,18.76,11.63,42.18,18.76,2
133,10.60,18.76,12.46,44.18,22.04,2
135,10.60,18.76,13.29,46.18,22.64,2
137,11.46,22.19,14.13,48.18,20.30,4
139,12.21,25.22,15.02,50.18,19.76,4
141,12.21,25.20,15.88,52.18,17.44,4
143,13.30,29.99,16.27,54.18,13.45,4
145,14.81,32.19,14.61,42.26,13.86,4
147,16.88,32.18,13.25,44.26,16.44,4
149,16.22,32.18,14.58,46.26,18.56,4
151,17.66,32.18,13.76,48.26,15.66,1
153,18.32,32.18,14.91,50.26,12.76,1
155,18.32,32.18,16.24,52.26,9.52,1
157,18.32,32.18,17.58,54.26,8.97,1
159,18.32,32.17,18.07,54.82,11.11,1
161,20.48,31.13,14.50,55.47,15.31,1
163,19.79,36.83,13.17,49.05,14.51,1
