time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,43.13,0.00,0,
3,0.00,0.00,0.00,0.00,54.46,0.00,7,
5,0.00,0.00,0.00,0.00,62.77,0.00,7,
7,0.00,0.00,0.00,0.00,59.15,0.00,7,
9,0.00,0.00,0.00,0.00,61.98,0.00,7,4.00
11,0.00,0.00,0.00,0.00,57.89,0.00,7,
13,0.00,0.00,0.00,0.00,52.59,0.00,5,
15,0.00,0.00,0.00,0.00,49.52,0.00,5,
17,0.20,0.81,0.22,1.63,49.59,1.00,5,
19,1.20,4.81,0.34,3.63,46.83,1.00,5,1.91
21,1.39,4.67,0.71,5.63,46.10,0.00,5,
23,3.45,5.15,1.21,7.63,43.55,0.00,2,
25,3.71,5.24,1.76,9.63,43.74,1.00,2,
27,1.22,4.67,2.60,11.63,42.17,2.00,2,
29,2.54,5.12,2.03,13.63,40.20,1.00,2,2.03
31,5.16,12.01,2.43,15.63,39.23,0.00,2,
33,7.08,12.10,3.66,17.63,35.35,2.00,8,
35,7.03,12.10,4.69,19.63,31.40,2.00,8,
37,8.71,17.09,5.33,21.63,28.17,1.00,8,
39,8.61,17.83,6.76,23.63,26.65,1.00,8,1.43
41,10.78,17.82,7.75,25.63,23.95,1.00,8,
43,11.97,17.98,9.22,27.63,20.39,2.00,5,
45,13.44,17.98,10.33,29.63,18.00,0.00,5,
47,16.22,24.10,11.83,31.63,17.69,2.00,5,
49,17.64,23.92,12.00,33.63,19.71,2.00,5,1.34
51,13.46,30.06,11.82,35.63,19.01,2.00,5,
53,13.66,30.89,12.59,37.63,16.89,2.00,6,
55,19.59,30.89,13.14,39.63,17.89,0.00,6,
57,21.10,30.89,14.47,41.63,18.13,2.00,6,
59,21.03,30.89,13.70,43.63,17.76,2.00,6,1.95
61,19.24,31.54,13.81,45.63,19.10,2.00,6,
63,20.54,41.72,13.30,47.63,22.87,1.00,7,
65,21.55,42.89,13.87,49.63,24.63,0.00,7,
67,23.48,42.88,15.03,51.63,24.71,2.00,7,
69,26.56,46.65,9.68,38.58,24.29,1.00,7,2.13
71,28.30,48.39,10.38,34.96,24.26,2.00,7,
73,29.78,53.44,10.35,27.00,21.47,1.00,8,
75,28.98,53.32,10.15,25.56,16.89,0.00,8,
77,26.03,58.67,11.48,27.56,18.09,1.00,8,
79,27.63,59.71,11.47,29.56,19.08,1.00,8,1.34
81,31.88,59.71,12.78,31.56,20.72,1.00,8,
83,35.48,64.79,14.04,33.56,23.34,0.00,1,
85,38.16,65.05,15.67,35.56,23.04,1.00,1,
87,26.13,43.13,17.03,37.56,21.73,1.00,1,
89,29.36,43.10,17.59,35.15,22.84,2.00,1,1.86
91,33.35,54.66,17.96,37.15,22.72,2.00,1,
93,38.61,66.34,18.08,39.15,19.49,2.00,4,
95,31.25,73.22,19.18,41.15,15.23,1.00,4,
97,33.04,81.55,19.58,43.15,13.82,2.00,4,
99,37.13,83.33,19.80,41.16,12.00,2.00,4,1.26
101,40.72,94.54,20.86,43.16,12.47,2.00,4,
103,49.38,105.96,19.50,45.16,12.88,1.00,1,
105,53.93,111.36,20.85,47.16,12.50,0.00,1,
107,53.89,111.28,22.85,49.16,13.59,2.00,1,
109,43.73,70.11,22.33,51.16,13.88,2.00,1,1.77
111,34.16,52.79,23.86,53.16,14.28,2.00,1,
113,36.41,57.17,24.26,55.16,12.92,2.00,2,
115,28.91,57.08,24.61,57.16,14.22,1.00,2,
117,30.85,57.08,23.19,49.65,13.41,1.00,2,
119,32.42,57.08,24.64,51.65,14.24,2.00,2,1.90
121,35.52,61.86,24.89,44.98,15.82,2.00,2,
123,38.77,74.54,24.41,39.50,16.65,1.00,5,
125,34.49,79.23,25.48,41.50,17.73,1.00,5,
127,38.75,83.90,24.80,43.50,20.48,2.00,5,
129,40.80,83.71,24.63,45.50,20.40,2.00,5,1.61
131,40.23,74.71,25.51,47.50,21.42,2.00,5,
133,27.36,68.40,26.60,49.50,20.52,2.00,2,
135,30.19,68.24,26.75,51.50,20.60,2.00,2,
137,33.54,67.84,27.15,53.50,22.80,1.00,2,
139,21.72,28.71,28.16,55.50,19.25,2.00,2,1.28
141,22.25,36.00,25.44,57.50,19.28,2.00,2,
