time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,44.37,0.00,1
3,0.00,0.00,0.00,0.00,53.11,0.00,1
5,0.00,0.00,0.00,0.00,59.52,0.00,1
7,0.00,0.00,0.00,0.00,60.40,0.00,1
9,0.00,0.00,0.00,0.00,61.01,0.00,1
11,0.00,0.00,0.00,0.00,56.41,0.00,1
13,0.00,0.00,0.00,0.00,50.90,0.00,1
15,0.00,0.00,0.00,0.04,44.49,0.00,1
17,0.45,1.79,0.42,2.04,40.53,0.00,1
19,2.52,5.43,0.92,4.04,37.45,0.00,1
21,4.73,10.29,1.64,6.04,36.34,0.00,3
23,7.05,12.09,2.47,8.04,34.05,0.00,3
25,8.63,12.06,3.35,10.04,31.05,1.00,3
27,8.75,15.26,4.14,12.04,28.92,1.00,3
29,7.42,18.70,4.88,14.04,30.15,1.00,3
31,8.28,18.67,5.56,16.04,27.90,3.00,3
33,10.10,18.67,6.43,18.04,23.00,1.00,3
35,10.10,18.67,7.26,20.04,22.89,1.00,3
37,11.72,18.67,8.23,22.04,22.19,0.00,3
39,13.98,27.65,9.23,24.04,19.37,0.00,3
41,14.39,29.32,10.23,26.04,17.14,0.00,3
43,14.39,29.31,11.48,28.04,16.87,1.00,2
45,15.93,29.31,12.54,30.04,17.68,0.00,2
47,17.50,29.31,13.71,32.04,19.34,0.00,2
49,17.43,29.31,14.96,34.04,22.38,2.00,2
51,16.19,29.30,15.33,36.04,24.16,2.00,2
53,14.66,23.66,12.75,38.04,22.69,2.00,2
55,15.57,23.66,11.49,40.04,20.27,1.00,4
57,16.07,23.66,12.71,42.04,16.34,1.00,4
59,18.30,27.98,12.28,44.04,17.93,0.00,4
61,18.50,29.91,13.61,46.04,20.29,2.00,4
63,16.46,30.59,12.81,37.85,24.85,2.00,1
65,18.74,35.55,12.59,36.64,26.88,1.00,1
67,18.45,31.77,13.23,38.64,27.80,0.00,1
69,13.85,29.93,14.73,40.64,27.64,2.00,1
71,16.61,29.93,13.59,29.21,26.13,2.00,1
73,17.99,29.93,12.94,29.75,25.94,1.00,1
75,17.98,29.93,12.23,31.75,22.58,2.00,1
77,20.83,33.17,11.55,33.75,22.06,1.00,1
79,25.98,41.62,12.32,35.75,22.82,0.00,1
81,28.48,42.51,13.58,37.75,19.48,1.00,3
83,33.83,49.92,14.66,39.75,16.55,2.00,3
85,36.13,57.77,15.82,41.75,15.52,1.00,3
87,36.89,60.84,15.87,43.75,12.62,2.00,3
89,34.69,60.80,16.38,45.75,10.58,2.00,3
91,40.30,67.74,15.68,47.75,10.64,2.00,3
93,42.18,67.49,16.37,49.75,10.10,2.00,3
95,44.00,69.69,17.20,51.75,11.43,1.00,3
97,48.70,81.77,17.80,53.75,12.94,2.00,3
99,49.46,85.06,18.91,55.75,16.75,2.00,2
101,48.99,83.18,20.18,57.75,16.01,1.00,2
103,45.97,71.09,20.03,59.75,15.36,0.00,2
105,29.27,63.25,21.36,61.75,12.34,2.00,2
107,33.21,68.35,21.63,63.75,10.83,2.00,2
109,33.13,69.70,21.50,65.75,12.20,2.00,4
111,34.55,75.49,20.73,67.75,13.31,2.00,4
113,37.14,79.47,17.47,69.75,15.00,0.00,4
115,37.88,82.64,18.81,71.75,18.70,2.00,4
117,37.23,82.62,18.37,59.42,20.14,2.00,4
119,41.32,82.62,17.73,55.23,18.85,2.00,4
121,42.79,84.01,15.55,44.85,18.63,1.00,4
123,44.17,88.97,16.44,43.43,16.76,1.00,1
125,45.97,91.13,17.67,44.17,16.81,1.00,1
127,49.09,94.81,18.41,41.18,18.73,0.00,1
129,51.39,94.75,19.89,43.18,19.71,2.00,1
131,51.97,93.66,20.64,43.10,20.14,2.00,1
133,41.13,50.38,20.47,45.10,19.63,2.00,1
135,39.63,56.02,21.65,47.10,19.72,2.00,1
137,26.25,35.80,21.84,49.10,18.21,3.00,3
139,29.66,39.27,20.54,51.10,15.17,2.00,3
141,32.88,49.11,21.07,53.10,10.71,1.00,3
143,35.54,53.30,20.96,55.10,7.46,2.00,3
145,41.27,60.87,21.96,57.10,7.65,2.00,3
147,47.74,71.75,22.02,59.10,9.24,1.00,3
149,48.53,75.91,23.37,61.10,9.86,1.00,2
151,45.63,75.86,25.01,63.10,10.40,1.00,2
153,45.91,75.86,26.31,65.10,13.07,0.00,2
155,47.29,75.65,28.15,67.10,13.24,2.00,2
157,47.91,78.27,28.61,69.10,13.53,2.00,2
159,48.99,79.88,27.77,71.10,13.27,2.00,2
161,49.43,78.15,27.95,73.10,14.46,2.00,2
163,51.44,85.24,26.80,75.10,13.60,2.00,4
165,55.12,94.88,28.02,77.10,12.25,1.00,4
167,55.34,95.51,28.55,79.10,10.54,0.00,4
169,57.08,95.51,30.41,81.10,9.23,2.00,4
171,59.26,95.49,32.30,80.98,9.99,2.00,4
173,55.58,71.96,33.93,81.52,11.29,2.00,4
175,51.47,72.49,33.00,77.37,12.10,1.00,1
177,53.87,79.51,33.57,62.23,11.60,1.00,1
179,45.20,80.88,34.38,49.95,10.28,0.00,1
181,46.71,82.86,36.38,51.95,11.30,2.00,1
183,47.73,86.96,37.91,53.95,12.16,2.00,1
185,49.95,86.89,38.95,55.95,13.52,2.00,3
187,50.83,86.89,36.61,57.95,13.18,2.00,3
189,52.61,86.89,35.01,59.95,10.30,1.00,3
191,46.44,86.89,32.90,61.95,7.87,2.00,3
193,46.89,86.89,31.56,63.95,6.67,2.00,3
195,52.12,94.02,32.23,65.95,6.28,2.00,2
197,58.76,99.17,33.76,67.95,7.10,2.00,2
199,61.38,98.33,34.88,69.95,9.04,0.00,2
201,45.08,78.98,36.88,71.95,10.52,2.00,2
203,46.08,78.98,38.32,73.95,11.07,2.00,2
205,44.94,78.72,37.98,75.95,9.75,2.00,2
207,45.48,77.77,37.82,77.95,6.50,2.00,2
209,49.58,79.25,38.37,79.95,6.31,2.00,4
211,53.05,84.92,36.47,81.95,8.45,2.00,4
213,55.60,92.93,36.41,83.95,10.02,1.00,4
215,56.90,98.15,37.28,85.95,10.75,2.00,4
217,57.07,98.81,37.78,80.01,15.56,3.00,4
219,53.44,97.30,33.72,80.79,16.82,2.00,1
221,32.36,61.29,30.82,63.00,19.73,2.00,1
223,29.15,61.29,28.37,65.00,19.33,0.00,1
225,29.48,61.29,30.03,67.00,19.15,2.00,1
227,31.12,68.01,31.00,67.01,18.88,2.00,1
229,31.04,74.16,31.64,64.48,18.11,2.00,1
231,32.56,77.71,32.89,66.48,15.12,2.00,3
233,38.09,88.67,31.35,68.48,11.69,1.00,3
235,42.43,99.04,32.78,70.48,8.68,1.00,3
237,48.26,112.79,30.50,72.48,6.67,2.00,3
239,49.00,124.28,29.59,65.62,9.05,2.00,3
241,51.69,129.87,30.38,66.86,9.52,2.00,2
243,55.39,142.96,30.78,68.86,11.37,2.00,2
245,57.11,149.84,30.39,70.86,11.82,0.00,2
247,58.48,155.31,31.89,72.86,10.11,2.00,2
249,59.65,155.21,32.61,74.86,9.90,2.00,4
251,56.83,155.21,31.88,76.86,11.46,2.00,4
253,57.92,155.21,30.09,78.86,12.79,0.00,4
255,58.63,155.21,31.66,80.86,13.22,2.00,4
257,62.49,157.58,30.37,82.86,13.56,2.00,4
259,67.50,170.57,32.12,84.86,13.50,2.00,4
261,68.32,173.96,31.45,86.86,15.46,1.00,4
263,60.60,173.53,32.70,88.86,13.40,1.00,4
265,62.12,170.62,33.79,90.86,11.46,1.00,1
267,48.33,106.48,34.69,92.86,9.17,1.00,1
269,49.67,100.75,35.02,94.86,8.27,1.00,1
271,51.46,107.32,36.53,96.86,7.94,2.00,1
273,54.70,115.50,35.62,88.16,8.62,2.00,1
275,54.88,122.92,32.77,78.66,7.42,2.00,1
277,53.75,129.17,31.83,80.33,7.53,2.00,1
279,55.38,135.68,32.78,82.33,9.65,2.00,1
281,57.68,135.58,30.88,84.33,10.36,2.00,1
283,58.49,135.58,31.71,86.33,9.76,1.00,3
285,59.91,141.28,32.61,88.33,8.48,1.00,3
287,63.46,155.47,33.89,90.33,9.23,1.00,3
289,66.05,165.88,34.73,92.33,10.40,2.00,3
291,63.62,168.63,32.64,65.63,9.57,2.00,3
293,62.89,168.62,33.06,62.68,8.33,2.00,3
295,64.63,172.17,32.97,63.92,9.37,2.00,2
297,67.30,174.70,34.00,65.92,10.83,1.00,2
299,69.81,174.69,35.43,67.92,13.36,0.00,2
301,71.72,182.58,36.93,69.92,13.53,2.00,2
303,74.83,195.05,38.04,70.78,15.64,2.00,4
305,76.07,200.01,38.07,64.72,16.49,2.00,4
307,75.22,197.84,36.54,65.52,16.86,1.00,4
309,71.06,197.71,33.76,67.52,16.63,2.00,4
311,66.29,197.53,32.66,69.52,14.19,2.00,4
313,64.21,197.01,32.25,71.52,13.78,2.00,1
315,71.38,196.84,33.05,73.52,14.35,1.00,1
317,56.53,122.00,33.00,75.52,14.34,0.00,1
319,38.02,48.13,34.83,77.52,13.26,2.00,1
321,38.02,48.13,36.35,79.52,14.15,2.00,1
323,36.07,48.36,37.85,81.52,13.83,2.00,1
325,38.58,54.67,37.11,83.52,13.27,2.00,1
327,41.15,59.25,37.36,85.52,11.86,2.00,3
329,42.56,59.06,35.91,87.52,9.91,1.00,3
331,39.81,48.13,37.61,89.52,8.02,1.00,3
333,40.19,48.13,33.05,91.52,7.62,2.00,3
335,41.65,48.45,33.71,91.56,8.40,2.00,3
337,37.73,49.66,33.37,74.77,9.99,2.00,3
339,35.33,54.86,34.10,74.93,11.01,2.00,2
341,36.86,54.75,33.58,76.93,12.70,1.00,2
343,36.77,54.75,33.86,78.93,13.53,0.00,2
345,36.92,54.75,35.36,80.93,14.80,2.00,2
347,38.38,54.75,36.67,82.06,15.16,2.00,2
349,39.43,56.56,36.60,78.05,13.08,2.00,4
351,41.46,61.55,33.39,60.18,11.17,2.00,4
353,45.94,61.47,33.43,62.18,8.57,0.00,4
355,51.37,71.97,34.96,64.18,9.17,2.00,4
357,45.97,73.07,33.87,66.18,9.41,2.00,4
359,38.82,62.32,33.49,68.18,9.46,1.00,1
361,32.20,60.74,34.77,70.18,11.51,1.00,1
363,36.67,60.74,34.74,72.18,11.92,0.00,1
365,39.18,60.74,36.57,74.18,15.04,2.00,1
367,38.29,60.74,36.14,76.18,14.46,2.00,3
369,37.90,60.74,30.31,78.18,14.23,2.00,3
371,37.87,60.74,30.50,80.18,15.12,0.00,3
373,38.02,60.72,32.10,82.18,13.48,2.00,3
375,38.77,58.56,32.15,83.63,11.18,1.00,3
377,34.42,62.44,30.54,68.71,11.77,1.00,2
379,36.47,69.29,31.86,70.71,12.23,1.00,2
381,39.75,69.10,31.62,72.71,11.66,0.00,2
383,42.51,75.92,33.29,74.71,12.33,2.00,2
385,44.83,75.65,31.92,76.71,12.00,2.00,2
387,45.73,75.65,32.22,78.71,12.89,2.00,2
389,48.57,75.65,28.96,80.71,12.20,2.00,2
391,52.13,75.65,30.03,82.71,14.87,3.00,4
393,49.00,75.62,30.13,84.71,16.93,2.00,4
395,38.45,66.37,28.00,86.71,15.56,0.00,4
397,34.10,72.72,30.00,88.71,14.26,3.00,4
399,35.89,72.46,28.73,90.71,14.20,3.00,4
401,35.81,73.86,26.26,92.71,12.37,2.00,4
403,34.92,84.59,26.64,94.71,12.62,2.00,4
405,39.44,91.81,26.64,96.71,13.21,2.00,1
407,40.62,91.68,26.28,98.71,12.16,2.00,1
409,42.22,91.68,26.76,100.71,11.18,0.00,1
411,42.23,91.68,28.26,102.71,10.45,2.00,1
413,44.12,92.80,29.61,103.51,10.22,2.00,1
415,49.42,99.12,29.73,103.73,8.46,2.00,3
417,52.50,103.85,27.24,85.35,8.76,2.00,3
419,55.93,112.72,27.13,68.03,10.17,1.00,3
421,58.20,116.88,26.64,70.03,13.49,2.00,3
423,58.17,116.84,26.01,72.03,14.76,2.00,3
425,58.13,116.84,26.03,74.03,17.36,1.00,3
427,58.28,124.36,27.23,76.03,18.13,1.00,2
429,53.55,129.17,28.55,78.03,15.71,2.00,2
431,54.27,132.08,28.67,80.03,14.39,0.00,2
433,57.70,145.60,30.50,82.03,13.90,2.00,2
435,60.84,147.91,31.26,84.03,15.32,2.00,4
437,64.17,147.91,29.90,86.03,14.38,2.00,4
439,65.08,147.91,30.02,88.03,14.16,1.00,4
441,64.43,147.89,30.10,90.03,16.11,2.00,4
443,53.71,145.98,30.22,92.03,14.77,2.00,4
445,30.25,45.56,30.39,94.03,12.83,0.00,4
447,37.20,50.36,32.19,96.03,12.13,1.00,1
