time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.78,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.21,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.08,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.14,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.53,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.98,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.87,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.67,0.00
19,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.27,0.34,0.80,56.53,1.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.86,0.00
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.78,0.00
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.74,0.00
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.39,0.00
29,0.00,0.00,0.00,0.00,1.31,0.00,0.00,0.44,0.56,1.31,34.57,1.00
31,0.00,0.00,0.00,0.00,3.31,0.00,0.00,1.10,1.42,3.31,22.07,0.00
33,5.28,0.00,2.64,5.28,5.31,0.00,0.00,1.77,2.27,5.31,15.66,0.00
35,14.16,0.00,7.08,14.16,7.31,0.00,0.00,2.44,3.13,7.31,18.50,1.00
37,17.61,0.00,8.81,17.61,5.54,0.00,0.00,1.85,2.37,5.54,26.09,0.00
39,6.64,0.00,3.32,6.64,7.54,0.00,0.00,2.51,3.23,7.54,35.73,1.00
41,0.00,0.00,0.00,0.00,7.26,0.00,0.00,2.42,3.11,7.26,46.48,1.00
43,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.09,0.11,0.26,42.45,0.00
45,0.24,0.00,0.12,0.24,2.26,0.00,0.00,0.75,0.97,2.26,43.77,0.00
47,2.98,0.00,1.49,2.98,4.26,0.00,0.00,1.42,1.83,4.26,44.08,0.00
49,0.00,0.00,0.00,0.00,6.26,0.00,0.00,2.09,2.68,6.26,40.64,0.00
51,0.00,0.00,0.00,0.00,8.26,0.00,0.00,2.75,3.54,8.26,32.87,0.00
53,0.00,0.00,0.00,0.00,10.26,0.00,0.00,3.42,4.40,10.26,25.25,0.00
55,2.26,0.00,1.13,2.26,12.26,0.00,0.00,4.09,5.26,12.26,31.42,0.00
57,10.69,0.00,5.34,10.69,14.26,0.00,0.59,4.95,6.37,14.26,35.53,1.00
59,10.56,0.00,5.28,10.56,16.26,0.00,0.33,5.53,7.11,16.26,39.27,1.00
61,10.56,0.00,5.28,10.56,18.26,0.00,0.00,6.09,7.83,18.26,40.32,0.00
63,10.56,0.00,5.28,10.56,20.26,0.00,0.00,6.75,8.68,20.26,42.25,0.00
65,10.56,0.00,5.28,10.56,22.26,0.00,0.00,7.42,9.54,22.26,44.14,1.00
67,8.62,0.00,4.31,8.62,12.15,0.00,0.00,4.05,5.21,12.15,44.07,0.00
69,0.00,0.81,0.41,0.81,14.15,0.00,0.75,4.96,6.38,14.15,42.18,1.00
71,0.00,4.80,2.40,4.80,0.97,0.09,2.75,1.27,1.60,2.75,42.88,1.00
73,0.00,9.37,4.68,9.37,0.00,2.09,4.75,2.28,2.33,4.75,43.29,1.00
75,0.00,10.27,5.13,10.27,0.00,0.00,6.75,2.25,2.89,6.75,36.94,0.00
77,0.00,10.27,5.13,10.27,0.00,0.00,8.75,2.92,3.75,8.75,30.82,0.00
79,0.00,11.41,5.71,11.41,1.37,0.14,10.75,4.09,5.21,10.75,23.90,1.00
81,0.00,22.68,11.34,22.68,0.00,2.14,12.75,4.96,5.77,12.75,14.26,0.00
83,0.76,26.38,13.57,26.38,0.00,4.14,14.75,6.30,6.91,14.75,13.73,0.00
85,4.50,29.36,16.93,29.36,1.26,6.14,16.75,8.05,8.59,16.75,9.46,0.00
87,4.37,31.37,17.87,31.37,3.26,8.14,18.75,10.05,10.59,18.75,4.56,1.00
89,16.39,36.92,26.65,36.92,5.26,10.14,17.99,11.13,11.41,17.99,15.30,1.00
91,18.90,41.16,30.03,41.16,7.26,12.14,14.50,11.30,11.06,14.50,17.22,1.00
93,40.33,40.57,40.45,40.57,9.26,14.14,14.25,12.55,12.10,14.25,17.13,1.00
