index,id,method,layout,inflow,count,queue_avg_mean,queue_max_mean,delay_avg_mean,delay_max_mean,speed_avg_mean,phase_changes_mean,reward_mean,spillback_events_mean,queue_avg_std,queue_max_std,delay_avg_std,delay_max_std,speed_avg_std,phase_changes_std,reward_std,spillback_events_std
222,223,Proposed DRL,9-4-1-c-5-sb,balanced_500,9,7.349229747675963,15.231573705179281,7.117748606621998,36.773039314862956,24.778386454183263,100.11111111111111,201.94444444444446,0.0,0.7943046663951397,1.410876016062459,1.071776753905934,6.147687101812103,0.6409993461953197,0.33333333333333337,6.57766887109544,0.0
223,224,Proposed DRL,9-4-1-c-5-sb,balanced_600,9,13.432841965471447,26.42728640991589,11.042346762275818,42.8808577761337,21.44494909251881,98.44444444444444,189.37,0.0,1.686528845338258,3.227495128877108,1.50620150470022,4.935854232083741,0.9563144821152012,1.2360330811826103,7.161944568341762,0.0
224,225,Proposed DRL,9-4-1-c-5-sb,balanced_700,9,31.034161133244805,56.01319610447101,20.474748916362827,61.384773761485384,16.37972996901284,96.55555555555556,151.24777777777777,23.555555555555557,8.417051615526105,13.876043058948222,4.336528436478169,8.151091221574696,1.3517868359948466,2.242270674512285,14.784623581425544,34.318767136623336
225,226,Proposed DRL,9-4-1-c-5-sb,balanced_800,9,67.20810756972112,112.92274900398407,35.9459937445466,82.96393357300467,12.592273129703408,93.88888888888889,113.48666666666665,204.66666666666666,15.200670686711948,29.915545731339193,6.733950096015769,10.50181783078951,1.4361560831174032,3.2574700476153438,11.570810256848908,121.93850909372314
226,227,Proposed DRL,9-4-1-c-5-sb,main-minor,9,37.17625940681718,66.89714696768482,23.01980859673316,68.60923315235881,16.25151173085436,96.66666666666667,149.7788888888889,82.0,18.625686867767538,28.136703388608062,8.497411543481373,14.719997890386484,2.1916121530028208,2.692582403567252,21.92121543416586,98.12746812182611
227,228,Proposed DRL,9-4-1-c-5-sb,unbalanced_1,9,42.309510845506864,72.24245905267819,26.07390188118175,70.83077650120126,17.04249667994688,96.33333333333333,150.88777777777776,143.33333333333334,38.75736246020771,63.11604693977421,20.620199243490283,30.894880771582734,5.557113186640652,3.774917217635375,44.53349856506274,213.2299228532431
228,229,Proposed DRL,9-4-1-c-6,balanced_500,9,4.62842408145197,10.972100486941125,4.15442701669151,24.50538873227969,29.88410358565737,97.66666666666667,254.53666666666666,0.0,0.7739277929414906,1.3380702395509296,0.9571343461154382,4.183883963926577,1.2324412337553472,2.449489742783178,11.456093356812353,0.0
229,230,Proposed DRL,9-4-1-c-6,balanced_600,9,7.292870739265163,16.10848384240815,5.925574591356569,28.950330317182463,27.29264940239044,99.22222222222223,241.36555555555555,0.0,0.9148794556805501,1.514137102394307,0.7620754052718848,2.2170001311837977,1.0693317639081124,1.5634719199411433,8.612184843451619,0.0
230,231,Proposed DRL,9-4-1-c-6,balanced_700,9,12.421750774679062,24.462281983178396,9.458177976586473,39.95636551315884,23.973959716688803,99.11111111111111,221.39666666666668,0.0,2.351370382554394,4.816655351394553,1.171369998865084,5.066913460187014,1.1412127647451409,1.7638342073763937,7.13034886944531,0.0
231,232,Proposed DRL,9-4-1-c-6,balanced_800,9,21.553041168658698,42.09325365205843,14.673048546533717,57.18013946872244,20.55716910137229,97.77777777777777,199.88555555555553,14.666666666666666,4.466363643076476,9.306676698789683,1.9242220894875774,11.64111470745984,1.2645726159591453,1.9860625479688307,7.038964964948883,21.93171219946131
232,233,Proposed DRL,9-4-1-c-6,main-minor,9,13.046582558654272,27.049756529437804,9.695203401335974,41.726452227226744,24.118970783532536,98.11111111111111,224.61666666666665,0.4444444444444444,5.118803916673863,10.840913907597123,3.0123061917738307,13.410931348519586,2.308320717428876,1.536590742882148,13.185912937677092,1.3333333333333333
233,234,Proposed DRL,9-4-1-c-6,unbalanced_1,9,17.529287295263387,35.59204515272245,11.537768730631322,43.550911391855216,23.602970340858786,97.66666666666667,218.48444444444445,32.666666666666664,15.304374564107382,28.765732350192902,7.538343920278974,16.440505303081277,5.027418203349786,2.2360679774997894,31.678646242820683,67.14164132637808
234,235,Proposed DRL,9-4-1-c-6-sb,balanced_500,9,4.535491367861885,10.757410358565737,3.833604845074586,21.621690419664084,29.69760513501549,98.44444444444444,250.4588888888889,0.0,0.4193960278615674,0.7671810628954188,0.44585886568983485,1.5251238180433149,1.048788642540588,1.3333333333333333,8.241691944686545,0.0
235,236,Proposed DRL,9-4-1-c-6-sb,balanced_600,9,7.46538291279327,16.28644754316069,6.317649742536839,31.125174150990915,27.036806108897743,98.11111111111111,240.27555555555557,0.0,0.9780086374384558,1.7061546821387954,0.8321903250184375,4.098165850828788,1.0218243770525193,1.536590742882148,7.656902296475902,0.0
236,237,Proposed DRL,9-4-1-c-6-sb,balanced_700,9,15.209902611775123,31.19837096060203,11.097006226920726,44.25792778084647,22.793050022133688,98.55555555555556,214.14333333333335,1.3333333333333333,3.8085388628440935,6.658088406732308,1.5204880612995393,6.345660977180748,1.6189103659033888,1.4240006242195884,12.380581569538645,3.9999999999999996
237,238,Proposed DRL,9-4-1-c-6-sb,balanced_800,9,33.15755201416557,64.07702523240371,18.019985640819403,57.24271778974682,18.65200752545374,98.33333333333333,183.31,76.88888888888889,13.360089197382425,28.35360181785656,5.330357376485728,12.179521041908643,2.256609123778817,1.7320508075688772,20.094190702787706,101.03519738740114
238,239,Proposed DRL,9-4-1-c-6-sb,main-minor,9,18.525728198317843,38.89894864984507,10.83647670474934,40.461332915393626,22.906396635679503,97.77777777777777,217.39111111111112,29.555555555555557,14.634057183736896,26.90825104953731,5.239042087861335,7.868078094409269,3.5310290174414574,0.9718253158075502,25.40828085705743,70.42568975720279
239,240,Proposed DRL,9-4-1-c-6-sb,unbalanced_1,9,21.74502213368747,43.046027003098715,12.430920891975976,41.11062190178791,22.75196768481629,98.55555555555556,212.20777777777778,40.666666666666664,22.551714577417563,40.23809764925431,9.964395267977268,18.43635853167184,6.003493437268996,1.6666666666666665,37.70878835821227,80.69696400732806
