time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.80
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.20
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.20
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.10
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.70
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00
21,0.00,0.00,0.00,0.00,0.00,1.71,0.00,0.57,1.03,1.71,23.55
23,3.55,0.00,1.78,3.55,0.00,3.71,0.00,1.24,2.23,3.71,28.05
25,5.01,0.00,2.51,5.01,0.00,5.71,0.00,1.90,3.43,5.71,53.90
27,0.42,0.00,0.21,0.42,0.00,7.71,0.00,2.57,4.63,7.71,50.15
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.67
31,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.01,0.01,0.02,58.27
33,0.00,0.00,0.00,0.00,0.00,2.02,0.00,0.67,1.21,2.02,56.20
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.32
37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.37
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.78
41,0.00,2.13,1.06,2.13,0.00,1.50,0.67,0.72,1.03,1.50,26.77
43,5.73,5.53,5.63,5.73,0.00,3.50,2.67,2.05,2.63,3.50,22.43
45,10.46,5.37,7.92,10.46,0.00,5.50,4.67,3.39,4.23,5.50,25.74
47,7.42,0.00,3.71,7.42,0.00,7.50,6.67,4.72,5.83,7.50,36.50
49,0.00,0.00,0.00,0.00,0.00,6.25,3.49,3.25,4.45,6.25,51.20
51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.87
53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.67
55,0.00,0.00,0.00,0.00,0.00,1.32,0.00,0.44,0.79,1.32,32.37
57,2.90,0.00,1.45,2.90,0.00,3.32,0.00,1.11,1.99,3.32,17.70
59,5.37,0.00,2.69,5.37,0.01,5.32,0.00,1.77,3.19,5.32,13.70
61,9.23,0.00,4.61,9.23,2.01,7.32,0.00,3.11,4.79,7.32,17.07
63,13.66,0.00,6.83,13.66,4.01,9.32,0.00,4.44,6.39,9.32,21.07
65,11.25,0.00,5.63,11.25,6.01,0.00,0.00,2.00,1.20,6.01,30.75
67,0.00,0.00,0.00,0.00,5.30,0.00,0.00,1.77,1.06,5.30,41.30
69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.10
71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.80
