time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,42.20
5,0.00,0.00,0.00,0.00,0.00,53.70
7,0.00,0.00,0.00,0.00,0.00,58.55
9,0.00,0.00,0.00,0.00,0.00,59.85
11,0.00,0.00,0.00,0.00,0.00,60.77
13,0.00,0.00,0.00,0.00,0.00,57.70
15,0.00,0.00,0.00,0.00,0.00,54.82
17,0.00,0.00,0.41,0.00,0.00,47.58
19,0.00,0.00,2.41,0.00,0.00,55.17
21,0.00,0.00,0.00,1.73,0.00,52.30
23,0.00,0.00,0.00,1.43,0.00,47.67
25,0.00,0.00,0.00,0.00,0.00,42.88
27,0.00,0.00,0.82,0.19,0.00,52.40
29,0.00,0.00,0.00,2.19,0.00,50.33
31,0.00,0.00,0.26,0.00,0.00,46.43
33,0.00,0.00,2.26,0.00,0.00,55.25
35,0.00,0.00,0.00,0.00,0.00,50.43
37,0.00,0.00,0.00,0.00,0.00,46.75
39,0.00,0.00,0.00,1.84,0.00,39.85
41,5.76,0.00,0.00,3.84,0.00,34.92
43,5.53,0.00,0.03,5.84,0.00,35.13
45,10.59,0.00,2.03,7.84,0.00,29.63
47,12.38,0.00,4.03,9.84,0.00,23.67
49,14.26,0.00,6.03,11.84,0.00,20.57
51,25.80,0.00,8.03,13.84,0.00,18.17
53,25.52,0.00,10.03,15.84,0.00,21.53
55,25.52,0.00,12.03,17.84,0.00,20.77
57,25.23,0.00,14.03,9.77,0.79,23.62
59,0.00,4.78,10.61,11.77,2.79,33.06
61,0.00,4.74,4.92,13.77,4.79,30.13
63,0.00,4.74,6.92,0.00,6.79,25.30
65,0.00,4.74,0.00,0.00,8.79,19.17
67,0.00,8.84,0.00,0.00,10.79,18.77
69,0.00,11.15,0.00,0.00,12.79,24.85
71,0.00,8.55,0.00,0.00,14.79,31.20
73,0.00,0.00,0.90,0.00,7.82,39.63
75,0.00,0.00,2.90,0.00,0.00,44.83
77,1.72,0.00,4.90,0.00,0.00,59.02
79,0.00,0.00,0.00,0.00,0.00,59.02
81,0.00,0.00,0.00,0.00,0.00,55.65
83,0.00,0.00,0.00,0.00,0.00,47.18
85,0.00,0.00,0.00,0.00,0.00,35.72
87,1.17,0.00,0.00,1.64,0.00,22.28
89,14.77,0.00,0.00,3.64,0.00,20.40
91,24.80,0.00,0.06,5.64,0.00,20.28
93,29.27,0.00,2.06,7.64,0.00,23.90
95,12.88,0.00,4.06,8.46,0.00,35.55
97,0.00,0.00,6.06,8.83,0.00,40.90
99,0.00,0.00,8.06,3.84,0.00,49.57
101,0.00,0.00,0.00,5.84,0.00,48.63
103,0.00,0.00,0.00,0.00,0.00,47.37
105,0.00,0.00,1.61,0.00,0.00,48.08
107,0.00,0.00,3.61,0.00,0.00,51.97
109,0.00,0.00,0.00,0.47,0.00,44.27
111,0.00,0.00,0.92,2.47,0.00,40.34
113,3.92,0.00,2.92,4.47,0.00,38.87
115,9.91,0.00,4.92,6.47,0.00,32.18
117,11.54,0.00,6.92,8.47,0.00,25.78
119,12.27,0.00,8.92,10.47,0.00,27.52
121,22.93,0.00,10.92,12.47,0.00,23.38
123,24.51,0.00,12.92,14.47,0.00,18.53
125,26.57,0.00,14.92,16.47,0.00,13.90
127,33.65,0.00,16.92,18.47,0.00,8.72
129,37.33,0.00,18.92,20.47,0.00,12.84
131,39.46,0.00,20.92,22.47,0.00,21.78
133,43.99,0.00,22.92,15.02,0.00,27.34
135,43.92,0.00,17.79,17.02,1.56,29.93
137,39.12,2.71,0.00,19.02,3.56,33.94
139,0.00,5.58,0.00,15.12,5.56,36.01
141,0.00,5.55,0.00,15.41,7.56,34.38
143,0.00,6.24,0.76,11.83,9.56,35.06
145,0.00,11.76,2.76,0.00,11.56,36.05
147,0.00,8.38,4.76,0.99,13.56,32.98
149,2.94,0.00,6.76,2.99,6.85,28.98
151,10.45,0.00,8.76,4.99,0.53,20.10
153,10.24,0.00,10.76,6.99,2.53,7.60
155,15.10,0.00,12.76,8.99,0.00,11.30
157,17.63,0.00,14.76,10.99,0.00,14.55
159,22.06,0.00,0.00,12.99,0.00,28.85
161,17.24,0.00,0.00,14.99,0.00,38.90
163,0.00,0.00,0.00,11.18,0.00,48.75
165,0.00,0.00,0.00,8.66,0.00,58.90
167,0.00,0.00,0.00,0.00,0.00,59.88
169,0.00,0.00,0.00,0.69,0.00,56.33
171,0.00,0.00,0.00,2.69,0.00,54.15
173,0.00,0.00,0.00,0.00,0.00,50.22
175,0.00,0.00,0.95,0.00,0.00,52.60
177,0.00,0.00,0.00,0.00,0.00,47.27
179,0.00,0.00,0.50,0.00,0.00,41.53
181,0.00,0.00,0.00,0.72,0.00,26.57
183,2.85,0.00,0.00,2.72,0.41,11.57
185,5.30,1.84,0.00,4.72,2.41,14.27
187,7.12,4.77,0.00,6.72,4.41,14.60
189,12.05,4.72,0.00,8.72,6.41,26.44
191,11.95,4.72,0.00,10.72,8.41,32.33
193,11.95,4.72,0.00,12.72,10.41,31.53
195,11.95,4.72,0.00,14.72,12.41,25.35
197,11.95,4.72,0.00,16.72,14.41,27.39
199,11.95,4.72,0.00,18.72,16.41,22.65
201,18.48,4.72,0.00,20.72,18.41,20.13
203,24.80,4.72,0.00,22.72,20.41,22.61
205,24.69,6.14,0.00,20.69,22.41,24.64
207,2.36,11.24,0.00,10.21,24.41,30.43
209,0.00,11.13,0.00,9.09,26.41,31.55
211,0.00,11.13,0.41,0.55,28.41,26.58
213,0.00,11.13,2.41,2.55,30.41,24.23
215,0.00,11.13,4.41,0.00,32.41,30.14
217,0.00,11.13,0.00,1.92,34.41,24.30
