time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,44.74,0
3,0.00,0.00,0.00,0.00,0.00,53.48,8
5,0.00,0.00,0.00,0.00,0.00,56.06,8
7,0.00,0.00,0.00,0.00,0.00,58.56,8
9,0.00,0.00,0.00,0.00,0.00,58.05,8
11,0.00,0.00,0.00,0.00,0.00,56.50,8
13,0.00,0.00,0.00,0.00,0.00,50.81,2
15,0.00,0.00,0.03,0.05,0.38,42.49,2
17,0.52,2.08,0.20,0.33,2.38,29.01,2
19,3.05,12.18,0.43,0.71,4.38,22.70,2
21,5.13,20.51,0.65,1.00,6.38,17.11,2
23,7.42,24.51,1.30,1.89,8.38,16.85,6
25,7.33,24.46,1.93,2.74,10.38,31.80,6
27,6.11,24.46,2.23,3.06,12.38,36.04,6
29,8.40,33.59,1.91,3.17,14.38,36.09,6
31,9.20,36.80,2.25,3.72,16.38,33.72,6
33,9.19,36.75,2.63,4.28,18.38,31.34,1
35,10.37,36.75,3.13,4.89,20.38,32.47,1
37,11.30,40.44,3.63,5.49,22.38,28.49,1
39,13.48,49.18,4.24,6.17,23.44,27.15,1
41,14.44,49.52,5.23,7.19,23.45,28.31,1
43,13.06,41.68,5.33,7.08,22.60,25.74,2
45,4.06,10.99,4.66,5.43,20.74,26.05,2
47,6.04,10.18,5.66,6.55,22.74,28.63,2
49,7.09,18.36,5.67,6.23,24.74,30.36,2
51,8.48,23.92,6.09,6.57,26.74,30.99,2
53,8.42,23.69,6.98,7.48,28.74,31.54,4
55,9.10,23.69,7.62,8.14,30.74,32.57,4
57,10.08,23.69,8.62,9.14,32.74,30.49,4
59,13.18,30.22,6.38,8.95,34.74,26.57,4
61,14.93,34.51,6.67,9.78,36.74,21.23,4
63,17.27,37.14,7.59,11.06,38.74,17.57,2
65,20.18,37.13,8.62,12.50,40.74,19.16,2
67,24.35,41.72,9.79,14.06,42.74,21.98,2
69,22.64,48.60,8.90,13.38,44.74,22.10,2
71,20.28,50.02,9.89,14.61,46.74,22.05,2
73,18.11,55.70,9.57,14.12,48.74,17.17,1
75,18.27,56.65,10.31,15.00,50.74,14.39,1
77,18.79,64.54,11.14,16.03,52.74,18.08,1
79,21.68,75.11,8.98,13.57,42.74,23.17,1
81,24.86,81.63,9.87,14.64,44.74,24.56,1
83,24.80,81.54,7.49,10.63,42.49,27.19,1
85,25.81,81.54,6.94,9.31,26.65,26.00,1
87,29.21,86.35,7.65,10.07,25.14,22.98,1
89,30.05,88.58,8.14,10.47,23.64,19.28,1
91,22.94,56.97,8.32,10.33,25.64,15.94,1
93,9.92,26.90,8.41,10.00,27.64,15.41,2
95,11.30,32.44,9.58,11.40,29.64,21.48,2
97,13.74,37.90,9.00,10.06,31.64,22.33,2
99,15.40,37.75,8.64,8.94,29.39,22.62,2
101,15.48,37.64,8.38,8.42,31.39,19.60,2
103,8.79,15.08,8.56,8.31,33.39,17.99,5
105,7.76,18.29,8.95,8.54,35.39,13.47,5
107,9.10,18.23,9.78,9.51,37.39,8.43,5
109,10.66,23.13,9.99,9.50,39.39,9.00,5
111,12.35,36.65,9.01,9.02,41.39,8.90,5
113,12.35,36.65,7.14,6.93,43.39,15.13,2
115,12.35,36.65,7.41,7.15,45.39,19.91,2
117,12.35,36.65,6.77,5.87,47.39,25.99,2
119,12.35,36.65,7.27,6.47,49.39,31.36,2
121,12.33,36.55,6.98,5.77,51.39,36.17,2
