time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,63.20
13,0.00,0.00,0.00,0.00,0.00,65.60
15,0.00,0.00,0.00,0.00,0.00,65.20
17,0.00,0.00,0.00,0.00,0.00,64.60
19,0.00,0.00,0.00,0.00,0.00,45.00
21,0.00,0.00,0.00,0.00,0.00,24.10
23,0.00,0.00,0.00,0.02,0.00,7.10
25,1.95,0.00,0.00,2.02,0.00,26.20
27,5.06,0.00,0.00,4.02,0.00,31.75
29,5.01,0.00,0.00,6.02,0.00,32.95
31,5.01,0.00,0.00,8.02,0.00,32.40
33,4.91,0.00,0.00,10.02,0.00,52.50
35,0.21,0.00,0.00,12.02,0.00,52.88
37,0.00,0.00,0.00,0.00,0.00,50.57
39,0.00,0.00,0.75,0.00,0.00,58.67
41,0.00,0.00,0.00,0.00,0.00,57.50
43,0.00,0.00,0.00,0.00,0.00,54.05
45,0.00,0.00,0.00,0.00,0.00,45.95
47,0.00,0.00,0.00,0.00,0.00,36.17
49,0.00,0.00,0.00,1.77,0.00,33.94
51,0.00,2.54,0.00,3.77,1.74,36.40
53,0.00,4.67,0.00,6.59,3.74,33.00
55,0.00,4.65,0.00,1.68,5.74,26.77
57,0.00,7.19,0.04,0.00,7.74,31.15
59,0.00,11.40,2.04,0.00,9.74,34.00
61,0.00,11.35,0.00,0.00,11.74,31.22
63,0.00,11.35,0.00,0.00,13.74,27.14
65,0.00,11.35,0.00,0.00,15.74,22.40
67,0.00,18.04,0.00,0.00,17.74,17.88
69,0.00,17.80,0.30,0.00,19.74,9.60
71,0.00,17.80,2.30,0.00,21.74,9.68
73,1.83,17.80,4.30,0.00,23.74,14.38
75,0.00,23.72,6.30,0.00,25.74,21.67
77,0.00,21.11,8.30,0.00,21.29,32.95
79,0.00,0.00,10.30,0.00,14.17,31.60
81,0.00,1.06,12.30,0.00,7.84,29.35
83,0.00,4.75,0.00,0.00,9.84,20.50
85,0.00,4.65,0.00,0.00,11.84,9.45
87,0.00,4.65,0.00,0.00,13.84,1.70
89,0.00,9.49,0.00,0.00,15.84,25.45
91,0.00,9.04,0.00,0.00,17.84,57.50
93,0.00,0.00,0.00,0.00,7.36,59.10
95,0.00,0.00,0.00,0.00,0.00,60.30
97,0.00,0.00,0.00,0.00,0.00,58.93
99,0.00,0.00,0.00,0.00,0.00,51.43
101,0.00,0.00,0.00,0.00,0.00,38.37
103,0.00,0.00,0.00,0.00,0.28,26.47
105,0.00,2.35,0.00,0.00,2.28,16.67
107,0.00,9.79,0.00,0.00,4.28,11.60
109,0.00,10.44,0.00,0.00,6.28,7.80
111,0.00,10.44,0.43,0.00,8.28,0.00
113,0.00,10.44,0.00,0.00,10.28,13.93
115,0.00,10.44,0.00,0.00,12.28,17.27
117,0.00,10.44,0.00,0.00,14.28,19.83
119,0.00,10.44,0.00,0.00,16.28,19.73
121,0.00,10.44,0.00,0.00,18.28,32.10
123,0.00,7.06,0.00,0.00,20.28,49.50
125,0.00,0.00,0.00,0.00,20.30,43.75
127,0.00,0.00,0.00,0.00,0.00,36.05
129,1.26,0.00,0.00,1.91,0.00,31.45
131,5.75,0.00,0.00,3.91,0.00,30.80
133,5.64,0.00,0.00,5.91,0.00,21.00
135,5.64,0.00,0.00,7.91,0.00,10.70
137,5.64,0.00,0.00,9.91,0.00,2.65
139,9.18,0.00,0.00,11.91,0.00,0.00
141,12.28,0.00,0.00,13.91,0.00,4.20
143,8.92,0.00,0.00,15.91,0.00,52.40
145,0.00,0.00,0.00,8.58,0.00,57.15
147,0.00,0.00,0.00,0.00,0.00,62.15
149,0.00,0.00,0.00,0.00,0.00,60.27
151,0.00,0.00,0.00,0.00,0.00,58.25
153,0.00,0.00,0.00,0.00,0.00,52.70
