time,calc_time
1.00,0.02
9.00,0.00
19.00,0.01
29.00,0.02
39.00,0.02
49.00,0.01
59.00,0.02
69.00,0.02
79.00,0.02
89.00,0.02
99.00,0.01
109.00,0.02
119.00,0.01
129.00,0.01
139.00,0.02
149.00,0.02
159.00,0.01
169.00,0.01
179.00,0.01
189.00,0.02
199.00,0.01
209.00,0.01
219.00,0.02
229.00,0.01
239.00,0.01
249.00,0.01
259.00,0.01
269.00,0.02
279.00,0.02
289.00,0.01
299.00,0.01
309.00,0.00
319.00,0.01
329.00,0.01
339.00,0.02
349.00,0.02
359.00,0.02
369.00,0.02
379.00,0.02
389.00,0.01
399.00,0.02
409.00,0.02
419.00,0.02
429.00,0.02
439.00,0.05
449.00,0.02
459.00,0.00
469.00,0.02
479.00,0.03
489.00,0.02
499.00,0.01
509.00,0.02
519.00,0.03
529.00,0.00
539.00,0.03
549.00,0.02
559.00,0.03
569.00,0.02
579.00,0.02
589.00,0.03
599.00,0.03
609.00,0.02
619.00,0.02
629.00,0.03
639.00,0.02
649.00,0.02
659.00,0.03
669.00,0.03
679.00,0.01
689.00,0.02
699.00,0.02
709.00,0.02
719.00,0.01
729.00,0.03
739.00,0.03
749.00,0.01
759.00,0.03
769.00,0.02
779.00,0.02
789.00,0.02
799.00,0.02
809.00,0.03
819.00,0.03
829.00,0.02
839.00,0.02
849.00,0.02
859.00,0.04
869.00,0.02
879.00,0.03
889.00,0.02
899.00,0.02
909.00,0.03
919.00,0.03
929.00,0.01
939.00,0.03
949.00,0.02
959.00,0.03
969.00,0.02
979.00,0.01
989.00,0.03
999.00,0.02
