time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.86,0
3,0.00,0.00,0.00,0.00,52.12,15
5,0.00,0.00,0.00,0.00,55.37,15
7,0.00,0.00,0.00,0.00,56.85,15
9,0.00,0.00,0.00,0.00,58.98,15
11,0.00,0.00,0.00,0.00,57.36,15
13,0.00,0.00,0.00,0.00,53.13,1
15,0.00,0.00,0.00,0.00,48.01,1
17,0.45,1.79,0.25,1.99,44.02,1
19,1.15,4.60,0.53,3.99,37.64,1
21,1.82,4.55,0.91,5.99,33.31,1
23,4.09,5.07,1.57,7.99,33.68,8
25,6.42,11.01,2.10,9.99,34.80,8
27,5.14,10.88,2.91,11.99,31.64,8
29,5.14,10.88,2.71,13.99,29.65,8
31,5.14,10.88,3.30,15.99,27.00,8
33,5.24,10.88,3.98,17.99,24.72,10
35,5.23,10.88,4.89,19.99,23.53,10
37,5.31,8.93,6.02,21.99,24.72,10
39,5.64,15.31,7.04,23.99,27.74,10
41,8.64,18.06,6.59,25.99,26.28,10
43,8.57,18.04,7.72,27.99,25.04,7
45,8.57,18.04,8.59,29.99,31.17,7
47,8.56,18.03,9.59,31.99,34.04,7
49,5.79,10.74,6.85,28.08,35.68,7
51,4.99,10.74,7.59,30.08,34.66,7
53,6.23,14.78,6.92,32.08,35.38,5
55,6.66,16.58,7.41,34.08,37.51,5
57,5.37,16.57,8.08,36.08,35.86,5
59,5.31,16.57,3.46,24.98,32.94,5
61,7.15,20.12,3.86,26.98,28.36,5
63,8.90,22.63,4.67,28.98,25.42,4
65,11.31,22.61,5.50,30.98,27.23,4
67,11.58,22.60,6.46,32.98,26.47,4
69,8.47,19.05,4.94,21.15,26.24,4
71,9.52,19.05,5.86,23.15,29.32,4
73,10.20,19.05,6.07,25.15,32.35,3
75,10.19,19.05,6.58,27.15,34.60,3
77,9.52,19.03,7.58,29.15,32.90,3
79,5.20,6.43,8.62,31.15,27.73,3
81,6.14,8.84,8.66,33.15,24.81,3
83,10.89,17.39,8.55,35.15,25.66,2
85,11.00,17.13,9.80,37.15,24.08,2
87,11.83,17.66,11.27,39.15,23.12,2
89,12.06,17.43,7.81,30.13,22.84,2
91,14.15,23.03,7.98,32.13,19.64,2
93,14.32,23.73,8.87,34.13,19.18,1
95,14.32,23.73,10.04,36.13,16.56,1
97,17.12,27.01,11.30,38.13,17.55,1
99,17.60,30.55,6.97,21.81,18.42,1
101,17.59,30.52,7.59,23.81,15.49,1
103,17.59,30.52,7.44,25.81,16.32,4
105,17.59,30.52,8.23,27.81,16.53,4
107,17.63,30.52,9.27,29.81,16.38,4
109,19.08,30.51,8.98,30.84,18.41,4
111,15.53,17.54,8.73,33.03,19.80,4
113,12.56,17.54,8.71,27.65,22.41,3
115,12.56,17.54,8.81,29.65,21.94,3
117,13.64,17.51,9.73,31.65,23.08,3
119,8.58,12.00,10.37,32.26,21.34,3
121,6.70,11.98,9.60,25.10,20.72,3
123,8.14,16.43,7.15,27.10,19.75,8
125,9.88,18.98,7.98,29.10,22.12,8
127,10.36,18.96,8.85,31.10,23.37,8
129,7.25,18.96,9.03,32.79,25.42,8
131,6.00,18.96,7.60,34.79,30.53,8
133,6.00,18.96,7.62,36.79,35.07,4
135,5.86,18.96,7.93,38.79,38.69,4
137,6.57,18.94,8.91,40.79,39.00,4
139,2.81,6.36,6.76,37.42,38.26,4
141,3.91,8.33,7.04,39.42,35.87,4
143,5.20,10.96,6.12,41.42,31.22,3
