time,queue_length
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,0.0
19.0,0.0
21.0,0.0
23.0,0.0
25.0,1.2
27.0,2.45
29.0,2.45
31.0,7.425000000000001
33.0,7.574999999999999
35.0,8.475
37.0,10.9
39.0,12.599999999999998
41.0,14.35
43.0,16.875
45.0,17.625
47.0,19.625
49.0,21.9
51.0,19.475
53.0,18.25
55.0,22.55
57.0,22.45
59.0,22.45
61.0,23.3
63.0,25.474999999999998
65.0,27.95
67.0,29.425
69.0,31.6
71.0,31.625
73.0,33.0
75.0,33.775
77.0,33.775
79.0,34.025
81.0,37.55
83.0,39.7
85.0,39.4
87.0,39.525000000000006
89.0,39.825
91.0,31.799999999999997
93.0,34.425
95.0,29.725
97.0,31.325
99.0,32.725
101.0,27.299999999999997
103.0,22.049999999999997
105.0,22.049999999999997
107.0,22.049999999999997
109.0,22.049999999999997
111.0,22.65
113.0,27.9
115.0,31.8
117.0,32.849999999999994
119.0,39.25
121.0,40.375
123.0,45.75
125.0,54.625
127.0,56.45
129.0,56.35
131.0,58.699999999999996
133.0,60.050000000000004
135.0,62.6
137.0,62.6
139.0,62.6
141.0,63.275
143.0,29.925
145.0,29.3
147.0,29.6
149.0,33.95
151.0,34.7
153.0,36.975
155.0,40.2
157.0,43.0
159.0,44.949999999999996
161.0,48.05
163.0,49.25
165.0,48.95
167.0,50.150000000000006
169.0,55.55
171.0,56.675000000000004
173.0,37.449999999999996
175.0,19.25
177.0,21.525
179.0,22.674999999999997
181.0,22.65
183.0,24.9
185.0,24.125
187.0,25.65
189.0,26.025
191.0,27.475
193.0,30.4
195.0,30.65
197.0,33.4
199.0,27.799999999999997
201.0,23.65
203.0,26.9
205.0,29.475
207.0,29.4
209.0,29.95
211.0,32.175
213.0,34.1
215.0,34.275
217.0,31.3
219.0,32.5
221.0,32.8
223.0,33.95
225.0,36.55
227.0,43.375
229.0,45.4
231.0,47.4
233.0,25.975
235.0,19.975
237.0,19.975
239.0,20.325000000000003
241.0,23.950000000000003
243.0,28.05
245.0,30.65
247.0,30.45
249.0,31.775000000000002
251.0,32.575
253.0,33.0
255.0,31.775
257.0,28.075
259.0,9.25
261.0,10.725
263.0,10.675
265.0,10.675
267.0,10.675
269.0,10.675
271.0,11.05
273.0,15.6
275.0,18.6
277.0,19.55
279.0,29.95
281.0,35.5
283.0,36.75
285.0,37.25
287.0,37.25
289.0,18.425
291.0,14.85
293.0,14.75
295.0,15.4
297.0,18.25
299.0,20.875
301.0,26.65
303.0,27.799999999999997
305.0,24.6
307.0,25.35
309.0,28.15
311.0,29.1
313.0,29.3
315.0,34.25
317.0,38.7
319.0,38.6
321.0,39.45
323.0,41.7
325.0,43.85
327.0,42.85
329.0,18.375
331.0,22.15
333.0,25.799999999999997
335.0,27.3
337.0,28.9
339.0,29.6
341.0,34.6
343.0,35.65
345.0,39.15
347.0,44.05
349.0,45.15
351.0,45.15
353.0,47.150000000000006
355.0,48.974999999999994
357.0,54.7
359.0,56.9
361.0,60.7
363.0,62.5
365.0,63.95
367.0,63.95
369.0,67.05
371.0,72.55
373.0,73.3
375.0,73.3
377.0,73.3
379.0,76.7
381.0,80.55
383.0,80.5
385.0,80.85
387.0,85.75
389.0,91.05
391.0,95.5
393.0,100.65
395.0,102.45
397.0,102.4
399.0,102.4
401.0,102.35
403.0,102.3
405.0,100.75
407.0,69.05
409.0,58.150000000000006
411.0,60.525000000000006
413.0,65.9
415.0,67.25
417.0,80.15
419.0,83.05
421.0,85.9
423.0,85.75
425.0,87.1
427.0,91.05
429.0,91.8
431.0,91.8
433.0,91.8
435.0,96.45
437.0,91.8
439.0,93.85
441.0,96.05
443.0,98.1
445.0,98.05
447.0,97.7
449.0,65.25
451.0,62.75
453.0,66.0
455.0,70.15
457.0,74.65
459.0,81.8
461.0,84.05
463.0,84.0
465.0,84.0
467.0,84.0
469.0,84.0
471.0,84.0
473.0,84.0
475.0,84.0
477.0,84.0
479.0,86.35
481.0,86.8
483.0,87.15
485.0,91.4
487.0,92.2
489.0,92.1
491.0,91.95
493.0,96.8
495.0,90.75
497.0,89.75
499.0,71.1
501.0,50.15
