time,value
1.0,43.6
3.0,51.333333333333336
5.0,59.275000000000006
7.0,60.857142857142854
9.0,62.39999999999999
11.0,60.21111111111111
13.0,55.074999999999996
15.0,48.81875
17.0,43.14705882352942
19.0,42.00666666666667
21.0,38.746153846153845
23.0,33.56000000000001
25.0,26.787499999999998
27.0,24.78125
29.0,26.657894736842103
31.0,29.236842105263158
33.0,32.6
35.0,30.633333333333333
37.0,29.5
39.0,29.14545454545454
41.0,27.677272727272726
43.0,23.849999999999998
45.0,20.431578947368422
47.0,20.242105263157896
49.0,21.619999999999997
51.0,20.36
53.0,19.00952380952381
55.0,25.334782608695654
57.0,28.55652173913043
59.0,28.878260869565214
61.0,29.092
63.0,28.881481481481476
65.0,25.90714285714285
67.0,26.064285714285713
69.0,23.737037037037037
71.0,24.042857142857144
73.0,24.625
75.0,23.924999999999994
77.0,20.807142857142857
79.0,19.18076923076923
81.0,19.22962962962963
83.0,22.185714285714283
85.0,25.441379310344825
87.0,26.32857142857143
89.0,28.48928571428572
91.0,30.44827586206896
93.0,31.212903225806453
95.0,27.116129032258065
97.0,23.0875
99.0,22.99375
101.0,23.917142857142856
103.0,24.04857142857143
105.0,21.865714285714287
107.0,20.662857142857145
109.0,21.011111111111113
111.0,18.841666666666665
113.0,16.174285714285716
115.0,15.794444444444444
117.0,15.054054054054054
119.0,14.716216216216216
121.0,13.877777777777776
123.0,15.72702702702703
125.0,16.855555555555558
127.0,17.359459459459462
129.0,15.702777777777776
131.0,16.799999999999997
133.0,19.40277777777778
135.0,20.275
137.0,19.416216216216217
139.0,19.83783783783784
141.0,19.008108108108107
143.0,20.221052631578942
145.0,17.20277777777778
147.0,14.255882352941176
149.0,11.596774193548386
151.0,11.243749999999999
153.0,12.262500000000001
155.0,14.0
157.0,15.141379310344828
159.0,17.14333333333333
161.0,18.436666666666667
163.0,16.948275862068968
165.0,16.416666666666668
167.0,13.544827586206896
169.0,13.186206896551724
171.0,15.017857142857142
173.0,21.171875
175.0,23.752941176470593
177.0,25.26052631578948
179.0,25.397368421052633
181.0,25.874999999999993
183.0,25.87142857142858
185.0,24.51951219512195
187.0,23.416279069767445
189.0,21.911627906976744
191.0,17.85609756097561
193.0,14.470731707317071
195.0,14.934999999999999
197.0,14.495000000000001
199.0,13.841025641025643
201.0,13.615384615384615
203.0,13.663157894736843
205.0,12.538888888888888
207.0,13.357894736842104
209.0,11.759459459459462
211.0,12.588888888888887
213.0,12.833333333333336
215.0,16.417499999999997
217.0,18.163414634146342
219.0,18.31904761904762
221.0,18.2
223.0,16.795238095238094
225.0,17.46511627906977
227.0,16.178571428571427
229.0,16.645238095238096
231.0,16.802439024390246
233.0,15.344999999999999
235.0,14.545000000000002
237.0,15.309999999999999
239.0,16.373170731707315
241.0,14.926829268292684
243.0,12.20769230769231
245.0,12.816666666666668
247.0,11.675
249.0,10.95128205128205
251.0,9.147368421052631
253.0,7.036842105263157
255.0,7.183783783783784
257.0,9.162162162162161
259.0,10.250000000000002
261.0,13.100000000000001
263.0,14.902941176470588
265.0,14.225
267.0,12.526666666666666
269.0,14.1375
271.0,14.168965517241379
273.0,14.048148148148146
275.0,14.088888888888889
277.0,14.438461538461537
279.0,14.938461538461537
281.0,16.044444444444448
283.0,17.910344827586208
285.0,18.92758620689655
287.0,19.985185185185188
289.0,19.70370370370371
291.0,18.961538461538463
293.0,20.614285714285717
295.0,23.33
297.0,23.796551724137938
299.0,24.27857142857143
301.0,24.685714285714287
303.0,25.60322580645162
305.0,22.756249999999998
307.0,23.090909090909097
309.0,23.297058823529404
311.0,23.521212121212127
313.0,25.272727272727277
315.0,23.372727272727275
317.0,20.46333333333333
319.0,21.152941176470588
321.0,18.363636363636363
323.0,14.629032258064514
325.0,13.662500000000001
327.0,15.665625000000002
329.0,17.083870967741934
331.0,20.55
333.0,22.4125
335.0,21.65333333333334
337.0,21.08965517241379
339.0,20.37
341.0,17.413333333333334
343.0,13.925
345.0,10.326923076923077
347.0,7.56
349.0,9.285185185185183
351.0,11.98888888888889
353.0,16.90357142857143
355.0,20.453571428571426
357.0,22.392592592592596
359.0,21.353846153846153
361.0,22.581481481481482
363.0,23.14444444444445
365.0,25.151724137931033
367.0,24.548275862068966
369.0,21.289655172413795
371.0,19.97037037037037
373.0,20.71851851851852
375.0,24.728571428571435
377.0,26.724137931034488
379.0,27.923333333333336
381.0,26.872413793103448
383.0,24.92068965517241
385.0,21.268965517241373
387.0,19.413793103448278
389.0,18.806896551724133
391.0,17.3
393.0,14.488000000000001
395.0,11.369565217391305
397.0,9.554545454545455
399.0,9.433333333333334
401.0,11.245000000000001
403.0,15.210526315789474
405.0,18.384210526315787
407.0,19.916666666666668
409.0,21.678947368421053
411.0,21.205263157894738
413.0,23.395238095238092
415.0,28.80454545454545
417.0,29.075
419.0,30.882608695652173
421.0,30.591666666666658
423.0,27.325
425.0,23.8125
427.0,21.7
429.0,19.53478260869565
431.0,19.49166666666667
433.0,22.81923076923077
435.0,22.11666666666667
437.0,21.131818181818183
439.0,25.439130434782605
441.0,25.300000000000004
443.0,22.57142857142857
445.0,17.410526315789472
447.0,15.311764705882354
449.0,17.30526315789474
451.0,17.16
453.0,19.56818181818182
455.0,22.72857142857143
457.0,23.06315789473684
459.0,24.33684210526316
461.0,23.315
463.0,23.55
465.0,24.284999999999997
467.0,24.87894736842105
469.0,25.049999999999997
471.0,25.194444444444443
473.0,21.316666666666663
475.0,22.016666666666666
477.0,23.609999999999996
479.0,26.347368421052632
481.0,26.38235294117647
483.0,24.46470588235294
485.0,24.41578947368421
487.0,20.573684210526316
489.0,16.869999999999997
491.0,19.505000000000003
493.0,21.88571428571429
495.0,22.220000000000002
497.0,23.09090909090909
499.0,23.77142857142857
501.0,60.0
