time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.34,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.11,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.99,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.44,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.14,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.56,0.00
15,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.04,0.05,0.11,17.79,0.00
17,0.29,0.00,0.14,0.29,0.00,2.11,0.00,0.70,0.91,2.11,19.73,0.00
19,7.38,0.00,3.69,7.38,0.00,4.11,0.00,1.37,1.76,4.11,19.97,0.00
21,11.02,0.00,5.51,11.02,0.00,6.11,0.00,2.04,2.62,6.11,29.76,0.00
23,10.97,0.00,5.48,10.97,0.00,8.11,0.00,2.70,3.48,8.11,32.16,0.00
25,10.97,0.00,5.48,10.97,0.00,10.11,0.00,3.37,4.33,10.11,27.22,0.00
27,10.97,0.00,5.48,10.97,0.00,12.11,0.00,4.04,5.19,12.11,21.79,0.00
29,10.97,0.00,5.48,10.97,0.00,14.11,0.00,4.70,6.05,14.11,17.19,0.00
31,12.41,0.00,6.20,12.41,0.00,16.11,0.00,5.37,6.91,16.11,11.65,0.00
33,17.58,0.00,8.79,17.58,0.00,18.11,0.00,6.04,7.76,18.11,14.51,0.00
35,17.47,0.00,8.74,17.47,0.00,20.11,0.00,6.70,8.62,20.11,12.95,0.00
37,17.47,2.08,9.77,17.47,0.00,22.11,1.53,7.88,10.13,22.11,12.96,0.00
39,17.47,5.39,11.43,17.47,0.00,24.11,3.53,9.21,11.85,24.11,12.73,0.00
41,17.47,5.33,11.40,17.47,0.00,26.11,5.53,10.55,13.56,26.11,19.64,0.00
43,17.47,5.33,11.40,17.47,0.00,28.11,7.53,11.88,15.28,28.11,26.63,0.00
45,17.47,5.33,11.40,17.47,0.00,30.11,9.53,13.21,16.99,30.11,24.02,0.00
47,17.47,5.33,11.40,17.47,0.00,32.11,11.53,14.55,18.70,32.11,29.10,0.00
49,17.45,8.39,12.92,17.45,0.00,34.11,13.53,15.88,20.42,34.11,33.86,1.00
51,5.86,11.66,8.76,11.66,0.00,34.13,15.53,16.55,21.28,34.13,35.26,1.00
53,0.00,11.62,5.81,11.62,0.00,24.28,17.53,13.94,17.92,24.28,33.75,1.00
55,0.00,12.65,6.33,12.65,0.00,0.96,19.53,6.83,8.78,19.53,31.24,0.00
57,0.00,17.83,8.92,17.83,0.00,2.96,21.53,8.16,10.49,21.53,22.41,1.00
59,0.00,17.68,8.84,17.68,0.00,2.14,23.53,8.56,11.00,23.53,24.43,1.00
61,0.00,17.64,8.82,17.64,0.00,0.00,25.53,8.51,10.94,25.53,30.11,1.00
63,0.00,5.05,2.52,5.05,0.00,1.91,15.49,5.80,7.46,15.49,30.34,1.00
65,4.05,0.00,2.03,4.05,0.00,3.91,9.98,4.63,5.95,9.98,28.10,1.00
67,5.45,0.00,2.72,5.45,0.00,5.91,6.71,4.21,5.41,6.71,23.97,0.00
69,8.80,4.70,6.75,8.80,0.00,7.91,8.71,5.54,7.12,8.71,19.00,0.00
71,18.04,4.94,11.49,18.04,0.00,9.91,10.71,6.87,8.84,10.71,14.22,0.00
73,17.80,4.94,11.37,17.80,0.00,11.91,12.71,8.21,10.55,12.71,6.86,0.00
75,21.14,4.94,13.04,21.14,0.00,13.91,14.71,9.54,12.27,14.71,10.25,0.00
