time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.80
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.94
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.18
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.04
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.72
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.74
21,1.40,0.00,0.70,1.40,0.00,1.75,0.00,0.58,0.58,1.75,22.07
23,5.00,0.00,2.50,5.00,0.00,3.75,0.00,1.25,1.25,3.75,28.06
25,4.90,0.00,2.45,4.90,0.00,5.75,0.00,1.92,1.92,5.75,33.53
27,4.90,0.00,2.45,4.90,0.00,7.75,0.00,2.58,2.58,7.75,36.31
29,4.90,0.00,2.45,4.90,0.00,9.75,0.00,3.25,3.25,9.75,39.13
31,4.90,0.00,2.45,4.90,0.00,11.75,0.00,3.92,3.92,11.75,38.66
33,4.90,0.00,2.45,4.90,0.00,13.75,1.61,5.12,5.12,13.75,38.10
35,4.81,3.84,4.32,4.81,0.00,15.75,3.61,6.45,6.45,15.75,41.52
37,0.21,5.51,2.86,5.51,0.00,17.75,5.61,7.79,7.79,17.75,38.83
39,0.00,5.50,2.75,5.50,0.00,0.00,7.61,2.54,2.54,7.61,33.36
41,0.00,9.45,4.72,9.45,1.25,1.42,9.61,4.09,4.09,9.61,27.17
43,0.00,12.27,6.13,12.27,0.00,3.42,11.61,5.01,5.01,11.61,23.75
45,0.00,12.25,6.13,12.25,0.00,0.00,13.61,4.54,4.54,13.61,23.87
47,0.00,8.27,4.13,8.27,0.00,0.00,15.61,5.20,5.20,15.61,33.49
49,0.00,0.00,0.00,0.00,0.00,1.97,9.27,3.75,3.75,9.27,33.83
51,1.85,0.00,0.93,1.85,0.00,3.97,6.70,3.56,3.56,6.70,32.90
53,4.87,0.00,2.44,4.87,0.00,5.97,6.63,4.20,4.20,6.63,25.44
55,4.75,2.26,3.50,4.75,0.00,7.97,8.63,5.54,5.54,8.63,22.84
57,0.00,5.20,2.60,5.20,0.00,9.97,10.63,6.87,6.87,10.63,19.81
59,0.00,5.16,2.58,5.16,0.00,6.07,12.63,6.23,6.23,12.63,15.78
61,0.58,5.16,2.87,5.16,0.94,0.00,14.63,5.19,5.19,14.63,16.41
63,0.45,5.16,2.81,5.16,2.94,0.00,16.63,6.53,6.53,16.63,15.43
65,7.71,5.16,6.44,7.71,2.77,0.00,18.63,7.14,7.14,18.63,19.49
67,0.30,5.16,2.73,5.16,4.77,0.00,20.63,8.47,8.47,20.63,19.52
69,0.00,5.16,2.58,5.16,0.00,0.00,22.63,7.54,7.54,22.63,21.32
71,0.00,5.16,2.58,5.16,0.00,0.00,24.63,8.21,8.21,24.63,19.45
