time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.70
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.93
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.77
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.43
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.73
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.33
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.26
15,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.07,0.13,0.22,55.21
17,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.74,1.33,2.22,56.06
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.04
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.83
23,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.15,0.28,0.46,49.67
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.17
27,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.09,0.17,0.28,55.69
29,0.00,0.00,0.00,0.00,2.28,0.00,0.00,0.76,1.37,2.28,43.71
31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.30
33,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.07,0.04,0.22,60.08
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.70
37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.22
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.16
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.90
43,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.14,0.08,0.42,23.84
45,2.88,0.00,1.44,2.88,0.00,2.42,0.00,0.81,0.48,2.42,12.21
47,4.43,0.00,2.21,4.43,0.00,4.42,0.00,1.47,0.88,4.42,14.94
49,6.35,0.00,3.17,6.35,0.32,6.42,0.00,2.25,1.48,6.42,23.03
51,11.59,0.00,5.79,11.59,2.32,8.42,0.00,3.58,3.08,8.42,27.69
53,11.49,0.00,5.75,11.49,4.32,10.42,0.00,4.91,4.68,10.42,30.58
55,11.49,0.00,5.75,11.49,6.32,12.42,0.00,6.25,6.28,12.42,27.38
57,11.49,0.00,5.75,11.49,8.32,14.42,0.00,7.58,7.88,14.42,23.53
59,11.49,0.00,5.75,11.49,10.32,16.42,0.00,8.91,9.48,16.42,17.77
61,11.49,0.00,5.75,11.49,12.32,18.42,1.17,10.64,11.31,18.42,19.03
63,15.47,4.93,10.20,15.47,14.32,20.42,3.17,12.64,13.31,20.42,22.97
65,17.74,4.60,11.17,17.74,16.32,22.42,5.17,14.64,15.31,22.42,29.09
67,17.61,0.00,8.81,17.61,18.32,24.42,7.17,16.64,17.31,24.42,34.92
69,3.31,0.00,1.65,3.31,20.32,0.00,0.00,6.77,12.19,20.32,38.62
71,0.00,0.00,0.00,0.00,8.65,0.00,0.00,2.88,5.19,8.65,45.58
73,0.00,0.00,0.00,0.00,2.40,0.00,0.00,0.80,1.44,2.40,35.10
75,0.00,1.78,0.89,1.78,0.00,0.00,0.28,0.09,0.06,0.28,27.04
77,0.00,5.56,2.78,5.56,0.49,0.00,2.28,0.92,0.75,2.28,16.47
79,4.30,5.52,4.91,5.52,2.49,0.00,4.28,2.26,2.35,4.28,19.70
81,4.78,5.52,5.15,5.52,4.49,0.00,6.28,3.59,3.95,6.28,16.95
83,4.78,7.24,6.01,7.24,6.49,0.00,8.28,4.92,5.55,8.28,23.51
85,4.47,11.79,8.13,11.79,8.49,0.00,10.28,6.26,7.15,10.28,36.99
87,0.00,7.83,3.92,7.83,10.49,0.00,12.28,7.59,8.75,12.28,47.48
89,0.00,0.00,0.00,0.00,0.00,0.00,7.12,2.37,1.42,7.12,42.07
91,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.15,0.28,0.46,47.24
93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.26
95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.13
97,0.00,0.00,0.00,0.00,1.12,0.00,0.00,0.37,0.67,1.12,39.73
99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.41
101,0.00,1.50,0.75,1.50,0.00,0.00,1.52,0.51,0.30,1.52,30.57
103,0.00,5.46,2.73,5.46,0.00,0.00,3.52,1.17,0.70,3.52,24.28
105,0.00,5.37,2.69,5.37,0.00,0.00,5.52,1.84,1.10,5.52,30.04
107,0.00,5.37,2.69,5.37,0.00,0.00,7.52,2.51,1.50,7.52,26.61
109,0.00,5.37,2.69,5.37,0.51,0.00,9.52,3.34,2.21,9.52,28.67
111,0.00,5.37,2.69,5.37,0.00,0.00,11.52,3.84,2.30,11.52,28.95
113,0.00,5.37,2.69,5.37,0.00,0.00,13.52,4.51,2.70,13.52,18.31
115,0.00,5.37,2.69,5.37,0.00,0.00,15.52,5.17,3.10,15.52,19.58
117,0.00,5.37,2.69,5.37,0.00,1.12,17.52,6.21,3.73,17.52,18.22
119,3.48,5.37,4.43,5.37,0.00,3.12,19.52,7.55,4.53,19.52,29.21
121,4.33,5.37,4.85,5.37,0.00,5.12,21.52,8.88,5.33,21.52,34.55
123,4.33,5.37,4.85,5.37,0.00,7.12,23.52,10.21,6.13,23.52,32.08
125,3.86,5.28,4.57,5.28,0.00,9.12,25.52,11.55,6.93,25.52,47.97
127,0.00,0.00,0.00,0.00,0.00,11.12,27.52,12.88,7.73,27.52,48.71
129,0.00,0.00,0.00,0.00,1.96,0.00,0.00,0.65,1.18,1.96,46.96
131,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.24,0.14,0.71,43.70
133,0.00,0.00,0.00,0.00,0.76,0.00,0.00,0.25,0.46,0.76,47.86
135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.51
137,0.00,0.00,0.00,0.00,0.00,1.22,0.00,0.41,0.24,1.22,37.41
139,1.45,0.00,0.73,1.45,0.41,3.22,0.00,1.21,0.89,3.22,33.58
141,8.15,0.00,4.08,8.15,2.41,5.22,0.00,2.54,2.49,5.22,27.59
143,18.44,0.00,9.22,18.44,4.41,7.22,0.00,3.88,4.09,7.22,19.63
145,18.89,0.00,9.44,18.89,6.41,9.22,0.00,5.21,5.69,9.22,13.26
147,18.78,0.00,9.39,18.78,8.41,11.22,0.00,6.54,7.29,11.22,9.19
149,26.95,0.00,13.48,26.95,10.41,0.00,0.00,3.47,6.24,10.41,8.67
151,36.26,0.00,18.13,36.26,10.68,0.00,0.00,3.56,6.41,10.68,19.69
153,23.13,0.00,11.56,23.13,4.41,0.00,0.00,1.47,2.65,4.41,29.42
155,0.00,0.00,0.00,0.00,6.41,0.00,0.00,2.14,3.85,6.41,32.92
157,0.00,0.00,0.00,0.00,7.14,0.00,0.00,2.38,4.28,7.14,40.96
159,0.00,0.00,0.00,0.00,7.43,0.00,0.00,2.48,4.46,7.43,48.90
161,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.60
163,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.01,0.01,0.03,30.85
165,0.00,0.00,0.00,0.00,0.00,2.03,0.00,0.68,0.41,2.03,11.10
167,0.61,0.00,0.30,0.61,0.00,4.03,0.00,1.34,0.81,4.03,0.99
169,5.44,0.00,2.72,5.44,0.00,6.03,0.00,2.01,1.21,6.03,0.00
171,5.27,0.00,2.63,5.27,0.00,8.03,0.00,2.68,1.61,8.03,18.80
173,5.27,0.00,2.63,5.27,0.00,10.03,0.00,3.34,2.01,10.03,23.84
175,5.27,0.00,2.63,5.27,0.00,12.03,0.00,4.01,2.41,12.03,28.27
177,5.27,0.00,2.63,5.27,0.00,14.03,0.00,4.68,2.81,14.03,39.76
179,5.27,0.00,2.63,5.27,0.00,16.03,0.00,5.34,3.21,16.03,34.84
181,5.27,0.00,2.63,5.27,0.00,18.03,0.00,6.01,3.61,18.03,27.13
183,5.27,0.00,2.63,5.27,0.00,20.03,0.00,6.68,4.01,20.03,15.32
185,7.17,0.00,3.58,7.17,1.70,22.03,0.00,7.91,5.42,22.03,6.76
187,12.31,0.00,6.15,12.31,3.70,24.03,0.00,9.24,7.02,24.03,1.71
189,15.24,0.00,7.62,15.24,5.70,26.03,0.00,10.58,8.62,26.03,0.01
191,17.82,0.00,8.91,17.82,7.70,28.03,0.00,11.91,10.22,28.03,0.00
193,17.79,0.00,8.89,17.79,9.70,30.03,0.00,13.24,11.82,30.03,0.00
195,17.79,0.00,8.89,17.79,11.70,32.03,0.00,14.58,13.42,32.03,0.00
197,17.79,0.00,8.89,17.79,13.70,34.03,0.00,15.91,15.02,34.03,0.00
199,17.79,0.00,8.89,17.79,15.70,36.03,0.00,17.24,16.62,36.03,9.57
201,17.79,0.00,8.89,17.79,17.70,38.03,0.00,18.58,18.22,38.03,12.08
203,17.79,0.00,8.89,17.79,19.70,40.03,0.00,19.91,19.82,40.03,14.30
205,17.79,0.00,8.89,17.79,21.70,42.03,0.00,21.24,21.42,42.03,22.68
207,17.79,0.00,8.89,17.79,23.70,44.03,0.00,22.58,23.02,44.03,20.18
209,17.79,0.00,8.89,17.79,25.70,46.03,0.00,23.91,24.62,46.03,16.04
211,17.79,0.00,8.89,17.79,27.70,48.03,0.00,25.24,26.22,48.03,12.57
213,23.38,0.00,11.69,23.38,29.70,50.03,0.00,26.58,27.82,50.03,7.72
215,24.48,0.00,12.24,24.48,31.70,52.03,0.00,27.91,29.42,52.03,13.81
217,24.48,0.00,12.24,24.48,33.70,54.03,0.00,29.24,31.02,54.03,15.02
219,24.06,3.60,13.83,24.06,35.70,0.00,1.49,12.40,21.72,35.70,23.94
221,1.13,4.75,2.94,4.75,33.16,0.00,3.49,12.22,20.59,33.16,31.03
223,0.00,4.75,2.37,4.75,12.28,0.00,5.49,5.92,8.47,12.28,34.48
225,0.00,4.66,2.33,4.66,0.00,0.00,7.49,2.50,1.50,7.49,49.21
227,0.00,0.39,0.19,0.39,0.00,1.62,9.49,3.70,2.22,9.49,45.85
229,0.00,0.00,0.00,0.00,0.00,3.62,0.00,1.21,0.72,3.62,49.75
231,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.22,0.13,0.66,52.06
233,0.00,0.00,0.00,0.00,0.00,0.00,2.66,0.89,0.53,2.66,57.43
235,0.00,0.00,0.00,0.00,0.00,1.55,0.00,0.52,0.31,1.55,58.54
237,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.45
239,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.93
241,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.97
243,0.00,0.00,0.00,0.00,0.35,0.54,0.00,0.29,0.31,0.54,23.62
245,2.66,0.00,1.33,2.66,0.00,2.54,0.66,1.07,0.64,2.54,24.48
247,0.00,5.33,2.67,5.33,1.37,4.54,2.66,2.86,2.26,4.54,31.12
249,0.00,5.32,2.66,5.32,0.00,0.00,4.66,1.55,0.93,4.66,30.01
251,0.00,5.32,2.66,5.32,0.00,0.00,6.66,2.22,1.33,6.66,27.83
253,0.00,5.32,2.66,5.32,1.52,0.00,8.66,3.39,2.64,8.66,29.29
255,0.00,5.32,2.66,5.32,0.00,0.00,10.66,3.55,2.13,10.66,21.84
257,0.00,5.32,2.66,5.32,0.00,0.00,12.66,4.22,2.53,12.66,23.87
259,0.00,5.32,2.66,5.32,0.00,0.00,14.66,4.89,2.93,14.66,21.40
261,0.00,8.37,4.19,8.37,0.00,0.00,16.66,5.55,3.33,16.66,20.01
263,0.00,11.64,5.82,11.64,0.00,0.00,18.66,6.22,3.73,18.66,27.33
265,0.00,11.60,5.80,11.60,0.00,0.00,20.66,6.89,4.13,20.66,34.08
267,0.00,10.45,5.22,10.45,0.00,0.00,22.66,7.55,4.53,22.66,32.25
269,0.00,0.00,0.00,0.00,0.80,0.00,9.50,3.43,2.38,9.50,26.70
271,2.83,0.00,1.41,2.83,2.80,0.00,0.00,0.93,1.68,2.80,28.51
273,5.22,0.00,2.61,5.22,4.80,0.00,0.00,1.60,2.88,4.80,23.67
275,5.13,0.00,2.57,5.13,6.80,0.00,0.00,2.27,4.08,6.80,30.58
277,0.23,0.00,0.12,0.23,8.80,0.00,0.00,2.93,5.28,8.80,28.24
279,0.00,0.00,0.00,0.00,4.29,0.00,0.00,1.43,2.57,4.29,34.72
281,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.73
283,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.32,0.58,0.97,60.00
285,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
287,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
289,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
291,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
293,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
295,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.47
297,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.63
299,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.20
301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.31
303,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.14
305,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.15
307,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.04,0.03,0.13,37.82
309,0.00,3.41,1.71,3.41,0.00,0.00,2.13,0.71,0.43,2.13,37.51
311,0.00,4.88,2.44,4.88,0.00,0.00,4.13,1.38,0.83,4.13,32.60
313,0.00,4.87,2.44,4.87,0.00,1.18,6.13,2.44,1.46,6.13,26.83
315,5.02,4.87,4.95,5.02,0.00,3.18,8.13,3.77,2.26,8.13,16.90
317,5.04,4.87,4.96,5.04,0.00,5.18,10.13,5.10,3.06,10.13,16.14
319,6.88,4.87,5.88,6.88,0.00,7.18,12.13,6.44,3.86,12.13,13.25
321,15.54,4.87,10.21,15.54,1.09,9.18,14.13,8.13,5.31,14.13,18.34
323,18.73,4.87,11.80,18.73,3.09,11.18,16.13,10.13,7.31,16.13,16.81
325,18.71,4.79,11.75,18.71,5.09,13.18,18.13,12.13,9.31,18.13,19.94
327,18.66,0.21,9.43,18.66,7.09,15.18,20.13,14.13,11.31,20.13,23.86
329,7.03,0.00,3.51,7.03,9.09,11.72,0.00,6.94,7.80,11.72,24.65
331,0.00,0.00,0.00,0.00,11.09,3.26,0.00,4.78,7.30,11.09,34.69
333,0.82,0.00,0.41,0.82,0.00,5.26,0.00,1.75,1.05,5.26,23.72
335,5.06,0.00,2.53,5.06,0.00,7.26,0.00,2.42,1.45,7.26,28.82
337,11.02,0.00,5.51,11.02,1.90,9.26,0.00,3.72,2.99,9.26,28.62
339,11.13,0.00,5.57,11.13,3.90,11.26,0.00,5.06,4.59,11.26,30.06
341,11.13,0.00,5.57,11.13,5.90,13.26,0.00,6.39,6.19,13.26,30.24
343,11.13,0.00,5.57,11.13,7.90,15.26,0.00,7.72,7.79,15.26,26.08
345,17.77,0.00,8.89,17.77,9.90,17.26,0.00,9.06,9.39,17.26,23.05
347,17.41,0.00,8.71,17.41,11.90,19.26,0.00,10.39,10.99,19.26,22.42
349,4.10,0.00,2.05,4.10,13.90,3.19,0.00,5.70,8.98,13.90,13.70
351,0.00,0.00,0.00,0.00,7.66,5.19,0.00,4.28,5.64,7.66,25.09
353,0.00,0.00,0.00,0.00,0.90,7.19,0.00,2.70,1.98,7.19,24.42
355,0.30,0.00,0.15,0.30,2.90,0.00,0.00,0.97,1.74,2.90,29.40
357,6.80,0.00,3.40,6.80,4.90,0.00,0.00,1.63,2.94,4.90,28.68
359,11.28,0.00,5.64,11.28,6.90,0.00,0.00,2.30,4.14,6.90,23.12
361,11.15,0.00,5.58,11.15,8.90,0.00,0.00,2.97,5.34,8.90,26.47
363,11.15,0.00,5.58,11.15,10.90,0.00,0.00,3.63,6.54,10.90,26.03
365,16.73,0.00,8.36,16.73,12.90,0.00,0.00,4.30,7.74,12.90,25.66
367,17.77,0.00,8.89,17.77,14.90,0.00,0.06,4.99,8.95,14.90,25.95
369,6.70,3.98,5.34,6.70,15.87,0.00,2.06,5.98,9.94,15.87,24.81
371,0.00,5.32,2.66,5.32,9.38,0.00,4.06,4.48,6.44,9.38,21.40
373,0.00,5.32,2.66,5.32,0.69,0.00,6.06,2.25,1.62,6.06,19.62
375,0.00,5.23,2.61,5.23,0.00,0.00,8.06,2.69,1.61,8.06,30.37
377,0.00,0.00,0.00,0.00,0.30,0.00,10.06,3.45,2.19,10.06,26.62
379,2.67,0.00,1.33,2.67,2.30,0.00,0.00,0.77,1.38,2.30,28.18
381,5.47,0.00,2.73,5.47,4.30,0.00,0.00,1.43,2.58,4.30,30.54
383,5.43,0.00,2.72,5.43,6.30,0.00,0.00,2.10,3.78,6.30,25.03
385,5.43,0.00,2.72,5.43,8.30,0.00,0.00,2.77,4.98,8.30,14.10
387,5.43,0.00,2.72,5.43,10.30,0.00,0.00,3.43,6.18,10.30,4.80
389,6.91,0.00,3.46,6.91,12.30,1.45,0.00,4.58,7.67,12.30,0.40
391,12.20,0.00,6.10,12.20,14.30,3.45,0.00,5.92,9.27,14.30,13.91
393,12.07,0.00,6.04,12.07,16.30,5.45,0.00,7.25,10.87,16.30,17.95
395,12.07,0.00,6.04,12.07,18.30,7.45,0.00,8.58,12.47,18.30,27.93
397,11.16,0.00,5.58,11.16,20.30,9.45,0.00,9.92,14.07,20.30,30.50
399,6.85,0.00,3.42,6.85,0.00,11.45,0.00,3.82,2.29,11.45,28.89
401,5.17,0.00,2.59,5.17,0.00,13.45,0.00,4.48,2.69,13.45,25.77
