time,value
25,0.02
29,0.01
33,0.05
37,0.04
41,0.02
45,0.05
49,0.03
53,0.04
57,0.01
61,0.06
65,0.03
69,0.03
73,0.04
77,0.05
81,0.05
85,0.07
89,0.09
93,0.05
97,0.05
101,0.06
105,0.11
109,0.10
113,0.16
117,0.14
121,0.19
125,0.14
129,0.07
133,0.17
137,0.17
141,0.16
145,0.11
149,0.16
153,0.12
157,0.10
161,0.12
165,0.09
169,0.17
173,0.27
177,0.40
181,0.11
185,0.20
189,0.08
193,0.13
197,0.29
201,0.37
205,0.19
209,0.12
213,0.16
217,0.14
221,0.15
225,0.15
229,0.06
233,0.11
237,0.10
241,0.22
245,0.18
249,0.08
253,0.13
257,0.21
261,0.15
265,0.18
269,0.08
273,0.08
277,0.10
281,0.23
285,0.33
289,0.26
293,0.20
297,0.18
301,0.11
305,0.08
309,0.07
313,0.12
317,0.16
321,0.12
325,0.08
329,0.19
333,0.21
337,0.08
341,0.11
345,0.16
349,0.27
353,0.16
357,0.09
361,0.17
365,0.22
369,0.16
373,0.22
377,0.23
381,0.17
385,0.25
389,0.23
393,0.11
397,0.15
401,0.21
405,0.21
409,0.13
413,0.23
417,0.33
421,0.20
425,0.08
429,0.23
433,0.24
437,0.14
441,0.16
445,0.11
449,0.13
453,0.20
457,0.12
461,0.10
465,0.16
469,0.13
473,0.13
477,0.17
481,0.11
485,0.23
489,0.24
493,0.29
497,0.20
501,0.33
505,0.28
509,0.17
513,0.41
517,0.12
521,0.15
525,0.12
529,0.20
533,0.11
537,0.29
541,0.16
545,0.09
549,0.16
553,0.27
557,0.33
561,0.24
565,0.36
569,0.24
573,0.28
577,0.32
581,0.16
585,0.24
589,0.30
593,0.16
597,0.49
601,0.39
605,0.36
609,0.33
613,0.15
617,0.30
621,0.23
625,0.20
629,0.26
633,0.13
637,0.19
641,0.24
645,0.13
649,0.21
653,0.16
657,0.22
661,0.27
665,0.19
669,0.21
673,0.13
677,0.19
681,0.37
685,0.24
689,0.30
693,0.24
697,0.18
701,0.38
705,0.30
709,0.46
713,0.38
717,0.22
721,0.47
725,0.40
729,0.41
733,0.35
737,0.17
741,0.41
745,0.40
749,0.17
753,0.32
757,0.27
761,0.15
765,0.43
769,0.28
773,0.29
777,0.23
781,0.39
785,0.34
789,0.19
793,0.25
797,0.30
801,0.31
805,0.17
809,0.39
813,0.33
817,0.35
821,0.20
825,0.38
829,0.35
833,0.29
837,0.33
841,0.20
845,0.34
849,0.25
853,0.41
857,0.46
861,0.43
865,0.43
869,0.31
873,0.46
877,0.40
881,0.41
885,0.41
889,0.41
893,0.54
897,0.59
901,0.57
905,0.28
909,0.70
913,0.28
917,0.52
921,0.29
925,0.60
929,0.25
933,0.41
937,0.44
941,0.29
945,0.48
949,0.49
953,0.43
957,0.65
961,0.29
965,0.52
969,0.43
973,0.30
977,0.34
981,0.17
985,0.33
989,0.17
993,0.52
997,0.25
