time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,60.00,0.00,1
3,0.00,0.00,0.00,0.00,60.00,0.00,1
5,0.00,0.00,0.00,0.00,45.84,0.00,1
7,0.00,0.00,0.00,0.00,50.61,0.00,1
9,0.00,0.00,0.00,0.00,55.80,0.00,1
11,0.00,0.00,0.00,0.00,60.41,0.00,1
13,0.00,0.00,0.00,0.00,57.46,0.00,1
15,0.00,0.00,0.00,0.00,57.32,0.00,1
17,0.00,0.00,0.00,0.00,56.97,0.00,1
19,0.00,0.00,0.03,0.41,56.26,0.00,1
21,0.00,0.00,0.24,2.41,57.78,2.00,3
23,0.00,0.00,0.08,0.96,57.74,1.00,3
25,0.00,0.00,0.00,0.00,53.07,0.00,3
27,0.00,0.00,0.10,1.16,46.20,0.00,3
29,0.91,3.64,0.30,3.16,35.70,0.00,3
31,1.81,4.86,0.70,5.16,29.42,0.00,3
33,2.71,5.81,1.32,7.16,22.73,0.00,3
35,6.72,15.27,2.21,9.16,20.90,0.00,3
37,9.97,17.32,3.41,11.16,19.40,1.00,3
39,10.37,17.31,4.54,13.16,19.05,0.00,3
41,11.66,18.45,5.71,15.16,16.64,0.00,2
43,12.67,21.45,6.88,17.16,16.09,0.00,2
45,14.72,24.68,8.04,19.16,18.06,0.00,2
47,13.98,24.74,9.21,21.16,17.42,1.00,2
49,13.54,26.06,8.45,20.41,20.98,1.00,2
51,15.01,30.81,8.44,22.41,22.16,1.00,2
53,16.44,30.71,8.93,24.41,20.09,0.00,4
55,16.40,30.71,9.88,26.41,19.04,1.00,4
57,16.33,30.71,10.64,28.41,22.47,1.00,4
59,16.12,32.72,11.43,30.41,23.76,1.00,4
61,18.50,37.03,9.70,32.41,22.63,0.00,1
63,18.45,36.98,10.52,34.41,19.92,0.00,1
65,19.99,36.98,11.49,36.41,16.99,0.00,1
67,21.49,36.98,12.49,38.41,19.66,2.00,1
69,24.79,46.43,12.28,36.14,23.32,2.00,1
71,27.43,50.17,12.33,38.14,25.98,2.00,1
73,29.07,50.08,11.04,30.85,27.40,2.00,1
75,13.56,17.67,8.66,25.01,26.64,2.00,1
77,7.89,17.55,7.55,19.34,25.77,2.00,1
79,9.26,17.55,6.68,17.89,24.09,1.00,1
81,10.85,20.70,7.12,19.89,21.35,3.00,1
83,12.79,28.52,5.23,21.89,23.14,1.00,3
85,14.41,30.00,5.71,23.89,21.09,0.00,3
87,14.33,30.00,6.58,25.89,19.89,0.00,3
89,12.79,31.78,7.58,27.89,16.20,2.00,3
91,13.30,36.54,7.03,29.89,15.17,2.00,3
93,14.89,36.44,6.34,31.89,15.63,1.00,3
95,17.66,36.44,6.48,33.89,17.93,0.00,2
97,17.96,36.44,7.30,35.89,16.48,1.00,2
99,17.96,36.44,7.85,37.89,15.95,0.00,2
101,17.95,36.44,8.76,39.89,18.61,2.00,2
103,14.90,36.44,8.50,37.69,19.58,2.00,2
105,14.58,36.24,7.70,33.16,17.52,2.00,4
107,6.40,16.99,7.08,28.02,11.41,2.00,4
109,5.52,16.99,7.61,27.69,13.39,0.00,4
111,8.81,22.64,8.73,29.69,16.82,2.00,4
113,9.52,21.95,6.49,31.69,15.37,1.00,1
115,8.90,19.51,6.87,33.69,18.74,0.00,1
117,9.37,17.83,7.54,35.69,25.86,0.00,1
119,10.11,17.68,8.21,37.69,31.84,1.00,1
121,7.17,11.49,8.89,39.69,34.11,1.00,1
123,7.00,11.49,8.12,41.69,33.94,1.00,1
125,7.91,15.11,7.60,43.69,34.67,0.00,1
127,9.92,23.16,8.27,45.69,32.65,0.00,1
129,10.00,23.48,8.98,47.69,26.55,2.00,1
131,10.00,23.48,9.80,49.69,21.14,2.00,1
133,10.00,23.48,10.47,51.69,18.33,1.00,3
135,10.00,23.48,11.40,53.69,14.60,2.00,3
137,9.98,23.48,11.95,55.69,17.33,0.00,3
139,8.68,23.48,12.78,57.69,23.93,1.00,3
141,9.40,23.48,10.44,59.69,27.47,1.00,2
143,10.35,23.48,11.07,61.69,27.61,0.00,2
145,10.34,23.48,11.96,63.69,29.15,0.00,2
147,10.88,23.48,12.96,65.69,30.36,2.00,2
149,7.96,20.85,12.54,60.18,31.18,2.00,2
151,2.63,5.53,7.58,28.51,32.94,2.00,2
153,3.72,5.53,5.02,28.33,29.94,1.00,2
155,5.29,10.65,3.92,22.20,29.21,1.00,2
157,6.34,14.84,4.76,24.20,29.70,1.00,4
159,8.01,18.24,5.43,26.20,28.57,1.00,4
161,8.86,18.21,5.79,28.20,25.24,0.00,4
163,7.55,18.21,6.79,30.20,20.64,1.00,4
